-0.254620 -0.201170 -0.225040 12.533160 12.142160 13.310384
-0.056417 0.043084 0.038061 2.984615 12.859932 -12.255537
0.090926 0.090985 -0.143490 25.204838 21.267674 11.920624
0.068815 -0.134550 -0.311610 17.779144 -6.529141 -29.497801
-0.043962 0.230620 -0.234510 0.829738 5.081230 -4.919045
0.095518 0.072982 -0.002408 -3.204673 22.032543 -1.524290
0.055464 0.069950 0.302950 -2.960078 -4.753746 -9.521841
0.101180 0.219900 -0.026394 18.853538 9.694455 6.777104
-0.040356 -0.048815 -0.364290 -1.899699 5.925275 1.319606
0.024606 0.146920 0.018612 5.490592 -34.473856 -1.158391
-0.009849 0.001923 0.031924 0.383227 -1.008701 3.178440
-0.337930 0.127570 -0.371080 -4.045109 3.942338 -2.190796
-0.423310 0.375420 -0.125850 9.818145 -8.986906 9.728429
0.026087 -0.209160 -0.339110 -14.665793 14.400777 -0.095952
-0.179800 0.097290 0.140830 15.997421 17.858634 -2.035826
0.008931 0.009422 -0.026096 -7.143799 0.443157 0.090266
0.014900 -0.010793 -0.046493 21.250740 14.354696 -18.436688
0.152220 0.171430 0.217620 -0.838081 -1.305248 2.206990
-0.085386 0.114450 -0.092482 4.488685 -5.534572 1.034731
-0.041649 0.191820 0.215590 6.350871 -2.540178 -7.787840
-0.217480 -0.187610 0.127520 10.662883 -4.541370 -6.284631
-1.708400 -0.437530 0.010109 -32.032052 -7.646494 5.271057
-0.085499 0.124380 0.017812 -15.843393 -1.814842 -27.199370
-0.061865 -0.007545 -0.011465 3.906449 1.048564 -10.502463
0.126800 0.041772 0.107500 2.318800 -0.979590 -2.404127
0.100650 -0.086271 0.064090 -27.243734 -0.247698 -3.706924
0.035249 0.001056 0.041865 -5.486225 18.932146 6.644457
0.193090 0.066749 0.098262 -7.757085 -2.130585 7.472609
0.380360 0.233540 -0.624180 7.934877 -0.287029 -23.143202
0.047436 -0.002616 0.082149 -11.165258 3.227334 -0.660292
-0.012894 -0.002889 -0.120970 0.164080 6.579302 12.408833
0.561610 0.208270 0.363300 -5.227584 -5.210697 -6.181292
-0.291840 -0.075070 0.230730 -4.957537 4.940043 10.680759
0.044769 -0.062016 0.043611 6.426293 -5.829266 5.093217
-0.117990 0.085402 -0.050461 2.463706 20.966516 3.745938
-0.060958 0.023416 -0.142370 -2.745583 -3.290155 -14.852358
0.432880 0.495840 -0.279690 8.827169 -0.145780 -2.858485
-0.005818 0.039449 -0.247550 -0.811771 2.608114 -8.329048
0.378960 -0.093892 -0.711330 -6.950315 12.745981 12.873877
0.115420 0.215390 0.055107 -0.593510 7.261868 7.053280
0.279120 0.295250 -0.261170 -4.801055 -0.167398 -19.425855
0.010418 -0.052561 -0.023363 3.295793 20.862796 11.948627
-0.962560 -0.660440 -0.409610 6.625461 -3.483240 2.075671
0.151760 0.005244 0.116640 -4.071866 20.290393 18.948490
-0.033320 0.115050 -0.230040 -0.353887 3.346544 5.339542
-0.165640 0.168570 -0.085803 -6.066751 13.475254 -1.683046
-0.037406 -0.088699 0.002807 -9.227582 4.373531 4.110926
0.366040 0.463790 0.052706 -14.245581 11.604055 6.330122
0.087198 -0.181020 0.191770 12.460246 -12.124448 -5.249401
0.044418 0.047477 0.005803 0.688917 -0.311113 -1.567340
0.021688 -0.070586 0.011424 -2.070349 2.057718 -16.845615
0.210620 -0.268540 0.125540 36.280991 -38.782548 22.039875
0.067892 0.073842 -0.165620 3.081438 -9.342060 -12.513923
-0.208030 -0.222730 -0.176980 -30.246017 9.341600 -0.439230
0.033890 -0.157280 -0.192050 -2.879915 -3.308116 0.150627
-0.828290 0.780140 -0.197170 -9.459829 13.119782 -7.141526
-0.065674 0.024003 -0.008788 -2.785016 13.758592 -2.401110
-0.031170 0.013934 -0.038043 0.678086 2.888146 3.419751
0.087576 -0.184860 0.192120 7.318034 -4.312571 11.854051
0.010115 -0.255490 -0.841060 -9.096516 2.768374 31.674477
0.018349 -0.026255 0.070227 4.114522 5.665108 -6.413270
0.001986 0.033271 -0.043749 -4.155325 -1.192741 2.764671
0.015756 -0.101900 -0.014218 6.548864 1.196559 -5.194781
0.188150 -0.187240 0.004640 -12.207449 -28.525130 -2.962721
0.043342 -0.045247 0.262720 6.100289 -5.646949 -4.137305
-0.011237 0.226160 0.019602 -19.612163 -8.538247 -4.536806
0.024172 -0.002223 0.034703 5.194309 -4.872517 -6.752783
-0.726040 0.060694 0.120320 19.397210 2.988279 8.970388
-0.037888 -0.138750 0.217860 4.922003 -2.202822 9.981383
0.094335 -0.167310 -0.195690 -0.046894 -17.488086 -19.047017
0.744500 0.806660 0.121340 -11.002658 -7.451857 -1.439572
-1.705300 -0.017056 -1.852000 41.785554 -0.415990 44.710759
-0.152830 -0.058035 0.143240 -2.825592 -11.713279 -0.591723
0.096719 0.004577 -0.012508 3.688030 -3.740742 2.860001
-0.490040 0.368530 -0.248320 7.478330 -14.289061 6.677468
0.109350 0.140900 0.330940 -7.720676 -2.050387 18.911746
-0.176100 -0.038711 -0.036987 -33.601850 -5.925413 -4.307227
0.045958 0.005783 0.081441 13.453016 -12.191851 -6.120966
-0.231150 -0.884370 1.278300 -4.438926 -13.284995 15.637811
0.124280 0.037235 0.004598 19.581229 -7.800306 30.194586
0.012725 0.018382 0.047144 -1.891688 -4.018536 -7.073599
-0.005874 -0.048133 -0.013812 -0.863420 0.000091 -0.681718
0.044621 0.018332 -0.032719 -2.676841 8.287487 -10.988292
-0.107020 0.506180 -0.319540 -20.280573 35.485658 -7.183195
-0.124520 -0.008724 0.119660 -0.868855 -7.284477 0.823378
-0.280810 -0.349180 0.186960 6.155047 16.178122 -11.170886
-0.223620 -0.283730 0.102090 1.953064 6.727830 -5.474216
