#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.76483    0.26618   21.69538   21.46947    0.35519    0.19604   26.52765   -4.42981   -2.07451   -6.95281    2.00000
 179.96204   -0.00664   23.67751   23.24478    0.03854    0.02127    5.68312    5.85983   -5.13209   -1.34419    2.00000
 179.93906   -0.00336   22.28984   22.02514    0.06103    0.03368   16.45903   -4.08208   -0.97818   -3.99418    2.00000
 180.23003    0.22350   20.76691   20.35278    0.32072    0.17701   65.20176   -3.99714   -1.44775   -5.20070    2.00000
 179.97186    0.01762   23.21810   22.85599    0.03320    0.01833    8.03562    1.68291   -3.02399   -0.96456    2.00000
 180.02496   -0.03273   22.97164   22.64082    0.04117    0.02272    9.70925    1.95174    2.87208    7.41888    2.00000
 180.05852   -0.04145   23.15471   22.80096    0.07171    0.03958    8.46370   -1.06352    0.15800    3.28902    2.00000
 180.02011   -0.00256   22.71741   22.41403    0.02027    0.01119   11.82829    2.32036    0.78248    3.03569    2.00000
 180.06516    0.01359   22.84284   22.52611    0.06656    0.03674   10.60147    1.59890    3.04556    6.61599    2.00000
 179.97404    0.00122   22.46535   22.18648    0.02599    0.01434   14.53793    0.32940   -0.35002    0.96151    2.00000
 179.95865   -0.03123   21.65569   21.43120    0.05182    0.02860   27.53438    2.53710    3.54826    7.76518    2.00000
 179.84344    0.05485   23.79613   23.34290    0.16589    0.09156    5.18913   -0.58070    0.38108    5.39379    2.00000
 180.02151   -0.07159   18.06605   18.09163    0.07475    0.04126  273.19171   -0.91924   -0.79076   -1.72596    2.00000
 180.00793    0.01361   23.01904   22.68240    0.01575    0.00869    9.38583    0.15129    1.16159    2.73931    2.00000
 180.10313    0.03001   22.89239   22.57028    0.10741    0.05928   10.25791   -6.96525   -0.08456   -8.41327    2.00000
 179.97649    0.02526   22.80722   22.49432    0.03451    0.01905   10.87225    2.84294    1.75042    5.39059    2.00000
 180.00816   -0.06065   22.26413   22.00152    0.06120    0.03378   16.74035   -1.40329    3.97275    4.46601    2.00000
 180.03262    0.09669   22.94195   22.61445    0.10205    0.05632    9.91436   -1.47202    0.36872    1.31496    2.00000
 179.95134    0.02779   21.79904   21.56898    0.05603    0.03093   24.48763    5.60239   -0.41444    4.40395    2.00000
 180.29840    0.16075   22.89761   22.57493    0.33894    0.18707   10.22175    6.99119   -0.83200    4.95389    2.00000
 180.09917    0.09226   16.63230   15.83095    0.13544    0.07475  842.01367   -9.43629   -3.48410  -12.90346    2.00000
 179.98080    0.04704   21.03177   20.75670    0.05081    0.02804   47.99492    0.36996   -4.70097   -4.03256    2.00000
 179.89148    0.01492   23.50719   23.10209    0.10954    0.06046    6.40154   -3.58500    0.25259   -9.95630    2.00000
 180.06738   -0.04927   22.14876   21.89559    0.08348    0.04607   18.63076    1.84051    0.30686    1.49722    2.00000
 180.00410   -0.04296   21.42417   21.20169    0.04316    0.02382   33.57136    2.54676    0.07720    3.61555    2.00000
 180.91341   -0.70771   23.39076   23.00353    1.15548    0.63782    6.89772   -2.54348    1.23005    6.08240    2.00000
 179.92268    0.01651   22.98026   22.64838    0.07905    0.04363    9.65045   -4.50262    0.16986   -1.92706    2.00000
 179.94089    0.06409   21.62481   21.40148    0.08718    0.04812   28.31600   -2.35202   -2.78519   -5.59994    2.00000
 180.10745   -0.56118   20.95746   20.65062    0.57138    0.31536   51.97045    4.21547    1.78564    6.09084    2.00000
 179.99860    0.04494   21.83170   21.59960    0.04496    0.02482   23.93858    1.11573   -0.55004    0.63990    2.00000
 179.97781    0.01360   22.96020   22.63073    0.02601    0.01436    9.78778    0.21411   -0.89106   -1.92050    2.00000
 180.02638    0.02083   22.79974   22.48763    0.03361    0.01855   10.95192    2.34088    0.37265    2.22815    2.00000
 180.01015   -0.01583   22.46769   22.18861    0.01881    0.01038   14.51250   -0.46629    2.83190    0.98817    2.00000
 180.03351   -0.02988   23.56598   23.15182    0.04490    0.02478    6.15115    4.54282   -1.30558   -0.33764    2.00000
 179.91576    0.05057   23.14984   22.79673    0.09826    0.05423    8.49659    1.59500    2.59190    5.16395    2.00000
 180.01103   -0.03964   23.07061   22.72749    0.04114    0.02271    9.03517    0.96231    2.10028    2.79830    2.00000
 179.91820   -0.03114   21.18023   20.94031    0.08753    0.04831   41.11360    1.34842   -0.88341    0.48181    2.00000
 179.95232    0.01701   23.64955   23.22162    0.05063    0.02794    5.79973    2.55632   -0.41765   -5.23543    2.00000
