#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.08488   -0.09179   23.82947   23.37042    0.12502    0.06900    5.05059   -0.92990   -0.00688   -2.05915    2.00000
 179.99358    0.04244   23.52341   23.11581    0.04292    0.02369    6.33246    1.10267    0.18436    6.12555    2.00000
 179.95697   -0.03136   23.38804   23.00123    0.05324    0.02939    6.90933    1.80528    1.05197    2.15877    2.00000
 179.91612   -0.27645   23.16446   22.80942    0.28890    0.15945    8.39784    5.57198    1.04013    8.04724    2.00000
 179.98396    0.02056   22.91847   22.59353    0.02608    0.01439   10.07709   -4.93170   -0.18196   -7.55759    2.00000
 179.96709    0.01068   22.91326   22.58888    0.03460    0.01910   10.11326    6.13249   -0.35861    6.15789    2.00000
 180.01584   -0.04223   21.45546   21.23367    0.04510    0.02489   32.73018    1.25785   -2.59226   -1.69016    2.00000
 180.04124   -0.05040   23.55584   23.14325    0.06513    0.03595    6.19430    4.20545   -0.29549    4.70346    2.00000
 179.78944   -0.06117   21.99274   21.75013    0.21927    0.12102   21.23909   -4.82939    0.35440   -3.89470    2.00000
 179.79744    0.09991   23.00288   22.66823    0.22586    0.12466    9.49609    2.17875   -1.30119   -0.44466    2.00000
 180.00288    0.14765   23.07061   22.72749    0.14768    0.08151    9.03517   -2.99386    0.43711   -1.97298    2.00000
 179.98994    0.01483   23.81042   23.35469    0.01792    0.00989    5.12976   -4.38934   -1.17577   -9.66691    2.00000
 180.06831    0.05518   21.19694   20.95972    0.08782    0.04847   40.38617    2.23655   -0.92117    1.51450    2.00000
 180.13361   -0.08825   21.88341   21.64807    0.16012    0.08838   23.06925    0.59296   -3.72385   -2.81963    2.00000
 179.94463   -0.04453   23.16934   22.81366    0.07105    0.03921    8.36491    0.06564   -6.48991   -7.88890    2.00000
 179.98436   -0.09328   23.59329   23.17463    0.09458    0.05220    6.03630   -1.62484   -1.60963    0.33059    2.00000
 180.04213   -0.03268   21.30324   21.07592    0.05332    0.02943   36.87959    3.02190    1.79272    5.00343    2.00000
 180.49039    0.16878   22.59584   22.30490    0.51861    0.28624   13.12778   -0.87626    2.39796    2.58231    2.00000
 179.95236   -0.03418   20.87361   20.51219    0.05863    0.03236   57.15837    4.19177   -0.88347    3.26156    2.00000
 180.23419   -0.17865   22.00096   21.75779    0.29455    0.16257   21.10183    0.23676   -0.45803    0.12414    2.00000
 179.97951    0.01205   23.08981   22.74427    0.02378    0.01313    8.90463    3.00358   -0.62030    2.09129    2.00000
 180.00755    0.04751   21.88069   21.64552    0.04811    0.02655   23.11501   -1.09317   -0.59158   -1.07012    2.00000
 179.97475    0.00916   22.31971   22.05263    0.02686    0.01483   16.13173   -5.29026   -1.47319   -6.30317    2.00000
 180.00900   -0.00312   23.71493   23.27578    0.00952    0.00526    5.52706   -4.16022   -1.80196   -8.11899    2.00000
 179.92969   -0.03049   22.96020   22.63073    0.07664    0.04230    9.78778   -1.17918    0.97628   -1.20868    2.00000
 180.06252    0.10991   21.80993   21.57918    0.12645    0.06979   24.30461   -1.19426   -2.62147   -3.47068    2.00000
 180.06532    0.07763   23.25955   22.89198    0.10146    0.05600    7.75571    1.62695    0.25369   -1.37844    2.00000
 180.01457    0.01302   21.63260   21.40897    0.01954    0.01079   28.11913   -2.39356    1.47614   -1.06501    2.00000
 180.00661   -0.09965   22.32211   22.05484    0.09987    0.05512   16.10540    2.60749   -0.19791    2.43987    2.00000
 179.93791    0.04191   22.33411   22.06590    0.07491    0.04134   15.97374    0.33188    1.56364    2.37062    2.00000
 180.02589   -0.07390   21.98451   21.74248    0.07831    0.04322   21.37635   -1.98188   -1.96937   -3.98970    2.00000
 179.96823    0.01113   23.18640   22.82847    0.03366    0.01858    8.24966   -6.18505    3.07741    1.21038    2.00000
 179.98067    0.03898   23.52341   23.11581    0.04352    0.02402    6.33246   -2.32786   -0.51875   -1.80656    2.00000
 180.06938    0.09352   22.93151   22.60515    0.11644    0.06427    9.98668   -2.19345    3.10863   -1.18234    2.00000
 180.12450    0.08478   23.83661   23.37632    0.15061    0.08313    5.02090   -1.08981   -3.62529   -8.09993    2.00000
 179.99084   -0.01047   23.42881   23.03577    0.01391    0.00768    6.73544    0.86125    4.30246    6.24420    2.00000
 180.02692   -0.01631   21.48415   21.26298    0.03148    0.01737   31.95910   -0.42192   -3.09419   -3.42159    2.00000
 180.06096    0.01310   22.26156   21.99916    0.06235    0.03441   16.77356   -2.87217    0.56419   -1.74436    2.00000
 180.09933   -0.01135   21.23784   21.00608    0.09998    0.05518   38.71681   -5.10016   -0.52888   -5.70369    2.00000
 179.87021    0.06156   23.21078   22.84964    0.14365    0.07928    8.08501    0.73342    3.45778    5.47725    2.00000
 179.99873    0.02321   21.15967   20.91642    0.02325    0.01283   42.00890   -4.54284    3.59691   -1.32170    2.00000
 179.89758    0.02561   23.39348   23.00584    0.10556    0.05826    6.88611    0.98526   -0.52968    3.88479    2.00000
 180.02174   -0.01579   23.53692   23.12724    0.02688    0.01483    6.27489   -1.22606    6.05582    5.28473    2.00000
 179.98930   -0.00936   20.41320   19.94693    0.01421    0.00784   87.01163   -2.28097   -0.25692   -2.63949    2.00000
 180.04984    0.04018   22.22301   21.96372    0.06401    0.03533   17.40903    0.15583    3.22619    5.01436    2.00000
 180.02367    0.02683   22.98026   22.64838    0.03578    0.01975    9.65045    2.48348   -5.34081   -3.39583    2.00000
 180.00481    0.04302   23.47206   23.07236    0.04329    0.02389    6.55122   -0.72317   -1.63593    1.47114    2.00000
 179.96609   -0.03028   21.96533   21.72462    0.04546    0.02509   21.69663   -0.70462    2.17008    1.76718    2.00000
 180.07120    0.05469   22.53331   22.24841    0.08978    0.04955   13.80043    1.93995   -2.53177   -1.39955    2.00000
 180.09096    0.03870   22.32931   22.06148    0.09885    0.05456   16.02640    3.09798    2.00462    2.57470    2.00000
 180.04526    0.06285   23.54773   23.13639    0.07744    0.04274    6.22884   -5.58387   -2.17243  -10.34748    2.00000
 179.93666   -0.04453   23.78660   23.33504    0.07743    0.04274    5.22872   -5.11511   -1.16609   -0.62631    2.00000
 179.98573    0.02927   20.92846   20.60369    0.03256    0.01797   53.72893    0.42951   -0.68795    0.17676    2.00000
 179.96756   -0.01919   23.50449   23.09980    0.03769    0.02080    6.41306    4.60470   -2.05157    5.40769    2.00000
 180.01015   -0.03338   22.47706   22.19715    0.03489    0.01926   14.41078    2.67664    0.02404    1.31714    2.00000
 179.98758   -0.04565   22.72739   22.42295    0.04731    0.02611   11.72206    1.02672    0.37794    1.45906    2.00000
 179.99904    0.00462   22.28213   22.01806    0.00472    0.00260   16.54342   -5.17289    4.41503   -1.39969    2.00000
 180.12070   -0.00783   19.54430   19.03275    0.12096    0.06676  158.75789   -1.62579   -0.08931   -1.68671    2.00000
 180.00836   -0.05093   23.58365   23.16658    0.05161    0.02848    6.07684    0.39683   -2.07525   -4.06029    2.00000
 180.09660    0.01607   22.45128   22.17366    0.09793    0.05405   14.69052   -0.45076   -0.79314   -2.64184    2.00000
 180.09207   -0.00927   22.48644   22.20570    0.09254    0.05107   14.30905   -1.50575    2.11724    0.41657    2.00000
 180.01848    0.00155   18.12257   17.97224    0.01854    0.01023  290.54672   -1.82323    1.16382   -0.67765    2.00000
 179.98463    0.05339   22.16630   21.91162    0.05555    0.03066   18.34335   -5.04237    1.67003   -2.90191    2.00000
 179.96371   -0.06428   22.06673   21.81902    0.07382    0.04074   20.00373   -6.05070   -2.23274   -7.93293    2.00000
 180.05112   -0.00479   21.75623   21.52815    0.05134    0.02834   25.21969    2.48106    2.24245    4.69858    2.00000
 180.01482   -0.00981   23.36354   22.98047    0.01777    0.00981    7.06738   -0.85323    2.10205    1.49042    2.00000
 180.00780    0.06152   23.60775   23.18671    0.06201    0.03422    5.97550    3.34332   -1.16692    1.37461    2.00000
