#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.96376   -0.35415   23.51800   23.11123    0.35600    0.19649    6.35549    4.23433   -0.61068    1.99424    2.00000
 179.97597   -0.09155   23.68125   23.24788    0.09465    0.05224    5.66751   -1.67258   -1.39643   -4.32355    2.00000
 179.99333    0.06401   21.80176   21.57153    0.06435    0.03552   24.44187    0.48162    1.27771    1.87599    2.00000
 179.98068    0.03785   22.61149   22.31896    0.04249    0.02345   12.96034    2.80463    0.03899    2.79759    2.00000
 179.95845   -0.00674   21.87797   21.64297    0.04210    0.02323   23.16076   -5.63671   -0.77893   -6.53276    2.00000
 180.03300   -0.03342   22.94456   22.61678    0.04697    0.02592    9.89627   -2.08265   -3.16838   -3.73234    2.00000
 180.01010   -0.01373   23.03701   22.69811    0.01705    0.00941    9.26362    1.15755    1.97026    4.36766    2.00000
 180.03699   -0.09715   23.48287   23.08150    0.10395    0.05737    6.50517    2.27979   -0.88894    2.87002    2.00000
 180.00082    0.00315   23.48827   23.08608    0.00326    0.00180    6.48214    1.01496    2.70486    1.02521    2.00000
 180.00093   -0.02332   23.52071   23.11352    0.02334    0.01288    6.34397   -2.11324   -3.51222   -3.78990    2.00000
 180.01248    0.05590   23.45584   23.05863    0.05728    0.03161    6.62030   -2.45074   -1.00883   -9.13817    2.00000
 179.99088   -0.02381   23.69809   23.26183    0.02549    0.01407    5.59729   -0.24153   -0.15534   -2.30062    2.00000
 179.91179    0.15405   23.02980   22.69182    0.17751    0.09797    9.31257    4.12898   -0.09639    2.15478    2.00000
 180.06667   -0.04042   22.52628   22.24200    0.07796    0.04303   13.87672    0.90070   -2.92517   -1.23242    2.00000
 180.07964   -0.02865   22.21787   21.95899    0.08463    0.04671   17.49376   -0.32402    2.12997    1.76066    2.00000
 180.00140    0.00159   21.21365   20.97913    0.00212    0.00117   39.65874   -2.13755    1.38182   -0.37524    2.00000
 180.24403    0.16624   22.31971   22.05263    0.29528    0.16297   16.13173   -1.31696    1.55108    1.12933    2.00000
