#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.08327    0.01773   23.34721   22.96664    0.08513    0.04698    7.17499   -1.91078    3.41184    4.07588    2.00000
 180.02766    0.02290   23.24248   22.87716    0.03592    0.01982    7.87097    3.81118   -0.55065   -2.35480    2.00000
 179.94884    0.01026   23.16934   22.81366    0.05218    0.02880    8.36491   -4.16388   -1.70303   -8.77614    2.00000
 180.10078    0.02129   22.50050   22.21851    0.10300    0.05685   14.15646   -5.08970   -0.17238   -5.16016    2.00000
 179.92374   -0.01036   22.86370   22.54471    0.07696    0.04248   10.45681   -2.14728   -0.25059   -5.03080    2.00000
 179.95789   -0.08643   21.50976   21.28914    0.09614    0.05306   31.27117    6.21763   -1.75449    4.24413    2.00000
 180.02818   -0.02424   21.66362   21.43885    0.03717    0.02052   27.33304   -1.56239   -2.02548   -3.35132    2.00000
 179.92538   -0.03940   23.00072   22.66634    0.08438    0.04657    9.51079   -1.95371    1.41456    0.15165    2.00000
 179.98257   -0.04377   20.94139   20.62479    0.04710    0.02600   52.93846    4.25266    0.29577    4.70436    2.00000
 180.01894   -0.01993   23.59169   23.17329    0.02748    0.01517    6.04306    5.87375    1.84702    5.91096    2.00000
 180.00558   -0.03581   22.88717   22.56563    0.03625    0.02001   10.29408    0.93665   -0.46911    0.97170    2.00000
 179.94910   -0.02594   21.97081   21.72972    0.05714    0.03154   21.60512    2.10366    2.48982    4.05079    2.00000
 179.99586    0.02070   21.42938   21.20702    0.02110    0.01165   33.43117    3.20470   -3.73056    0.18039    2.00000
 180.03812   -0.00159   22.34611   22.07695    0.03815    0.02106   15.84208    2.47012    1.89697    4.97369    2.00000
 180.02628   -0.01880   23.37443   22.98970    0.03230    0.01783    6.99564   -5.36737   -3.09055  -10.00861    2.00000
 180.03018   -0.02612   22.59323   22.30256    0.03991    0.02203   13.15569   -1.65133   -2.49798   -4.36048    2.00000
 179.95659    0.02028   23.30639   22.93205    0.04792    0.02645    7.44401   -2.71984    0.71247    4.98918    2.00000
 179.84935   -0.07123   22.25899   21.99679    0.16664    0.09197   16.81592    2.56729    0.93674    3.91459    2.00000
 180.01424    0.01164   18.06446   18.10092    0.01839    0.01015  271.91135    1.13831   -2.26407   -1.22023    2.00000
 179.96701   -0.06261   21.97081   21.72972    0.07077    0.03906   21.60512    0.06583    2.26181    2.47548    2.00000
 180.06807    0.06261   21.88341   21.64807    0.09249    0.05104   23.06925   -0.41067    1.01136    0.03225    2.00000
