#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.02795    0.02497   21.53285   21.31272    0.03748    0.02069   30.65072    0.30961   -1.96566   -1.74446    2.00000
 180.01485   -0.01932   23.14262   22.79042    0.02436    0.01345    8.54564    4.40452    1.33394    5.04924    2.00000
 180.05630   -0.01425   22.51222   22.22919    0.05808    0.03205   14.02931   -3.34563    3.89553    2.89760    2.00000
 180.10205   -0.12300   23.53152   23.12267    0.15982    0.08821    6.29792   -2.41309    0.43713   -1.27468    2.00000
 180.03368    0.00623   21.78274   21.55369    0.03424    0.01890   24.76178    7.36354   -2.92038    2.98807    2.00000
 180.01260    0.03427   22.58019   22.29084    0.03651    0.02015   13.29522   -3.11667    0.06290   -1.01131    2.00000
 179.90826   -0.11570   23.75327   23.30752    0.14766    0.08149    5.36726    0.17355    2.23298    0.37862    2.00000
 180.01932    0.02381   23.56759   23.15316    0.03066    0.01692    6.14439    3.96842    0.82254   11.90623    2.00000
 179.98235    0.03299   23.35810   22.97586    0.03742    0.02065    7.10325   -2.50065    1.52845   -3.28724    2.00000
 179.97591   -0.01705   22.49581   22.21424    0.02951    0.01629   14.20733    0.30481   -1.41247   -0.88365    2.00000
 179.96979   -0.02501   22.90282   22.57958    0.03923    0.02165   10.18559   -1.43662    4.32234    2.47664    2.00000
 180.00461    0.05942   17.49311   16.82208    0.05960    0.03289  523.67346   -2.03701    2.11713    0.12093    2.00000
 179.97900    0.09211   20.98344   20.68889    0.09448    0.05214   50.53613    2.97728    3.16090    6.35916    2.00000
 179.82401    0.00236   22.31971   22.05263    0.17602    0.09715   16.13173    6.49237   -0.98408    6.00535    2.00000
 179.96587   -0.08224   21.05422   20.78629    0.08905    0.04915   46.88570   -3.39871   -2.00771   -5.00724    2.00000
 180.00433   -0.04363   21.34571   21.12117    0.04385    0.02420   35.68941    0.02925    4.92061    4.99983    2.00000
 180.06506    0.00085   20.86964   20.50538    0.06506    0.03591   57.41336   -3.13687   -2.53726   -5.67706    2.00000
 180.00307   -0.07126   22.78726   22.47648    0.07133    0.03937   11.08471    2.99262   -2.19576    2.19788    2.00000
 179.94926   -0.07419   22.30771   22.04157    0.08987    0.04960   16.26338    1.64338    0.74337    1.29952    2.00000
 179.95714   -0.03577   23.45044   23.05406    0.05583    0.03081    6.64333   -8.53688    2.97146   -6.73211    2.00000
 179.96065   -0.04387   22.88457   22.56331    0.05894    0.03253   10.31216    5.76563    1.79894    8.17664    2.00000
 179.98943    0.03576   21.03676   20.76327    0.03729    0.02058   47.74842    3.14172    0.01248    3.46488    2.00000
 180.04755   -0.05309   23.66067   23.23084    0.07127    0.03933    5.75334    6.12562    0.66641   -0.34756    2.00000
 180.00027   -0.04622   23.68312   23.24943    0.04622    0.02551    5.65971    6.34898    0.64910   10.77179    2.00000
 180.05299   -0.03178   22.88457   22.56331    0.06179    0.03410   10.31216    1.25584   -1.87480    0.40545    2.00000
 179.99715    0.00837   23.51800   23.11123    0.00884    0.00488    6.35549   -1.11585   -0.15326   -2.24931    2.00000
 179.97327    0.07769   23.22054   22.85811    0.08216    0.04535    8.01915   -1.52846   -0.40332   -1.06930    2.00000
 179.98494    0.07164   18.33423   17.74415    0.07321    0.04040  329.44824   -2.69882    1.64262   -0.96669    2.00000
 180.03830   -0.04673   22.52394   22.23987    0.06042    0.03335   13.90215    1.69707   -1.74189    0.05444    2.00000
 180.13930   -0.08254   22.62453   22.33068    0.16191    0.08936   12.82081    1.78361   -0.17385    2.08515    2.00000
 180.06456   -0.06246   23.29822   22.92513    0.08983    0.04958    7.49782   -2.42973    0.58442   -1.35035    2.00000
 179.83334   -0.26156   23.17178   22.81577    0.31014    0.17117    8.34845   -5.60542    1.53396   -7.72584    2.00000
 179.97043   -0.00412   20.72159   20.29467    0.02986    0.01648   68.19678   -0.23461    1.65485    1.36819    2.00000
 180.00130    0.03291   23.67751   23.24478    0.03294    0.01818    5.68312   -3.02405   -0.42826   -2.51471    2.00000
 179.98555   -0.01895   21.14101   20.89400    0.02383    0.01315   42.84914    1.06504    0.53281    1.60836    2.00000
 179.98244   -0.04189   22.47003   22.19075    0.04542    0.02507   14.48707   -1.50065    0.16305   -0.74862    2.00000
 179.98189   -0.01350   23.48287   23.08150    0.02259    0.01247    6.50517    2.47718    0.62956    3.41529    2.00000
 179.98027    0.03235   23.68873   23.25408    0.03790    0.02092    5.63630   -1.55674   -0.83826    1.30383    2.00000
 180.04298    0.06509   22.61931   22.32599    0.07800    0.04305   12.87662   -3.08778    1.42757   -2.04488    2.00000
 179.94740   -0.05992   23.76279   23.31538    0.07973    0.04400    5.32768   -4.58585   -3.73257   -7.49133    2.00000
 180.02739   -0.04517   22.47941   22.19929    0.05283    0.02916   14.38535   -0.72885    0.72340   -1.03391    2.00000
 179.99162   -0.03002   23.72241   23.28198    0.03116    0.01720    5.49585    4.00966    0.69389   -0.99822    2.00000
 179.93904    0.06636   23.22054   22.85811    0.09011    0.04974    8.01915   -3.36028   -0.16156   -5.06713    2.00000
 179.97209   -0.05590   22.23329   21.97317    0.06248    0.03448   17.23957    4.25991    0.89873    5.46056    2.00000
 180.05515   -0.07275   21.43199   21.20969    0.09129    0.05039   33.36107   -2.66374    3.69990    1.24898    2.00000
 179.95847    0.02202   22.58802   22.29787    0.04700    0.02594   13.21150    3.69369    1.51499    6.43203    2.00000
 179.88300    0.00107   19.47885   18.96450    0.11701    0.06458  165.57076   -3.81401    2.41051   -1.27267    2.00000
 179.94839   -0.04053   22.85848   22.54006    0.06561    0.03621   10.49298   -1.63304    3.30561    1.33553    2.00000
 180.51199    0.13066   22.66626   22.36818    0.52840    0.29165   12.37430   -4.61276    1.07858   -5.25223    2.00000
 180.01299   -0.01060   22.11368   21.86353    0.01675    0.00925   19.20556   -1.81548    0.32517   -1.60961    2.00000
 180.05669   -0.08970   23.28190   22.91130    0.10611    0.05856    7.60543    0.01360   -1.06544    0.97938    2.00000
