#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.98698   -0.00464   23.30367   22.92975    0.01381    0.00762    7.46195   -0.15918   -2.69633   -7.48248    2.00000
 180.00987    0.12307   20.82468   20.43279    0.12347    0.06815   61.07889    3.85389    1.67186    5.70982    2.00000
 179.88609   -0.13084   23.53692   23.12724    0.17348    0.09575    6.27489    0.86099   -0.48266   -3.69481    2.00000
 179.92291   -0.02612   22.29755   22.03223    0.08139    0.04492   16.37463    3.30153   -0.76001    2.13680    2.00000
 179.91348    0.02287   23.55044   23.13868    0.08949    0.04939    6.21732    2.55176    3.16611    5.21430    2.00000
 180.29126    0.16676   22.73986   22.43410    0.33562    0.18524   11.58928   -4.12587    0.32764   -5.78672    2.00000
 179.99982   -0.13904   21.12907   20.87949    0.13904    0.07674   43.39312   -3.77156    0.06120   -3.42990    2.00000
 179.78572    0.02151   21.56057   21.33974    0.21536    0.11886   29.94020   -2.44128    1.22027   -1.43169    2.00000
 179.95470   -0.00864   23.05141   22.71070    0.04613    0.02546    9.16571   -3.77589    0.11234   -5.10502    2.00000
 180.14394   -0.31465   22.37732   22.10570    0.34601    0.19097   15.49977   -0.79751    2.00671   -1.25087    2.00000
 180.11032   -0.22312   22.69745   22.39619    0.24891    0.13738   12.04074    2.94234   -0.98763   -0.17942    2.00000
 180.08459   -0.01890   21.68479   21.45926    0.08669    0.04785   26.79611   -1.03293   -3.36119   -4.14969    2.00000
 179.98085    0.08305   22.59323   22.30256    0.08523    0.04704   13.15569    5.50843   -1.94773    5.36345    2.00000
 179.97531   -0.05940   23.49368   23.09065    0.06433    0.03550    6.45911    0.49499    0.47114    4.98694    2.00000
 180.00027    0.01838   22.26670   22.00388    0.01838    0.01014   16.71221   -5.31293    1.44140   -6.77003    2.00000
 180.00955    0.01012   20.33711   19.86522    0.01391    0.00768   92.59952    0.03612   -0.94163   -1.16625    2.00000
 180.35709    0.02843   23.42611   23.03348    0.35821    0.19771    6.74695   -0.61347    1.07584    4.68225    2.00000
 180.00447   -0.01884   20.78128   20.37149    0.01937    0.01069   64.23751   -3.68186   -1.92981   -5.63666    2.00000
 179.99442    0.00973   21.84803   21.61490    0.01121    0.00619   23.66405   -4.99913    3.96161   -1.59332    2.00000
 179.82329    0.29324   22.02562   21.78075    0.34237    0.18896   20.69004    1.31510   -1.71719   -1.08006    2.00000
 180.03009    0.00109   23.51530   23.10895    0.03011    0.01662    6.36700   -1.68839   -2.92891   -3.52125    2.00000
 180.09959    0.13758   22.72489   22.42072    0.16985    0.09375   11.74862   -4.62731   -1.73332   -8.99229    2.00000
 180.04039    0.02021   23.73551   23.29283    0.04516    0.02493    5.44123   -1.36628    4.62204   -0.14069    2.00000
 180.00414   -0.01003   22.54737   22.26123    0.01084    0.00599   13.64784   -0.91667   -0.18220   -0.83058    2.00000
 179.97015    0.08017   20.24830   19.77114    0.08555    0.04722   99.03407   -2.68967    1.21762   -1.42553    2.00000
 179.99968    0.08610   21.65569   21.43120    0.08611    0.04752   27.53438   -1.03677    0.46654    0.38322    2.00000
 180.08662   -0.01110   21.34571   21.12117    0.08734    0.04820   35.68941   -6.71077   -0.71324   -7.55079    2.00000
 180.03152    0.00790   23.65505   23.22619    0.03251    0.01794    5.77675   -2.87155   -0.26916   -6.43513    2.00000
 180.00516   -0.02493   22.93673   22.60980    0.02545    0.01405    9.95052    0.68320   -1.16355   -2.03103    2.00000
 179.97401   -0.15305   23.06341   22.72119    0.15524    0.08568    9.08412   -0.00809    1.63953    0.34409    2.00000
 180.03722    0.08612   22.65583   22.35880    0.09382    0.05178   12.48592    3.44983   -1.66008    3.99874    2.00000
 179.84933    0.00950   23.76517   23.31735    0.15097    0.08332    5.31778    0.75559    0.41136    0.10456    2.00000
 179.95921    0.02999   23.45584   23.05863    0.05062    0.02794    6.62030    1.04825   -2.59352   -1.83905    2.00000
 179.98808    0.01578   22.87674   22.55634    0.01977    0.01091   10.36640    1.86619    0.03255    1.05568    2.00000
 180.06137   -0.01098   23.06341   22.72119    0.06235    0.03441    9.08412    0.44380   -0.43032    1.76330    2.00000
 180.00780   -0.01033   23.25955   22.89198    0.01294    0.00714    7.75571   -1.58319    0.60575   -1.44524    2.00000
 180.03435   -0.05199   21.98177   21.73993    0.06231    0.03439   21.42210   -0.85982    0.16667   -0.23313    2.00000
 180.04861   -0.03152   22.40852   22.13445    0.05794    0.03198   15.15746   -3.57152    0.14325   -4.42295    2.00000
 179.95386    0.03937   22.02836   21.78330    0.06066    0.03348   20.64429   -3.59781   -0.04349   -3.53249    2.00000
