#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.99725    0.03932   21.69802   21.47202    0.03942    0.02176   26.46053    2.68073    3.18356    6.01456    2.00000
 180.03818   -0.05818   23.22785   22.86446    0.06959    0.03841    7.96976    0.09284    1.61313    1.02500    2.00000
 180.07582   -0.05954   23.39892   23.01045    0.09640    0.05321    6.86289   -0.26718   -4.51084   -4.21716    2.00000
 179.99089   -0.00577   23.46935   23.07007    0.01078    0.00595    6.56273    1.67496    0.65046    1.71338    2.00000
 179.96971    0.02680   20.91338   20.57909    0.04045    0.02232   54.65115    2.30955    1.20222    3.43915    2.00000
 179.99352   -0.03263   22.55933   22.27209    0.03327    0.01836   13.51848    0.38521   -0.70794    0.17072    2.00000
 180.00958    0.00637   23.56389   23.15006    0.01150    0.00635    6.16001   -1.52405    1.17442    6.29912    2.00000
 179.91208   -0.03155   20.88155   20.52579    0.09341    0.05156   56.64839   -0.91724   -0.71090   -1.14525    2.00000
 180.00548    0.05137   21.93519   21.69655    0.05166    0.02851   22.19992   -2.57558   -0.13703   -2.48213    2.00000
 179.99110   -0.02662   23.59490   23.17597    0.02807    0.01549    6.02954    1.11181   -6.81823   -7.62370    2.00000
 180.06004   -0.27153   23.12582   22.77574    0.27809    0.15348    8.65986   -1.82642   -1.44898   -3.20581    2.00000
 179.97630    0.01434   22.88196   22.56098    0.02769    0.01528   10.33024    0.93405    1.31736    0.89826    2.00000
 180.00427    0.04339   23.70557   23.26803    0.04360    0.02407    5.56608    7.59808    1.91868    7.68940    2.00000
 180.04478   -0.02767   19.75772   19.25605    0.05265    0.02906  139.07776    0.11799    1.86873    2.08338    2.00000
 180.05573    0.03259   21.58783   21.36593    0.06456    0.03563   29.25115   -0.71640    1.47007    0.63031    2.00000
 180.05992    0.01368   20.53830   20.08236    0.06146    0.03392   79.13792    5.29273    1.69892    6.93939    2.00000
 179.92630   -0.10956   23.17178   22.81577    0.13204    0.07288    8.34845    1.35924    1.56331    2.67035    2.00000
 179.96399   -0.01248   23.75088   23.30555    0.03811    0.02104    5.37716   -1.99083    1.10872    0.85850    2.00000
 180.01598    0.03492   22.87674   22.55634    0.03840    0.02120   10.36640    0.47709   -0.43709    2.86822    2.00000
 179.86324    0.10254   23.68312   23.24943    0.17093    0.09434    5.65971   -1.76961    0.48169  -11.95417    2.00000
 180.01752   -0.02428   23.67751   23.24478    0.02993    0.01652    5.68312    6.10443   -1.19525    1.24503    2.00000
 179.99576    0.05212   22.12903   21.87756    0.05229    0.02886   18.95409    4.48686   -1.84920    2.79955    2.00000
 180.06786   -0.01330   23.03941   22.70021    0.06915    0.03816    9.24730    5.35995    1.10897    9.60626    2.00000
 180.08141   -0.01514   21.51953   21.29912    0.08281    0.04570   31.00867   -1.38943   -0.70911   -1.90365    2.00000
 180.06213    0.03003   22.54034   22.25482    0.06901    0.03809   13.72413    1.51237    0.26147    3.09859    2.00000
 180.00749    0.05676   23.07061   22.72749    0.05725    0.03160    9.03517    2.49545    1.83639   -0.31705    2.00000
 179.94205    0.07621   22.87153   22.55169    0.09574    0.05284   10.40257   -0.76393    1.44073    0.76417    2.00000
 179.94193   -0.00915   23.61900   23.19610    0.05879    0.03245    5.92821   -0.02459    0.57190    2.55366    2.00000
 180.00299    0.04659   22.79724   22.48540    0.04669    0.02577   10.97848   -1.63089    1.37961    0.11531    2.00000
 180.06339    0.00616   22.32691   22.05926    0.06368    0.03515   16.05273    2.62647   -1.34309    0.66467    2.00000
 179.97987   -0.10787   23.58205   23.16524    0.10973    0.06056    6.08359   -5.10574    0.13870    3.58219    2.00000
 179.87607    0.01624   23.30639   22.93205    0.12499    0.06899    7.44401    4.51845    0.72471    4.31551    2.00000
 179.98531   -0.03696   19.31139   18.78819    0.03977    0.02195  185.06900   -1.92571   -1.58007   -3.48030    2.00000
 180.01492   -0.05413   22.01192   21.76799    0.05615    0.03099   20.91881   -7.17003   -0.26995   -8.23812    2.00000
 179.98241   -0.01364   23.81518   23.35863    0.02226    0.01229    5.10997   -0.89242    0.76764   -1.60918    2.00000
