#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.04771   -0.04767   21.97629   21.73482    0.06745    0.03723   21.51361   -2.51201    2.09588    0.45942    2.00000
 180.01962    0.01355   21.25269   21.02206    0.02384    0.01316   38.29648    2.46913   -0.95913    1.83971    2.00000
 180.08331    0.02026   23.09221   22.74637    0.08575    0.04733    8.88831   -0.63341    0.58759    0.89931    2.00000
 179.95586    0.04486   23.45314   23.05635    0.06293    0.03473    6.63182   10.20140   -3.33876    4.49486    2.00000
 179.98018   -0.02758   23.78184   23.33111    0.03397    0.01875    5.24851    1.94982    1.04680    0.11045    2.00000
 180.07822    0.00088   22.44894   22.17153    0.07823    0.04318   14.71595   -0.86830   -1.75490   -1.76540    2.00000
 179.99953    0.01941   23.56389   23.15006    0.01942    0.01072    6.16001   -4.84299    0.70458   -2.96504    2.00000
 179.94965   -0.02100   21.64259   21.41857    0.05456    0.03011   27.86649   -1.63564    2.43272    1.70347    2.00000
 179.94302   -0.04499   23.68873   23.25408    0.07260    0.04007    5.63630    2.94024   -0.41091    6.47726    2.00000
 179.91232   -0.05093   23.62864   23.20415    0.10139    0.05596    5.88767   -1.46433   -1.38133   -1.58868    2.00000
 179.99236    0.01900   23.49368   23.09065    0.02048    0.01131    6.45911   -1.97969   -0.44844   -6.62171    2.00000
 180.00864   -0.00623   22.58541   22.29553    0.01065    0.00588   13.23941    0.61086   -2.43158   -0.13277    2.00000
 180.15323    0.00542   22.64279   22.34708    0.15333    0.08462   12.62546    2.12332   -0.88526    1.23876    2.00000
 179.97005    0.11330   23.30639   22.93205    0.11719    0.06468    7.44401   -2.69683   -0.25950   -2.54053    2.00000
 179.74045   -0.07405   20.91014   20.57381    0.26991    0.14897   54.84877   -1.74757   -3.87111   -5.73385    2.00000
 179.95084    0.01305   23.13302   22.78203    0.05087    0.02808    8.61091    0.67811    0.44446    0.79268    2.00000
 179.99883    0.01176   21.72448   21.49754    0.01182    0.00652   25.78938    1.64240    0.42312    2.51645    2.00000
 180.22046    0.39423   23.63185   23.20684    0.45168    0.24930    5.87416    5.02740   -0.56566    6.09664    2.00000
 180.12778   -0.00781   23.00180   22.66728    0.12801    0.07065    9.50344   -0.59990   -0.74001   -2.65931    2.00000
 179.84007   -0.13533   23.49368   23.09065    0.20950    0.11563    6.45911   -1.25882   -1.07193    0.65296    2.00000
 179.99628    0.02517   23.05381   22.71280    0.02544    0.01404    9.14940    0.35307    0.91298    3.32259    2.00000
 180.02119    0.00474   23.33905   22.95972    0.02173    0.01199    7.22879    5.11122    1.79206    3.37421    2.00000
 179.95859    0.30424   23.62060   23.19744    0.30705    0.16947    5.92145   -4.18757   -2.03668    0.55096    2.00000
 179.99989   -0.05471   18.79458   18.23888    0.05471    0.03020  252.90833    1.75381    0.22361    1.98889    2.00000
 179.88202   -0.00294   20.75399   20.33594    0.11802    0.06514   66.06959    1.83913    1.60674    3.44529    2.00000
 179.92931    0.04912   23.45044   23.05406    0.08609    0.04752    6.64333   -5.16392   -2.33525   -0.63911    2.00000
 179.98969   -0.01658   22.82723   22.51221    0.01953    0.01078   10.70962    1.95315   -1.05564    1.65143    2.00000
 179.74014   -0.06034   23.61900   23.19610    0.26676    0.14723    5.92821    0.10903   -0.56118    3.83666    2.00000
 179.99461   -0.01760   23.64309   23.21623    0.01840    0.01016    5.82687   -3.03220    0.92513   -9.48017    2.00000
 180.03574   -0.00357   23.45044   23.05406    0.03592    0.01982    6.64333    3.06029   -1.09106    0.19308    2.00000
 180.08437    0.11803   23.03941   22.70021    0.14508    0.08007    9.24730   -3.36019    4.00272   -3.39922    2.00000
 179.98843   -0.04850   22.90543   22.58191    0.04986    0.02752   10.16750   -2.68297   -1.66351   -7.87236    2.00000
 179.86810   -0.02924   21.11115   20.85772    0.13510    0.07456   44.20909    0.58588    0.18216    0.78064    2.00000
 180.06506   -0.12135   22.17417   21.91883    0.13769    0.07599   18.21397   -0.84417    2.20884    1.58701    2.00000
 179.94206    0.00679   23.15715   22.80307    0.05833    0.03219    8.44724    3.08965    0.88644    9.53543    2.00000
 180.05070   -0.02010   23.62864   23.20415    0.05455    0.03011    5.88767   -2.54777    1.18951   -4.24489    2.00000
 179.98975    0.02351   23.14984   22.79673    0.02565    0.01415    8.49659    3.73159   -0.85720    6.41222    2.00000
 180.01135   -0.00099   23.23029   22.86658    0.01139    0.00629    7.95329    0.35537   -0.90621    0.83603    2.00000
