#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.02437    0.07631   22.66626   22.36818    0.08011    0.04421   12.37430   -0.48043   -3.73617   -2.95207    2.00000
 180.00330   -0.01675   23.06821   22.72539    0.01707    0.00942    9.05149    5.02454    1.12825    6.39370    2.00000
 179.98953   -0.00035   23.84138   23.38025    0.01048    0.00578    5.00111   -1.60857   -0.77758   -4.02168    2.00000
 179.96223    0.05198   22.05577   21.80882    0.06425    0.03546   20.18674    1.70586    0.57533    1.94737    2.00000
 179.96849   -0.00613   23.11381   22.76525    0.03210    0.01772    8.74145   -3.32132    1.11053   -3.35166    2.00000
 179.97794    0.03166   23.82709   23.36845    0.03859    0.02130    5.06049    0.64886   -3.42599   10.43904    2.00000
 179.96059   -0.03027   23.67938   23.24633    0.04971    0.02743    5.67531    0.00481   -3.19126   -6.42633    2.00000
 180.01105   -0.05387   22.58280   22.29318    0.05499    0.03035   13.26732    2.93458   -0.19461    2.97374    2.00000
 180.01845   -0.03645   22.85588   22.53774    0.04085    0.02255   10.51106   -0.96386    3.30915    0.23310    2.00000
 180.06496   -0.07406   23.67751   23.24478    0.09851    0.05437    5.68312   -5.01083   -3.11263   -6.43916    2.00000
 180.04427    0.11597   21.56057   21.33974    0.12413    0.06851   29.94020    6.44039   -0.94853    4.54110    2.00000
 179.97108    0.00955   23.36354   22.98047    0.03045    0.01681    7.06738   -0.51396   -3.23710   -4.62908    2.00000
 179.98360   -0.07928   22.40612   22.13224    0.08096    0.04468   15.18380    1.30744   -3.86209   -3.67809    2.00000
 179.96526    0.07382   22.57237   22.28381    0.08159    0.04503   13.37894  -11.68893    3.43764   -7.82016    2.00000
 179.97438    0.00185   23.38804   23.00123    0.02568    0.01418    6.90933   -1.20510    2.19693   -0.97381    2.00000
 179.99049   -0.04897   23.47476   23.07464    0.04988    0.02753    6.53971   -2.23796   -0.47282   -2.15573    2.00000
 180.11336    0.11982   22.91847   22.59353    0.16494    0.09104   10.07709   -5.21618   -1.13634  -10.66703    2.00000
 180.02264   -0.10259   23.28462   22.91361    0.10505    0.05798    7.58749   12.67402   -0.44821   11.26185    2.00000
 179.98590   -0.00503   22.74734   22.44079    0.01497    0.00826   11.50961    1.93946   -0.20259    2.48306    2.00000
 180.00854    0.00351   23.19859   22.83906    0.00925    0.00510    8.16734   -4.96787    2.53914   -0.29493    2.00000
 179.97478   -0.02353   23.32272   22.94589    0.03450    0.01904    7.33640   -0.11410    0.85273    0.62242    2.00000
 179.95213    0.01279   23.78184   23.33111    0.04954    0.02734    5.24851   -0.03366   -0.00287   -4.78070    2.00000
 180.06049    0.00198   23.58687   23.16926    0.06052    0.03340    6.06332    1.39205    3.86387    4.66549    2.00000
 179.76291   -0.11306   23.38804   23.00123    0.26267    0.14497    6.90933    4.09865   -0.27580    6.38046    2.00000
 180.09419    0.01576   19.65306   19.14644    0.09550    0.05271  148.73846    0.96398   -1.98494   -1.00725    2.00000
 180.03590   -0.06425   23.53692   23.12724    0.07360    0.04062    6.27489    0.84486    1.71150    7.35474    2.00000
 179.93449   -0.01339   23.39892   23.01045    0.06687    0.03690    6.86289   -0.84409   -1.51220   -5.04707    2.00000
 180.11621   -0.20640   22.20501   21.94718    0.23687    0.13073   17.70559    5.75622   -0.22831    4.99250    2.00000
 179.95680   -0.00417   22.86109   22.54239    0.04340    0.02395   10.47490    2.16045   -3.27455   -2.54339    2.00000
 180.00969   -0.02249   23.06821   22.72539    0.02449    0.01352    9.05149    1.17995    1.14239   -2.65236    2.00000
 180.08661   -0.02393   23.11622   22.76735    0.08986    0.04960    8.72513    1.48119    0.64986    2.44555    2.00000
 180.02296   -0.00640   22.56715   22.27912    0.02383    0.01315   13.43476    2.49054    0.23253    0.44394    2.00000
 179.97845    0.04947   22.27698   22.01333    0.05395    0.02978   16.59969    2.04678    1.19455    4.12106    2.00000
 179.99390   -0.04206   23.00180   22.66728    0.04250    0.02346    9.50344    0.16528    0.96560    3.03715    2.00000
 179.99319    0.00510   22.56976   22.28146    0.00851    0.00470   13.40685    2.85519    1.74799    4.55755    2.00000
 179.98361    0.00398   23.82471   23.36649    0.01687    0.00931    5.07038    2.67365    1.78482   -0.06135    2.00000
 179.94849    0.00522   21.60924   21.38651    0.05179    0.02858   28.70975    1.78083   -0.64619    1.04161    2.00000
 180.16504   -0.03854   23.26442   22.89621    0.16948    0.09354    7.72278   -1.28970    2.55705    2.74813    2.00000
 180.11475   -0.01099   21.97081   21.72972    0.11526    0.06362   21.60512    2.48530   -3.44680   -0.53054    2.00000
 179.98375    0.08935   22.32211   22.05484    0.09081    0.05012   16.10540   -5.59552    1.65172   -5.18464    2.00000
 180.04953   -0.30892   23.18640   22.82847    0.31287    0.17268    8.24966    3.67626    4.23195    9.09762    2.00000
 179.99751   -0.01622   23.68873   23.25408    0.01641    0.00906    5.63630   -2.51684    4.71951    2.82013    2.00000
 180.05322    0.06419   23.07061   22.72749    0.08339    0.04603    9.03517    1.08766    3.35593    7.35945    2.00000
 179.89581   -0.02950   21.64510   21.42099    0.10828    0.05976   27.80285   -1.72446   -2.93779   -5.08529    2.00000
 180.01636    0.01142   22.01740   21.77310    0.01995    0.01101   20.82730    1.26735    0.05806    1.54812    2.00000
 179.98450    0.11472   23.02740   22.68972    0.11576    0.06389    9.32889    4.41027   -2.40245    3.97384    2.00000
 180.11852    0.02812   17.95860   17.96800    0.12181    0.06723  291.27029   -0.82374   -1.83899   -2.65150    2.00000
 180.03249   -0.00883   23.83185   23.37239    0.03366    0.01858    5.04069   -4.56443   -0.29138   -1.59460    2.00000
 179.88651   -0.02509   21.60145   21.37903    0.11624    0.06416   28.90662   -5.25373    3.80344   -0.93154    2.00000
 180.01974   -0.01326   22.16191   21.90761    0.02378    0.01313   18.41520    0.07240   -4.02354   -3.92989    2.00000
 179.82103   -0.09858   22.98672   22.65405    0.20432    0.11277    9.60634    8.73912   -4.55759    5.47124    2.00000
 179.95253   -0.06162   21.93793   21.69910    0.07779    0.04293   22.15417   -2.78294    1.64941   -1.64323    2.00000
 180.06142   -0.00557   22.92108   22.59586    0.06167    0.03403   10.05901    2.90509   -0.38348    2.68741    2.00000
 179.99937    0.01207   21.49466   21.27371    0.01209    0.00667   31.67685    0.87740    2.78819    3.56594    2.00000
 179.97495   -0.10749   22.77978   22.46979    0.11037    0.06091   11.16438    2.44719   -0.09229    1.40957    2.00000
 180.08665    0.01198   22.07987   21.83143    0.08748    0.04828   19.78120    3.03958   -1.68883    0.61297    2.00000
 180.04860    0.00333   23.55854   23.14554    0.04872    0.02689    6.18278    1.69304    1.30588    4.54448    2.00000
 180.01007    0.01985   23.19128   22.83271    0.02226    0.01229    8.21673    2.98895   -0.05338    1.43178    2.00000
 179.95792    0.09385   22.31731   22.05042    0.10286    0.05677   16.15806   -2.03734   -0.11735   -1.16074    2.00000
 179.99724    0.02386   23.65131   23.22309    0.02402    0.01326    5.79235   -1.31265   -1.92325   -8.00262    2.00000
 180.00587    0.03840   21.87253   21.63787    0.03885    0.02144   23.25227    1.78528   -0.17015    2.43629    2.00000
 179.99438   -0.02523   20.94031   20.62303    0.02585    0.01427   53.00433    4.84474   -3.61673    1.25079    2.00000
 180.02974   -0.04130   22.67148   22.37286    0.05090    0.02809   12.31848   -0.59635    2.83870    0.92121    2.00000
 180.07486   -0.08634   21.26280   21.03283    0.11427    0.06307   38.01310   -4.62020    0.15507   -4.35350    2.00000
 179.76131    0.07039   22.77479   22.46533    0.24885    0.13735   11.21749    3.26309   -3.35305   -1.88676    2.00000
 179.92589    0.06250   23.29822   22.92513    0.09695    0.05351    7.49782    0.85044   -1.73332   -1.24688    2.00000
 180.00145    0.00011   23.69060   23.25563    0.00146    0.00081    5.62850   -1.85876    1.95265   -4.16224    2.00000
 179.92693   -0.18056   22.41092   22.13666    0.19479    0.10751   15.13113    4.28907   -1.59914    2.50461    2.00000
 179.95238    0.06780   23.59490   23.17597    0.08286    0.04573    6.02954   -3.51934   -2.02419  -11.35515    2.00000
