#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.00143    0.00304   23.05141   22.71070    0.00336    0.00186    9.16571    3.85316   -3.40199   -1.73850    2.00000
 179.93932    0.10446   23.83661   23.37632    0.12081    0.06668    5.02090    2.56194    0.74560   -5.73138    2.00000
 180.04510    0.08046   23.50449   23.09980    0.09224    0.05091    6.41306    0.60780   -0.10823   -2.53704    2.00000
 180.01399    0.00511   23.23029   22.86658    0.01489    0.00822    7.95329    2.42240    0.13352    4.70445    2.00000
 179.89383    0.06089   23.81518   23.35863    0.12239    0.06755    5.10997   -5.69191   -4.10357   -8.07783    2.00000
 180.00111    0.06032   23.13782   22.78623    0.06033    0.03330    8.57827   -1.01226    0.09116   -0.88589    2.00000
 179.99409    0.01647   22.72739   22.42295    0.01750    0.00966   11.72206    4.66605   -0.57348    5.15851    2.00000
 179.89449    0.10090   23.24979   22.88351    0.14600    0.08058    7.82157   -0.57743   -0.86322   -6.35565    2.00000
 179.88927    0.09390   21.55473   21.33412    0.14518    0.08013   30.08785    2.36003    0.44577    3.16677    2.00000
 180.02820   -0.03487   21.69273   21.46692    0.04485    0.02475   26.59476    4.61137   -0.34830    4.27315    2.00000
 179.97025   -0.02523   23.25955   22.89198    0.03901    0.02153    7.75571   -3.32470   -0.40049   -3.51865    2.00000
 179.99348    0.01120   23.24979   22.88351    0.01295    0.00715    7.82157    2.58095   -1.57150   -2.95482    2.00000
 179.95830    0.01715   21.56836   21.34722    0.04509    0.02489   29.74333    1.83819    4.27296    6.14581    2.00000
 180.02028    0.03072   21.28909   21.06084    0.03681    0.02031   37.27632    1.72223   -1.95193    0.04312    2.00000
 179.98000    0.13243   22.45128   22.17366    0.13393    0.07392   14.69052    2.41560   -4.51781   -1.82184    2.00000
 180.01843   -0.03269   22.94716   22.61910    0.03753    0.02071    9.87819   -7.02741    3.80605   -2.49858    2.00000
 179.99953    0.06818   21.87525   21.64042    0.06818    0.03763   23.20651   -2.48997    0.72796   -3.81358    2.00000
 180.02264   -0.04032   19.21412   18.68517    0.04624    0.02552  196.46251   -0.17928   -0.54331   -0.75733    2.00000
 179.98618   -0.00641   22.99857   22.66445    0.01523    0.00841    9.52549    2.46119    1.20932    5.41115    2.00000
 179.92056    0.08432   23.65505   23.22619    0.11585    0.06394    5.77675    4.06650   -5.46700   -3.62992    2.00000
 180.01414    0.02493   23.10901   22.76105    0.02866    0.01582    8.77409   -1.84414   -0.30790   -6.82286    2.00000
 179.62015    0.21325   20.83950   20.45607    0.43561    0.24043   59.87893    5.14835   -0.72973    4.54383    2.00000
 180.05460   -0.07239   22.81221   22.49878    0.09067    0.05004   10.81914   -3.78260    0.95841   -1.87446    2.00000
 179.90610   -0.02867   22.62453   22.33068    0.09819    0.05419   12.82081   -2.90939    0.78331   -3.51873    2.00000
 179.99387    0.06388   22.35811   22.08801    0.06418    0.03542   15.71042    0.74841   -2.44655   -3.84828    2.00000
 180.02887    0.06530   21.79088   21.56132    0.07139    0.03940   24.62489   -3.39701   -1.91623   -6.12974    2.00000
 179.94856   -0.03645   21.38243   21.15905    0.06305    0.03480   34.69294    0.55606    1.26033    2.18128    2.00000
 180.04654    0.00306   23.68873   23.25408    0.04664    0.02574    5.63630    0.56400   -1.18753   -0.63600    2.00000
 179.88075    0.25012   23.19859   22.83906    0.27709    0.15293    8.16734   -1.49007   -0.98377   -6.02620    2.00000
 180.08722    0.00907   23.71680   23.27733    0.08769    0.04840    5.51926    3.39921   -2.17838   -4.44184    2.00000
 180.01218   -0.02217   23.55584   23.14325    0.02529    0.01396    6.19430   -5.69030    1.53562   -7.11049    2.00000
 179.86176    0.07507   22.70493   22.40288    0.15731    0.08682   11.96107    0.98333    0.10767    3.30411    2.00000
 180.02020    0.05228   22.07444   21.82627    0.05605    0.03093   19.87372   -1.53159    0.02342   -0.62436    2.00000
 179.95061   -0.04031   21.26684   21.03714    0.06376    0.03519   37.89975   -0.46997    0.51684    0.54792    2.00000
 180.07458    0.02702   22.80971   22.49655    0.07932    0.04378   10.84570   -1.54918   -2.67414   -5.03615    2.00000
