#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.00040    0.00571   22.58802   22.29787    0.00572    0.00316   13.21150   -1.29729    2.49277   -0.49862    2.00000
 180.01358    0.03503   21.42156   21.19903    0.03757    0.02073   33.64146   -0.91079   -0.08673   -0.93855    2.00000
 179.96429    0.08571   21.60340   21.38090    0.09285    0.05125   28.85740    2.19927    1.84111    3.79079    2.00000
 180.02689   -0.03947   21.54695   21.32664    0.04775    0.02636   30.28473    2.25332   -2.49971   -0.60363    2.00000
 179.96245   -0.03243   20.60819   20.16051    0.04962    0.02738   75.11042    1.54071    0.40675    2.28676    2.00000
 179.87944   -0.08070   21.91063   21.67359    0.14508    0.08007   22.61171    6.45518    1.92938    9.64519    2.00000
 179.95699   -0.01082   23.69809   23.26183    0.04435    0.02448    5.59729    0.48699    0.73444    5.92121    2.00000
 179.84467   -0.53220   21.87525   21.64042    0.55441    0.30600   23.20651    0.98441   -2.64048   -0.84328    2.00000
 179.87700   -0.09141   22.58541   22.29553    0.15325    0.08458   13.23941    5.44434    1.25607    7.38937    2.00000
 179.96979   -0.01790   23.29822   22.92513    0.03512    0.01938    7.49782    0.03776    1.43062    0.62992    2.00000
 179.96877    0.00832   20.82653   20.43570    0.03233    0.01784   60.92890   -1.82933   -0.33736   -1.89124    2.00000
 180.02681    0.01636   23.23029   22.86658    0.03140    0.01733    7.95329   -1.25131   -1.02428   -3.54105    2.00000
 180.13622   -0.05671   23.26442   22.89621    0.14754    0.08143    7.72278    4.81746    0.15461    1.93449    2.00000
 179.93578    0.02333   23.63827   23.21221    0.06832    0.03771    5.84713    3.15747   -0.09601   -3.67553    2.00000
 179.98253   -0.03128   23.15958   22.80519    0.03583    0.01978    8.43077   -4.10951    1.40104   -3.21688    2.00000
 179.97292   -0.00645   23.13302   22.78203    0.02784    0.01537    8.61091   -2.43996    2.10804   -0.00322    2.00000
 180.03453    0.06109   21.61313   21.39026    0.07018    0.03873   28.61131   -2.24648    1.64605   -0.22791    2.00000
 180.00070   -0.00819   16.90231   16.21373    0.00822    0.00454  702.39880   -4.48932   -1.51498   -6.02061    2.00000
 180.15446   -0.02678   22.11478   21.86454    0.15676    0.08652   19.18760    0.05389   -0.69966   -0.45615    2.00000
 180.01047    0.01305   23.81042   23.35469    0.01673    0.00923    5.12976   -0.95235   -1.46300   -5.74656    2.00000
 179.98872    0.06758   17.95548   17.96851    0.06851    0.03781  291.18375   -2.58050    0.77275   -1.75811    2.00000
 179.97076   -0.12171   23.54503   23.13410    0.12517    0.06908    6.24035    0.82232   -1.21351    0.24947    2.00000
 179.92769   -0.04750   21.60924   21.38651    0.08651    0.04775   28.70975   -0.50493    0.44142   -0.04976    2.00000
 179.97482   -0.08104   21.62676   21.40335    0.08486    0.04684   28.26678    3.10926    1.85626    4.62511    2.00000
 180.03793   -0.02297   23.59008   23.17195    0.04434    0.02447    6.04981   -0.31776    3.57639    0.64405    2.00000
 179.98569    0.00232   23.10181   22.75476    0.01450    0.00800    8.82304   -5.84208   -1.96553   -7.99534    2.00000
 180.00543    0.00377   22.61149   22.31896    0.00661    0.00365   12.96034   -5.63625    0.64750   -2.87820    2.00000
 179.99358    0.00129   22.11368   21.86353    0.00656    0.00362   19.20556    3.43005   -1.09849    1.68677    2.00000
 179.97427    0.02482   22.22301   21.96372    0.03574    0.01973   17.40903   -1.31295   -0.76893   -3.01439    2.00000
 179.98747    0.00888   21.19694   20.95972    0.01535    0.00847   40.38617    4.14026   -3.66461    0.17264    2.00000
 180.05585   -0.00874   23.14502   22.79252    0.05652    0.03119    8.52932    6.42584   -1.38834    9.98812    2.00000
 179.47453    0.02283   23.73177   23.28973    0.52597    0.29030    5.45684   -3.23230   -3.45659   -5.60399    2.00000
 179.99791    0.00297   23.24004   22.87504    0.00363    0.00200    7.88743    2.04750   -0.30353    4.61400    2.00000
 180.05354   -0.01219   23.46935   23.07007    0.05492    0.03031    6.56273    2.21235   -2.07716   -1.24345    2.00000
 180.03026   -0.02207   23.45854   23.06092    0.03745    0.02067    6.60879   -0.84540   -1.63909   -1.38627    2.00000
 180.16888    0.04931   23.54233   23.13182    0.17593    0.09710    6.25187    5.86369    0.94333    7.27381    2.00000
 179.70210   -0.18092   23.49368   23.09065    0.34853    0.19236    6.45911    4.55437   -2.05961    2.23551    2.00000
 180.05397    0.10532   23.41525   23.02428    0.11835    0.06532    6.79324   -3.53929    1.17889   -0.37224    2.00000
 180.03474    0.09682   22.89500   22.57261    0.10287    0.05678   10.23983   -0.26120   -2.61725    0.05406    2.00000
 179.96207   -0.00983   18.04085   18.06762    0.03919    0.02163  276.49863    1.78948    0.27384    2.03785    2.00000
 180.00310   -0.03472   21.35398   21.12998    0.03485    0.01924   35.45781    3.79389    0.96306    4.07046    2.00000
 179.99390    0.08111   22.35811   22.08801    0.08134    0.04489   15.71042    6.15397   -1.27303    6.55924    2.00000
 180.09837    0.07561   23.24736   22.88139    0.12408    0.06848    7.83804   -2.94628    5.48931    4.21861    2.00000
 180.01482   -0.05682   21.03052   20.75505    0.05872    0.03241   48.05654    0.13907    2.17914    2.15538    2.00000
 179.99850   -0.02915   23.00503   22.67012    0.02918    0.01611    9.48139    2.04520   -2.78004    0.03932    2.00000
