#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.04782   -0.01371   21.67156   21.44651    0.04974    0.02745   27.13169    4.70881    0.65841    4.48313    2.00000
 180.06190   -0.09049   21.30527   21.07808    0.10963    0.06051   36.82292    1.49283    1.06794    3.24023    2.00000
 180.07185   -0.02095   23.43422   23.04034    0.07486    0.04131    6.71241    0.39586    2.54416   -3.18506    2.00000
 180.05870    0.01703   22.51925   22.23560    0.06112    0.03373   13.95302    1.87808    0.40259    0.56066    2.00000
 179.92398    0.03532   21.71390   21.48733    0.08382    0.04626   26.05784    1.13333   -1.65273    0.18521    2.00000
 179.91798   -0.00215   23.65693   23.22774    0.08203    0.04528    5.76894   -2.20905    1.73330   -4.97342    2.00000
 179.79626   -0.18149   21.62676   21.40335    0.27285    0.15059   28.26678    0.57695    1.32905    1.28494    2.00000
 180.04068    0.04668   23.43422   23.04034    0.06192    0.03417    6.71241   10.18122    2.16561   13.63279    2.00000
 179.95850    0.01605   19.69193   19.18724    0.04449    0.02456  145.14217    0.81166   -1.64570   -0.79908    2.00000
 180.06885   -0.03218   22.88196   22.56098    0.07600    0.04194   10.33024   -0.67581    1.69116    0.43391    2.00000
 179.86534   -0.06038   23.64149   23.21489    0.14758    0.08145    5.83362    0.41885    2.09360    9.02003    2.00000
 180.00137    0.07839   23.63024   23.20550    0.07841    0.04327    5.88091  -10.34845    1.66662   -7.93900    2.00000
 179.92921   -0.01166   23.23029   22.86658    0.07174    0.03959    7.95329   -0.88061    2.92504   -1.31455    2.00000
 180.07584    0.01964   21.26280   21.03283    0.07834    0.04324   38.01310    4.88796   -0.25413    4.20381    2.00000
 180.17381    0.47200   23.69622   23.26028    0.50299    0.27762    5.60509   -2.52185   -1.00720  -11.07602    2.00000
 180.02240    0.05436   23.00719   22.67201    0.05880    0.03245    9.46669   -5.36967   -2.59722   -8.43220    2.00000
 180.00639    0.08475   23.81756   23.36059    0.08499    0.04691    5.10007   -1.30212    0.82826    1.23794    2.00000
 179.26784    0.11231   23.24492   22.87928    0.74073    0.40885    7.85450   -4.76120    0.27994  -10.74550    2.00000
 180.00047   -0.04104   22.65061   22.35412    0.04104    0.02265   12.54174    3.14219   -2.29468    2.63609    2.00000
 179.97903    0.02667   23.39076   23.00353    0.03391    0.01872    6.89772    0.06106    1.96104    3.14455    2.00000
 180.09801   -0.07652   22.77978   22.46979    0.12433    0.06862   11.16438    0.63929    2.46087    3.87318    2.00000
 179.98544    0.00325   20.98136   20.68583    0.01492    0.00823   50.65087   -0.78067   -3.36076   -4.13771    2.00000
 180.00063    0.00463   22.50987   22.22705    0.00467    0.00258   14.05474    2.59762   -0.59647    3.73766    2.00000
 179.84940    0.23382   23.12822   22.77783    0.27813    0.15351    8.64354    2.71393    0.14971    7.52291    2.00000
 180.01666   -0.13356   21.95985   21.71952    0.13459    0.07428   21.78814   -9.26840    3.24372   -4.44791    2.00000
 180.04308    0.07198   22.99965   22.66539    0.08389    0.04630    9.51814   -1.01725    2.32720    5.06554    2.00000
 180.14111   -0.06261   20.87440   20.51355    0.15438    0.08521   57.10737    5.62329    1.10270    6.85950    2.00000
 179.97023   -0.02027   23.08261   22.73797    0.03602    0.01988    8.95358   -1.24165   -0.20364   -0.63348    2.00000
 179.94826    0.03511   20.93384   20.61248    0.06254    0.03452   53.39957    0.57846    1.46822    1.69373    2.00000
 180.05579    0.06693   22.50519   22.22278    0.08713    0.04809   14.10560    3.84677   -1.18404    3.99503    2.00000
 179.91486    0.04689   21.63260   21.40897    0.09720    0.05365   28.11913   -1.24874   -2.42845   -3.55013    2.00000
 180.01083    0.01028   22.79225   22.48094    0.01493    0.00824   11.03159    2.57257    1.50493    3.74528    2.00000
 180.08452   -0.08861   18.09512   18.12588    0.12246    0.06759  268.47369    0.76977   -2.87949   -2.07257    2.00000
