#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.00133   -0.00437   23.38259   22.99661    0.00457    0.00252    6.94184    2.38115    0.50982    3.56210    2.00000
 179.92763    0.03156   22.32211   22.05484    0.07896    0.04358   16.10540   -3.94965   -3.87447   -7.71597    2.00000
 180.05643    0.01864   23.00719   22.67201    0.05942    0.03280    9.46669   -1.68992   -2.91372   -2.25590    2.00000
 180.00478    0.02924   22.19216   21.93537    0.02963    0.01635   17.91741    2.40640   -0.89921    2.51463    2.00000
 179.67970   -0.00689   23.71493   23.27578    0.32037    0.17682    5.52706    3.82661    1.80640    8.79707    2.00000
 180.04311    0.14955   22.16739   21.91262    0.15563    0.08590   18.32539    7.97474    2.87575    9.57963    2.00000
 180.04701   -0.01559   23.67189   23.24013    0.04953    0.02734    5.70652   -2.36797    0.74340    1.87519    2.00000
 179.99225    0.02762   17.53830   16.87244    0.02869    0.01583  510.42575   -1.11014    0.45026   -0.67054    2.00000
 180.02431   -0.09114   23.21078   22.84964    0.09432    0.05206    8.08501    2.90404    1.03674    5.31555    2.00000
 180.05190   -0.02683   20.45427   19.99114    0.05842    0.03224   83.98769   -4.84049   -1.57313   -6.39935    2.00000
 180.05478   -0.00882   21.51065   21.29004    0.05549    0.03063   31.24731    3.33668    0.98615    4.46489    2.00000
 179.92770   -0.07670   22.61410   22.32131    0.10540    0.05817   12.93243   -0.64545   -0.98009   -1.92339    2.00000
 180.08192   -0.01061   22.47003   22.19075    0.08260    0.04559   14.48707   -2.50656    0.24309   -1.92441    2.00000
 179.96626   -0.00953   23.55044   23.13868    0.03506    0.01935    6.21732    0.96050    0.34323   -3.83933    2.00000
 179.91838    0.03399   22.77728   22.46756    0.08841    0.04880   11.19093   -0.23537   -2.43355   -5.91774    2.00000
 179.97517   -0.09031   23.83185   23.37239    0.09366    0.05170    5.04069   -0.73747   -0.18595   -3.06095    2.00000
 179.94768    0.04664   23.52071   23.11352    0.07010    0.03869    6.34397   -2.64443   -1.61174   -8.97182    2.00000
 180.02869   -0.00427   22.40372   22.13003    0.02901    0.01601   15.21013   -1.18222    2.40311    2.39238    2.00000
 180.02908   -0.01315   22.51925   22.23560    0.03192    0.01762   13.95302   -1.60918   -0.03219   -2.32054    2.00000
 179.93985    0.03524   22.71491   22.41180    0.06972    0.03848   11.85484   -5.46164    0.25793   -6.99513    2.00000
 180.09734    0.00430   23.48287   23.08150    0.09743    0.05377    6.50517    5.16937    2.15640    5.31299    2.00000
 179.99940   -0.01745   20.62672   20.18168    0.01746    0.00964   74.01955   -0.08697    4.59868    4.79339    2.00000
 180.01572   -0.03402   23.37171   22.98739    0.03748    0.02069    7.01357   -3.16633    0.10242   -7.53505    2.00000
 180.02647    0.03729   22.77479   22.46533    0.04574    0.02524   11.21749    3.48199    2.82408    8.28713    2.00000
 179.99968    0.00299   21.26078   21.03068    0.00301    0.00166   38.06978    1.61982   -2.28659    0.07500    2.00000
 179.96255    0.01925   22.21529   21.95663    0.04210    0.02323   17.53613    0.34164    3.16598    5.71429    2.00000
 180.02393    0.00798   22.77229   22.46309    0.02521    0.01392   11.24404    0.20242    1.21182    1.88114    2.00000
 179.95934   -0.03015   23.43422   23.04034    0.05062    0.02794    6.71241   -0.22871    0.15121   -2.35658    2.00000
 179.98418   -0.01169   23.04661   22.70651    0.01968    0.01086    9.19835   -0.39725    0.31365    2.67101    2.00000
 179.94798   -0.05082   22.08607   21.83733    0.07271    0.04013   19.67546    3.01121   -1.85949    1.30442    2.00000
 179.99094    0.01335   23.03941   22.70021    0.01613    0.00890    9.24730   -1.51320    3.72224    1.79737    2.00000
 179.94044   -0.01988   18.70272   18.14022    0.06278    0.03465  266.49789   -2.31701    1.16794   -1.11849    2.00000
 179.94643    0.01286   23.61257   23.19074    0.05510    0.03041    5.95523    1.64650   -3.20653    2.74170    2.00000
 179.92696    0.02987   21.35398   21.12998    0.07891    0.04355   35.45781   -1.07034   -3.35085   -4.69681    2.00000
 180.05115   -0.05754   23.01688   22.68051    0.07699    0.04249    9.40053    0.60239   -2.49845   -1.78969    2.00000
 180.01505   -0.01965   23.26930   22.90045    0.02474    0.01366    7.68986   -0.77957   -4.42063   -8.62454    2.00000
 180.02844    0.01141   21.78816   21.55877    0.03066    0.01692   24.67064   -0.28612   -2.13430   -3.16847    2.00000
 180.08176   -0.19571   23.14262   22.79042    0.21210    0.11706    8.54564    1.87405    1.99675    2.66759    2.00000
 180.00951   -0.02322   21.46590   21.24433    0.02509    0.01385   32.44979   -0.67767   -0.34455   -0.91072    2.00000
 179.90436    0.07103   21.36939   21.14573    0.11913    0.06575   35.04343   -2.47170    1.47015   -1.59566    2.00000
 180.19594   -0.26821   23.54233   23.13182    0.33216    0.18333    6.25187    0.97440   -0.59516  -10.96408    2.00000
 180.03024   -0.06274   23.28190   22.91130    0.06966    0.03844    7.60543   -5.21415    0.77856  -10.89844    2.00000
 180.00510   -0.06645   23.69809   23.26183    0.06665    0.03679    5.59729   -2.46747   -0.16837   -2.46906    2.00000
 180.06157    0.02325   23.69435   23.25873    0.06581    0.03632    5.61289    1.38031    1.68215    7.73948    2.00000
 179.95061   -0.08411   23.28734   22.91591    0.09755    0.05384    7.56956    0.69092    1.98564    6.65194    2.00000
 180.04303   -0.04911   23.45854   23.06092    0.06529    0.03604    6.60879    1.32160   -1.15528    7.00107    2.00000
 179.97829   -0.04630   21.34571   21.12117    0.05114    0.02822   35.68941   -0.11197   -0.56963   -1.16895    2.00000
 180.02901   -0.07873   21.26078   21.03068    0.08390    0.04631   38.06978   -0.97159   -2.73081   -3.73607    2.00000
 179.87550   -0.06811   22.87413   22.55401    0.14191    0.07832   10.38449   -1.62690   -3.20944   -5.95341    2.00000
 180.03442    0.14259   21.86980   21.63532    0.14669    0.08096   23.29802   -5.75128   -0.96549   -7.45565    2.00000
 180.83984   -0.48594   23.26686   22.89833    0.97029    0.53558    7.70632    2.18516    1.67434    2.83600    2.00000
 179.99341   -0.02067   23.65505   23.22619    0.02170    0.01198    5.77675   -2.92560   -0.71244    3.06503    2.00000
 179.99681    0.08338   23.00719   22.67201    0.08344    0.04605    9.46669   -2.02088   -2.02311   -4.20728    2.00000
 180.03171   -0.05268   23.06341   22.72119    0.06149    0.03394    9.08412    4.19523   -2.49784   -0.69817    2.00000
 179.94582   -0.01240   23.11381   22.76525    0.05559    0.03068    8.74145   -1.93648   -0.22933   -1.65963    2.00000
 180.09373   -0.10689   22.90022   22.57726    0.14216    0.07846   10.20367   11.14734    2.50509   18.06144    2.00000
 180.01810    0.04845   21.71919   21.49243    0.05172    0.02855   25.92361    0.06557    2.62132    2.73906    2.00000
 180.02701   -0.07215   21.30527   21.07808    0.07704    0.04252   36.82292   -1.35233    3.07948    2.29940    2.00000
 179.82907   -0.04402   23.49368   23.09065    0.17651    0.09742    6.45911   -0.64019   -2.57690   -5.01232    2.00000
 180.00110   -0.02447   22.31011   22.04378    0.02449    0.01352   16.23705   -5.25007    1.07517   -4.14784    2.00000
 179.94043   -0.03707   23.83185   23.37239    0.07016    0.03872    5.04069    3.81285    1.15824    5.47207    2.00000
 180.00958    0.00503   23.30367   22.92975    0.01083    0.00598    7.46195   -4.46738   -0.08962   -4.82176    2.00000
 180.02382   -0.06284   22.25385   21.99207    0.06721    0.03709   16.90065   -4.96339    1.75342   -3.81854    2.00000
 180.32623    0.11904   22.06673   21.81902    0.34728    0.19167   20.00373    4.51524   -1.85145    2.70288    2.00000
 180.00510    0.04485   21.63455   21.41084    0.04514    0.02491   28.06991    2.94041    0.87166    3.63305    2.00000
 179.91338   -0.06767   23.54233   23.13182    0.10992    0.06067    6.25187   -3.21805    2.27322   -0.46659    2.00000
 179.91402    0.10728   22.25642   21.99443    0.13748    0.07588   16.85829    5.13925    0.27455    5.70819    2.00000
 179.97627    0.04913   21.97355   21.73227    0.05455    0.03011   21.55937    2.10493    1.94497    4.47366    2.00000
 180.06702   -0.06652   20.23658   19.75876    0.09443    0.05212   99.88072   -1.76846   -2.02583   -3.72770    2.00000
 180.03038    0.03080   23.03701   22.69811    0.04326    0.02388    9.26362   -0.90515   -5.89260   -7.36676    2.00000
 180.05215   -0.02911   22.84023   22.52379    0.05972    0.03296   10.61955   -1.66618   -4.82081  -10.43391    2.00000
 179.95752    0.00063   22.71491   22.41180    0.04249    0.02345   11.85484   -1.67447   -0.56366   -0.96162    2.00000
 179.96609    0.02423   22.04481   21.79861    0.04168    0.02300   20.36976    1.20377   -0.07619   -1.21499    2.00000
