#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.73627   -0.07385   22.76980   22.46086    0.27388    0.15116   11.27060   -2.66852    5.08464    4.84181    2.00000
 180.08699   -0.01273   23.70932   23.27113    0.08792    0.04852    5.55047    2.36191   -0.10735   -4.08287    2.00000
 180.01077   -0.06454   23.82709   23.36845    0.06543    0.03611    5.06049   -2.25227   -3.86849  -11.06993    2.00000
 180.11665    0.07670   22.63757   22.34240    0.13962    0.07706   12.68127   -7.18933    2.04997   -1.70454    2.00000
 179.96672   -0.10068   21.85075   21.61746    0.10604    0.05853   23.61830    1.92427    0.91632    3.75406    2.00000
 180.02557    0.02057   23.11622   22.76735    0.03282    0.01812    8.72513   -0.74029    1.10235   -2.38691    2.00000
 179.95374    0.04533   22.96281   22.63305    0.06477    0.03575    9.76970   -1.33509   -1.55990   -0.88041    2.00000
 179.98268    0.03859   23.07781   22.73378    0.04230    0.02335    8.98622   -0.35235    2.78028    2.87131    2.00000
 179.99947   -0.01921   23.40165   23.01276    0.01921    0.01061    6.85129   -1.20643    0.38057   -3.24476    2.00000
 179.98105   -0.02940   23.77470   23.32521    0.03498    0.01931    5.27820   -1.27123    1.39260   -6.24388    2.00000
 180.29900   -0.16608   23.42341   23.03119    0.34203    0.18877    6.75847   -2.16028   -0.15453   -5.37426    2.00000
 180.03267    0.09565   23.51800   23.11123    0.10107    0.05578    6.35549   -3.00230   -1.00154   -2.58048    2.00000
 180.02821    0.00669   23.25711   22.88986    0.02899    0.01600    7.77218    4.01497    0.49274    7.61547    2.00000
 179.99306   -0.03082   23.45854   23.06092    0.03159    0.01744    6.60879   -1.60144   -0.35018    1.30349    2.00000
 179.98051    0.01764   21.83714   21.60470    0.02628    0.01450   23.84707   -0.75651   -1.96239   -3.12403    2.00000
 180.02756    0.06245   22.26413   22.00152    0.06826    0.03767   16.74035   -1.53040    4.02702    4.33099    2.00000
 179.95251    0.02009   21.39548   21.17238    0.05156    0.02846   34.34245   -5.00165    0.66693   -4.08367    2.00000
 180.04999   -0.04759   22.83240   22.51682    0.06902    0.03809   10.67380    3.41290    0.15852    4.60570    2.00000
 179.87025    0.06356   21.80993   21.57918    0.14447    0.07974   24.30461    0.17245    3.12856    4.31432    2.00000
