#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.98491    0.00491   23.68686   23.25253    0.01587    0.00876    5.64410   -5.57906   -0.32183   -6.43527    2.00000
 179.99429   -0.03101   23.52071   23.11352    0.03153    0.01740    6.34397    0.29756   -1.46159   -1.60084    2.00000
 179.98700   -0.00573   23.29550   22.92283    0.01421    0.00784    7.51575    2.10659    0.73069    2.22317    2.00000
 179.83273   -0.01192   23.27174   22.90256    0.16768    0.09255    7.67339   -2.62248    0.04314   -5.59440    2.00000
 180.02876    0.16382   21.97355   21.73227    0.16633    0.09180   21.55937    1.77906   -1.62420   -0.34020    2.00000
 180.00792   -0.01291   23.33361   22.95511    0.01514    0.00836    7.26466    3.21608   -1.95177    3.10227    2.00000
 179.99992   -0.02762   17.99916   17.84513    0.02762    0.01525  312.22702    0.50255    0.16991    0.71746    2.00000
 180.02940   -0.08794   22.38212   22.11012    0.09273    0.05118   15.44711    0.64763    2.73826    5.07293    2.00000
 180.05518    0.04987   22.98026   22.64838    0.07437    0.04105    9.65045   -2.28894    1.37357   -2.82653    2.00000
 179.91434   -0.07306   23.51530   23.10895    0.11259    0.06214    6.36700    1.57637    2.30063    8.24423    2.00000
 180.04390    0.01251   23.52881   23.12038    0.04565    0.02519    6.30943   -2.77000   -0.08649   -7.84205    2.00000
 180.11421   -0.05717   23.82233   23.36452    0.12772    0.07049    5.08028   -2.93787   -0.28402    1.12361    2.00000
 180.01163   -0.02300   21.82354   21.59194    0.02577    0.01422   24.07584   -5.32656    0.61661   -3.92777    2.00000
 180.00703    0.06000   22.05303   21.80627    0.06041    0.03334   20.23250    0.35098   -0.05413    1.38111    2.00000
 179.99680    0.00064   23.09221   22.74637    0.00326    0.00180    8.88831    0.36508   -2.16663   -3.27075    2.00000
 180.06798   -0.00355   22.02836   21.78330    0.06807    0.03757   20.64429   -6.78428   -1.09733   -8.65421    2.00000
 180.02910   -0.05596   23.02980   22.69182    0.06307    0.03481    9.31257    1.97411   -1.61777   -1.66878    2.00000
 180.17027   -0.05135   23.78899   23.33700    0.17785    0.09816    5.21882   -2.44817    0.48797    0.25459    2.00000
 180.02283   -0.01359   21.47372   21.25232    0.02657    0.01467   32.23949   -5.72892   -2.17701   -7.41899    2.00000
 179.89705    0.10133   22.16630   21.91162    0.14445    0.07972   18.34335    0.67079   -1.26719    2.25072    2.00000
