#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.86327   -0.08050   22.42532   22.14993    0.15868    0.08758   14.97314    0.39124   -0.39346    1.83415    2.00000
 180.03822    0.04692   21.47633   21.25499    0.06051    0.03340   32.16939   -9.49693    0.91828   -8.08912    2.00000
 179.93440   -0.04235   22.69994   22.39842    0.07808    0.04309   12.01418   -4.63915    1.98362   -1.09136    2.00000
 180.02184   -0.03876   22.79974   22.48763    0.04448    0.02455   10.95192    3.89591   -3.10673    1.39529    2.00000
 179.98048    0.04710   23.41525   23.02428    0.05099    0.02814    6.79324    0.42552    0.43078    5.57629    2.00000
 180.03641    0.03324   22.86109   22.54239    0.04930    0.02721   10.47490   -3.80633   -0.78287   -7.56746    2.00000
 180.06413    0.02786   21.60340   21.38090    0.06992    0.03859   28.85740   -1.14505   -0.06708   -1.20322    2.00000
 179.93423    0.03201   23.20347   22.84329    0.07314    0.04037    8.13441   -2.45604   -0.99591   -0.89284    2.00000
 180.19144   -0.04419   23.46935   23.07007    0.19647    0.10844    6.56273   -1.44343   -1.62030   -4.12982    2.00000
 180.01067    0.00473   22.12793   21.87656    0.01167    0.00644   18.97205   -2.53893    0.33123   -2.20774    2.00000
 179.89952    0.01237   22.79724   22.48540    0.10124    0.05587   10.97848    6.73944    3.13620    9.42855    2.00000
 179.96118    0.12462   21.87253   21.63787    0.13052    0.07204   23.25227   -3.60119   -0.32115   -3.78880    2.00000
 179.99641    0.06460   23.48287   23.08150    0.06470    0.03571    6.50517    1.21937   -2.82471   -5.28296    2.00000
 180.30962   -0.23187   17.74185   17.09928    0.38681    0.21349  455.86887   -0.30822    0.57462    0.26220    2.00000
 179.98364    0.10620   23.64631   23.21892    0.10745    0.05930    5.81335    1.28545   -1.69737    5.69445    2.00000
 179.93610   -0.02081   22.74485   22.43856    0.06721    0.03709   11.53617    3.29579   -2.38510    1.72145    2.00000
 179.88580    0.36290   21.79360   21.56387    0.38044    0.20998   24.57914   -4.14965   -1.66296   -5.91447    2.00000
 180.01920    0.02920   21.85347   21.62001    0.03494    0.01929   23.57255    4.33348   -0.85283    4.08641    2.00000
 179.93527    0.03794   23.50990   23.10437    0.07503    0.04141    6.39003   -3.89762    2.81096   -5.58787    2.00000
 180.02203    0.02484   22.83501   22.51914    0.03320    0.01833   10.65572    7.36330   -0.08696    6.02445    2.00000
 180.00117    0.01016   22.41812   22.14329    0.01022    0.00564   15.05214   -4.32616    0.24843   -3.47907    2.00000
 180.01109   -0.01019   23.49098   23.08836    0.01507    0.00832    6.47062   -1.37388   -2.37475   -2.75708    2.00000
 179.98285    0.02252   22.29241   22.02751    0.02831    0.01562   16.43089   -0.59068    1.36625   -0.76017    2.00000
 179.95844   -0.00497   23.05861   22.71700    0.04185    0.02310    9.11676    0.00703    0.61645    2.25594    2.00000
 180.05415    0.16152   23.41253   23.02198    0.17036    0.09403    6.80485    2.69700    0.92700    5.80958    2.00000
 179.85413   -0.03881   21.61508   21.39213    0.15094    0.08331   28.56209   -5.75495    1.31366   -5.24627    2.00000
 179.92290   -0.00805   23.24248   22.87716    0.07753    0.04279    7.87097    0.44520   -0.99394   -2.15394    2.00000
 179.95711   -0.00965   22.54503   22.25909    0.04396    0.02426   13.67327    4.20153   -2.19100    4.82803    2.00000
 179.87379   -0.18400   23.05381   22.71280    0.22312    0.12315    9.14940   -2.26370   -3.72367   -5.31661    2.00000
 180.00816   -0.05056   23.04661   22.70651    0.05121    0.02827    9.19835    2.55708    1.00107    5.74318    2.00000
 179.94522   -0.01484   23.24004   22.87504    0.05676    0.03133    7.88743   -0.51256   -0.43092    1.55986    2.00000
 180.00664    0.01146   21.09025   20.83231    0.01324    0.00731   45.16106    2.98922   -1.13672    1.88711    2.00000
 179.29623   -0.11326   22.58019   22.29084    0.71283    0.39345   13.29522   -7.15532    0.91233   -5.74142    2.00000
 180.00153    0.00145   22.59584   22.30490    0.00211    0.00116   13.12778    1.16852   -2.25580    0.03763    2.00000
 179.96878   -0.16726   23.51530   23.10895    0.17014    0.09391    6.36700   -0.30366   -2.37238   -3.82307    2.00000
