#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.93845   -0.00182   23.52611   23.11809    0.06159    0.03399    6.32095   -2.01051   -2.82048   -3.34043    2.00000
 180.02873    0.14583   23.67751   23.24478    0.14863    0.08203    5.68312   -4.81706    0.27594   -5.84352    2.00000
 180.01028    0.55574   22.70493   22.40288    0.55584    0.30679   11.96107    2.17097    3.74704    5.16306    2.00000
 179.97572    0.08175   22.68452   22.38458    0.08528    0.04707   12.17895   -3.99881   -3.23263   -9.61393    2.00000
 180.02635    0.07016   23.36626   22.98278    0.07494    0.04136    7.04944    2.88460   -0.93798    0.82249    2.00000
 179.95107   -0.01086   22.96733   22.63704    0.05012    0.02766    9.73865    0.05574    1.86816    1.25003    2.00000
 180.08411   -0.01985   23.56759   23.15316    0.08641    0.04769    6.14439    2.94143    0.64092    0.76523    2.00000
 179.88519    0.03770   23.79137   23.33897    0.12083    0.06669    5.20893   -2.35520    0.37327   -6.65789    2.00000
 179.56345   -0.18607   23.61578   23.19342    0.47455    0.26192    5.94172   -4.71501   -1.62108   -8.64514    2.00000
 179.99609    0.09428   19.84547   19.34749    0.09436    0.05208  131.01868   -6.25099   -2.59136   -8.82969    2.00000
 180.00436   -0.02482   21.65039   21.42609    0.02520    0.01391   27.66861   -0.43107    1.76441    0.83421    2.00000
 179.98521   -0.03003   22.36532   22.09464    0.03347    0.01847   15.63143    5.39046    1.23507    8.27321    2.00000
 178.94479    0.04458   23.74112   23.29748    1.05614    0.58297    5.41783    3.22121   -0.20578    1.47511    2.00000
 180.02808   -0.07050   22.47472   22.19502    0.07588    0.04188   14.43621   -2.92334   -1.77750   -6.05084    2.00000
 179.98979   -0.03197   18.88235   18.33243    0.03356    0.01852  240.02264    0.26313    2.51485    2.81943    2.00000
 179.97826    0.01487   23.83423   23.37435    0.02634    0.01454    5.03080    2.09551    0.15591   -2.04477    2.00000
 179.94080   -0.29849   23.08501   22.74007    0.30431    0.16795    8.93726    1.29544   -1.98733   -5.53217    2.00000
 179.95770    0.02950   23.66254   23.23239    0.05157    0.02846    5.74554   -6.52651    2.44568   -4.08105    2.00000
 180.06804   -0.04358   22.68191   22.38224    0.08080    0.04460   12.20686   -0.44026   -1.19950   -3.34798    2.00000
 180.00711    0.01535   21.82626   21.59449    0.01692    0.00934   24.03009    2.52327    1.65990    5.14266    2.00000
 179.99957   -0.00670   23.08261   22.73797    0.00671    0.00370    8.95358   -4.11946    2.95850    0.92531    2.00000
