#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.99387   -0.00338   21.13504   20.88675    0.00700    0.00386   43.12113   -0.89061    2.78133    1.94337    2.00000
 180.02612   -0.03410   21.60535   21.38277    0.04296    0.02371   28.80818    2.18946   -1.40557    1.87677    2.00000
 179.93842    0.05034   21.64510   21.42099    0.07954    0.04390   27.80285    3.81153    2.06833    5.91624    2.00000
 180.02937   -0.01833   22.87935   22.55866    0.03462    0.01911   10.34832    3.45617   -0.15425    4.16146    2.00000
 179.99815   -0.03517   22.92891   22.60283    0.03522    0.01944   10.00477    2.17852   -4.70114   -2.73672    2.00000
 179.93185    0.27562   22.14108   21.88858    0.28392    0.15670   18.75650   -3.53784   -0.00418   -2.46408    2.00000
 180.00655    0.01384   22.93673   22.60980    0.01531    0.00845    9.95052   -2.55157    2.80111    2.64262    2.00000
 180.10040   -0.00079   23.22541   22.86234    0.10041    0.05542    7.98622    3.96713   -2.15509    0.18846    2.00000
 179.97475   -0.06588   23.33361   22.95511    0.07056    0.03894    7.26466    4.38016    0.50636    6.89433    2.00000
 179.83366   -0.10632   23.15715   22.80307    0.19741    0.10896    8.44724   -0.61152    1.34949    1.62268    2.00000
 180.00452   -0.00327   23.30367   22.92975    0.00557    0.00307    7.46195   -6.30403   -3.98518  -10.83583    2.00000
 180.00374   -0.03437   22.30012   22.03459    0.03457    0.01908   16.34650   -1.81945   -0.76142   -3.13673    2.00000
 180.05106    0.08071   22.74485   22.43856    0.09550    0.05271   11.53617   -0.57531   -0.93106   -0.95079    2.00000
 179.71156   -0.42449   23.28190   22.91130    0.51321    0.28326    7.60543    3.15323    2.02629    9.76118    2.00000
 179.76842   -0.06020   23.79851   23.34487    0.23928    0.13206    5.17924   -2.74730   -0.35337   -1.47697    2.00000
 180.01205   -0.02101   23.62060   23.19744    0.02422    0.01337    5.92145    5.13476   -0.13855    3.59864    2.00000
 179.65263   -0.34750   22.06947   21.82158    0.49134    0.27119   19.95797   -4.10029   -1.11040   -4.44130    2.00000
 179.94847    0.04309   22.78227   22.47202    0.06717    0.03707   11.13782    4.13099    0.34759    4.89326    2.00000
 179.98053    0.00717   22.02562   21.78075    0.02075    0.01145   20.69004   -2.58276    0.42347   -2.31527    2.00000
 179.94510    0.02517   23.76517   23.31735    0.06040    0.03333    5.31778   -0.88516    0.81912   -4.98533    2.00000
 179.99777    0.16244   21.94341   21.70421    0.16246    0.08966   22.06266   -3.61178   -3.13282   -6.57708    2.00000
 180.10883    0.03608   23.48827   23.08608    0.11464    0.06327    6.48214    2.41992   -2.30985   -1.35354    2.00000
 178.84888    0.09260   23.14984   22.79673    1.15485    0.63747    8.49659    8.57498   -0.69008    5.76088    2.00000
 180.03931   -0.13710   23.52071   23.11352    0.14262    0.07872    6.34397    6.00753   -1.03098    4.60632    2.00000
