#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.91328   -0.03774   23.40437   23.01506    0.09458    0.05220    6.83968    4.23259   -2.46565    5.84578    2.00000
 179.95932   -0.04200   22.63235   22.33771    0.05847    0.03227   12.73709   -1.99781    1.74070    2.32242    2.00000
 179.97034   -0.00129   23.55314   23.14096    0.02969    0.01639    6.20581    0.78229    1.63590   -0.41764    2.00000
 180.18327   -0.21935   21.84531   21.61235    0.28584    0.15776   23.70981   -1.04196   -2.74359   -3.64064    2.00000
 179.99921   -0.02079   21.89158   21.65573    0.02080    0.01148   22.93199   -3.47304   -0.11281   -3.38522    2.00000
 180.00485   -0.02885   22.93412   22.60748    0.02926    0.01615    9.96860   -2.80159    4.34493    1.25371    2.00000
 179.96133   -0.04375   23.30639   22.93205    0.05839    0.03223    7.44401   -1.99347    2.95745    1.94222    2.00000
 180.01108   -0.00055   23.22541   22.86234    0.01110    0.00613    7.98622   -3.15368   -3.67588   -4.12051    2.00000
 179.97180   -0.18772   21.69538   21.46947    0.18983    0.10477   26.52765   -9.78108   -0.97027  -10.10014    2.00000
 180.03127   -0.03374   22.90282   22.57958    0.04600    0.02539   10.18559   -0.53922    2.54476   -1.88046    2.00000
 180.01582   -0.03023   23.18884   22.83059    0.03412    0.01883    8.23320   -2.66588   -2.48601   -4.53807    2.00000
 179.96999   -0.17296   23.43962   23.04491    0.17555    0.09689    6.68938    2.12089    1.39614    3.06669    2.00000
 180.07019   -0.10202   21.30931   21.08239    0.12384    0.06835   36.70957    4.11722   -1.77145    2.68725    2.00000
 180.01190    0.02626   23.70932   23.27113    0.02883    0.01591    5.55047    1.61787    1.26192    6.39389    2.00000
 180.01381   -0.01033   21.91063   21.67359    0.01725    0.00952   22.61171   -0.93674   -2.76800   -4.53592    2.00000
 180.08121    0.09478   21.51864   21.29821    0.12481    0.06889   31.03254   -5.85502    1.90654   -4.65260    2.00000
 180.01093   -0.03041   20.98448   20.69042    0.03232    0.01784   50.47875   -5.69570    2.51497   -3.02215    2.00000
 180.08296    0.01440   22.17417   21.91883    0.08420    0.04647   18.21397   -3.62408   -1.20383   -5.52558    2.00000
 180.13898    0.03562   22.33171   22.06369    0.14347    0.07918   16.00007   -3.76920   -1.70043   -4.84161    2.00000
 179.91724   -0.00054   23.36354   22.98047    0.08277    0.04568    7.06738    1.04449    0.18891    2.20558    2.00000
 180.02881    0.09725   23.58365   23.16658    0.10143    0.05598    6.07684    2.42025   -0.70855    1.87917    2.00000
 180.02676    0.02556   23.13782   22.78623    0.03701    0.02043    8.57827   -3.79448    0.75202   -4.65108    2.00000
 179.96156    0.34606   23.30639   22.93205    0.34819    0.19218    7.44401  -11.37131   -2.73068  -14.01480    2.00000
 179.87210   -0.01593   23.60936   23.18805    0.12889    0.07113    5.96874    2.84032   -2.37565   -1.83277    2.00000
 179.57658   -0.13112   23.10901   22.76105    0.44325    0.24464    8.77409   -2.45972    2.36665   -0.76651    2.00000
 180.00310    0.03121   23.03220   22.69392    0.03137    0.01731    9.29626    7.32849    1.03255    6.67528    2.00000
 179.98003   -0.00451   23.19616   22.83694    0.02048    0.01131    8.18380    2.59777    0.13976    3.89903    2.00000
 180.01079    0.06914   23.73925   23.29593    0.06997    0.03862    5.42563    4.30370   -2.01457    3.24052    2.00000
 179.98317   -0.01703   22.39172   22.11897    0.02395    0.01322   15.34178   -3.25261    1.51234   -1.34692    2.00000
 180.00314   -0.00137   23.63185   23.20684    0.00342    0.00189    5.87416    4.63535    0.60887   10.65668    2.00000
 180.05220    0.03497   21.80993   21.57918    0.06283    0.03468   24.30461    2.53994   -1.39715    0.17112    2.00000
 180.01196    0.06734   23.12342   22.77364    0.06840    0.03775    8.67618    4.78229    0.31913    5.62827    2.00000
 180.04118    0.08377   23.22785   22.86446    0.09335    0.05152    7.96976   -2.34233   -0.22522    1.39955    2.00000
 179.93414   -0.04591   22.60627   22.31427    0.08028    0.04431   13.01615    0.02292    1.94059    1.35602    2.00000
 180.07222   -0.02770   21.57615   21.35470    0.07735    0.04269   29.54645   -2.80489   -0.04553   -3.97046    2.00000
 179.44530    0.15788   17.98409   17.72590    0.57673    0.31832  332.56116   -3.29613    2.34285   -0.99368    2.00000
 180.06813   -0.01491   22.76231   22.45417    0.06974    0.03849   11.35027   -0.73647   -0.93107   -2.11638    2.00000
 180.05865   -0.03399   23.09701   22.75056    0.06779    0.03742    8.85567    1.25705   -0.00561    2.12920    2.00000
 179.78850   -0.21722   21.07293   20.81096    0.30318    0.16733   45.96136    2.01432   -2.71473   -1.01928    2.00000
