#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.95448   -0.03756   22.94456   22.61678    0.05901    0.03257    9.89627   -4.73877    2.76177   -1.65875    2.00000
 180.02026    0.08208   22.03658   21.79096    0.08455    0.04666   20.50702   -9.46839    2.09907   -7.79409    2.00000
 179.98372    0.00605   22.78227   22.47202    0.01736    0.00958   11.13782   -1.36426   -0.24931    1.74971    2.00000
 179.95625    0.03247   21.13205   20.88312    0.05449    0.03007   43.25712    1.06762    0.36580    1.52257    2.00000
 180.02864    0.03410   23.38804   23.00123    0.04453    0.02458    6.90933   -1.96282   -1.22866   -2.55751    2.00000
 180.01784    0.03335   23.72990   23.28818    0.03782    0.02087    5.46464   -2.71324    2.04722   -0.18138    2.00000
 180.04889   -0.10179   21.04799   20.77807    0.11292    0.06232   47.19382    2.85579   -3.28697   -0.81300    2.00000
 180.08253   -0.07983   21.87253   21.63787    0.11482    0.06337   23.25227   -5.10356   -0.16007   -5.34286    2.00000
 180.01721   -0.07211   23.79375   23.34094    0.07413    0.04092    5.19903    2.01546    1.77531    7.04187    2.00000
 179.98547   -0.06742   22.68974   22.38927    0.06897    0.03807   12.12314    5.80589    0.97996    5.41606    2.00000
 180.01527   -0.01927   23.11622   22.76735    0.02459    0.01357    8.72513    0.83005   -0.91440    0.85532    2.00000
 180.02829   -0.04182   22.82468   22.50993    0.05049    0.02787   10.72736    4.26637   -5.22087    1.34617    2.00000
 179.99876   -0.01970   22.90543   22.58191    0.01973    0.01089   10.16750   -2.56052    2.18223    2.33053    2.00000
 180.10237    0.02873   22.62192   22.32834    0.10632    0.05868   12.84871    6.06555   -0.71491    7.38637    2.00000
 180.01176    0.04066   23.35810   22.97586    0.04232    0.02336    7.10325   -5.97027    2.84100   -2.25634    2.00000
 179.98422    0.03478   22.61671   22.32365    0.03819    0.02108   12.90453   -0.87550   -0.53802   -0.14900    2.00000
 179.99548   -0.03112   23.19128   22.83271    0.03144    0.01735    8.21673    1.96790   -3.11778   -1.62452    2.00000
 179.96881   -0.01966   22.91065   22.58656    0.03687    0.02035   10.13134    2.12645   -1.75591   -1.46921    2.00000
 179.97636   -0.04930   23.55044   23.13868    0.05468    0.03018    6.21732   -2.71589    0.19857    1.74659    2.00000
 180.03258   -0.07489   23.08741   22.74217    0.08167    0.04507    8.92095   -6.54949    2.11336   -3.34508    2.00000
 179.96388   -0.07132   20.81172   20.41241    0.07994    0.04412   62.12885   -1.78097    2.33763    0.24672    2.00000
 180.00722   -0.01585   21.88341   21.64807    0.01741    0.00961   23.06925    3.24374   -0.30414    3.18762    2.00000
 179.92738   -0.04385   21.66627   21.44140    0.08482    0.04682   27.26592   -0.45916    1.80335    0.59643    2.00000
 180.10982   -0.06947   23.18640   22.82847    0.12994    0.07172    8.24966    6.22811    4.33633   10.57982    2.00000
 180.00063   -0.02533   20.27408   19.79838    0.02534    0.01399   97.17144   -0.73553   -2.76893   -3.43461    2.00000
 179.92403    0.05868   22.15862   21.90460    0.09600    0.05298   18.46909   -2.55886   -1.47088   -4.48752    2.00000
 179.97678    0.03399   23.76993   23.32128    0.04117    0.02272    5.29799   -4.70877    0.51065    2.85875    2.00000
 179.96135   -0.05854   22.85588   22.53774    0.07015    0.03872   10.51106    0.67717   -1.77882   -4.15728    2.00000
 180.00381   -0.02361   23.42070   23.02890    0.02392    0.01320    6.77002   -1.75690   -2.37863   -1.66621    2.00000
 179.96867    0.07634   22.82468   22.50993    0.08252    0.04554   10.72736    9.20623   -2.12476    6.55171    2.00000
 179.96910    0.07362   22.47472   22.19502    0.07984    0.04407   14.43621    0.10642    1.33962    0.56156    2.00000
