#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.09685   -0.05871   23.70557   23.26803    0.11325    0.06250    5.56608    1.24335    0.97923   -4.71000    2.00000
 180.00305   -0.04791   22.87413   22.55401    0.04801    0.02650   10.38449   -9.80065   -0.45309   -9.47728    2.00000
 180.01134   -0.00128   23.66628   23.23548    0.01141    0.00630    5.72993   -2.33238    1.04724   -1.61239    2.00000
 179.98654    0.05352   23.30095   22.92744    0.05518    0.03046    7.47988    1.42702    2.46593   -1.07221    2.00000
 179.99168    0.05960   23.42341   23.03119    0.06018    0.03322    6.75847    0.05291    2.88391    0.42225    2.00000
 179.98341   -0.00939   22.54737   22.26123    0.01906    0.01052   13.64784   -4.79759   -3.70519   -8.10208    2.00000
 179.97778   -0.01748   17.94350   17.97725    0.02827    0.01560  289.69244    2.04545   -0.99799    1.07386    2.00000
 180.05151   -0.01027   20.90368   20.56327    0.05253    0.02899   55.24401    1.13197   -0.20461    0.77581    2.00000
 180.05064    0.52825   23.46395   23.06550    0.53067    0.29290    6.58576    0.13174    1.04181   -0.86206    2.00000
 179.99571   -0.02857   22.68713   22.38693    0.02889    0.01595   12.15104    2.05837    1.07492    4.28413    2.00000
 180.04890    0.01046   23.81518   23.35863    0.05001    0.02760    5.10997   -1.47547    0.46514    5.25883    2.00000
 179.98969    0.01222   21.85347   21.62001    0.01599    0.00883   23.57255    1.52000    2.53217    4.23944    2.00000
 179.96194   -0.02549   23.31455   22.93897    0.04581    0.02528    7.39021   -1.64409   -1.77205   -3.78000    2.00000
 180.07748    0.03375   22.71242   22.40957    0.08452    0.04665   11.88140   -1.66851   -0.17253   -5.69128    2.00000
 179.92352   -0.03418   23.32816   22.95050    0.08377    0.04624    7.30053    2.19417    2.06210    6.02127    2.00000
 180.11336   -0.08361   22.27441   22.01097    0.14086    0.07774   16.62782   -5.32044   -2.66025   -7.52101    2.00000
 180.06892    0.07309   21.52575   21.30547    0.10046    0.05545   30.84163    0.20508   -0.69298   -0.21966    2.00000
 180.00192   -0.06128   20.89583   20.55029    0.06131    0.03384   55.73042   -7.12526   -1.75932   -8.69342    2.00000
 180.20209   -0.00260   22.52159   22.23773    0.20209    0.11154   13.92758   -0.61567   -1.98338   -1.03592    2.00000
 179.97404   -0.04713   23.13542   22.78413    0.05380    0.02969    8.59459    3.88502   -1.00746    5.06228    2.00000
 180.02794   -0.01544   18.18792   17.91080    0.03192    0.01762  301.02591   -0.54344   -3.18153   -3.69035    2.00000
 180.02541    0.09360   23.56598   23.15182    0.09699    0.05353    6.15115   -0.83560    0.53738   -5.64436    2.00000
 179.97467   -0.04444   23.26686   22.89833    0.05115    0.02823    7.70632   -0.73402   -0.08433   -1.78639    2.00000
 180.04762    0.01386   22.78227   22.47202    0.04960    0.02738   11.13782   -0.73899   -1.51924   -2.28029    2.00000
 179.76628   -0.04531   21.90518   21.66849    0.23807    0.13140   22.70322    0.11506   -1.61676    0.16736    2.00000
 179.94377    0.08542   22.82979   22.51449    0.10226    0.05644   10.69188    4.81015    0.71704    2.46544    2.00000
 180.00620    0.00384   23.29006   22.91822    0.00729    0.00403    7.55162    5.66982    2.20629    7.23460    2.00000
 179.94846    0.00561   19.29430   18.77005    0.05185    0.02862  187.07558   -1.80777    1.72799    0.01826    2.00000
 180.11630   -0.02915   22.46066   22.18220    0.11989    0.06617   14.58880    1.69844   -3.66698   -1.96961    2.00000
 179.95889    0.00248   23.60775   23.18671    0.04118    0.02273    5.97550    1.68289    0.80263    1.26603    2.00000
 179.99074    0.01464   22.66365   22.36583    0.01733    0.00956   12.40220   -3.79407   -2.19762   -4.50210    2.00000
 179.98434    0.04604   23.23760   22.87293    0.04863    0.02684    7.90390    4.46923   -2.43549    2.15189    2.00000
 179.89890   -0.02479   23.56125   23.14782    0.10409    0.05745    6.17127   -0.72294   -1.22592   -6.57554    2.00000
 179.99625    0.07435   23.73177   23.28973    0.07445    0.04109    5.45684   -2.12871    0.18797    0.92212    2.00000
 179.81487   -0.09724   23.58205   23.16524    0.20912    0.11542    6.08359   -5.40296   -2.64551   -8.44554    2.00000
 179.92596    0.10562   23.21810   22.85599    0.12899    0.07119    8.03562   -0.40479   -2.54572   -1.56445    2.00000
 180.13863   -0.26142   22.33891   22.07032    0.29590    0.16331   15.92108   -2.68369    0.33450   -2.15838    2.00000
 180.00833   -0.05642   23.56389   23.15006    0.05704    0.03148    6.16001    0.92970   -1.75678   -2.04067    2.00000
 179.97185    0.01571   23.33088   22.95280    0.03224    0.01779    7.28260    0.75701    0.77676   -1.17986    2.00000
 179.90778   -0.09708   23.10421   22.75686    0.13390    0.07390    8.80672    2.70209   -0.17936    2.53030    2.00000
 179.90463    0.09668   23.27174   22.90256    0.13580    0.07495    7.67339    0.70794   -1.74301    3.34988    2.00000
 180.03700   -0.13345   22.94195   22.61445    0.13849    0.07643    9.91436    4.53275    1.79819    5.36943    2.00000
 179.90860    0.02988   21.83714   21.60470    0.09616    0.05307   23.84707    0.05673    0.73917    1.89445    2.00000
 179.97150    0.03992   22.54268   22.25695    0.04905    0.02707   13.69870    2.30222   -0.35323    0.63085    2.00000
 180.06122   -0.03182   21.24056   21.00903    0.06900    0.03808   38.63925    0.82928    0.63051    1.55975    2.00000
 179.97729   -0.01865   22.29241   22.02751    0.02937    0.01621   16.43089    0.97007    0.92086    1.87670    2.00000
 180.00656   -0.00349   23.30639   22.93205    0.00743    0.00410    7.44401    2.92732   -1.18637    0.47771    2.00000
 180.03796   -0.05378   22.97918   22.64744    0.06583    0.03633    9.65780   -0.75903    2.38133   -0.09374    2.00000
 179.96620   -0.05791   22.64540   22.34943    0.06706    0.03701   12.59755    1.60919    0.90041    3.89585    2.00000
 179.99251   -0.03110   21.11414   20.86134    0.03199    0.01765   44.07309   -1.45065   -2.70247   -3.97671    2.00000
 179.99031   -0.07552   22.93934   22.61213    0.07614    0.04202    9.93244    1.55225   -1.82939    2.25363    2.00000
 179.87952   -0.08987   22.92369   22.59818    0.15031    0.08296   10.04093   -4.44903    1.35060   -5.30790    2.00000
 179.95271   -0.09939   22.93151   22.60515    0.11006    0.06075    9.98668   -2.37435    4.37602    4.23643    2.00000
 180.06374    0.00462   20.98240   20.68736    0.06390    0.03527   50.59350   -2.27158   -0.34329   -3.10097    2.00000
 180.05063    0.00744   21.61119   21.38838    0.05118    0.02825   28.66053    2.01446   -2.19726   -0.23107    2.00000
 180.01250    0.00516   22.56715   22.27912    0.01352    0.00746   13.43476    0.49519   -1.07400    0.56515    2.00000
 180.03751   -0.07534   23.49638   23.09294    0.08416    0.04645    6.44760   -1.01121    3.55530    3.54579    2.00000
 179.95538    0.16277   23.55044   23.13868    0.16877    0.09315    6.21732    0.18286   -1.00810   -0.46415    2.00000
 179.98035    0.01821   21.97081   21.72972    0.02679    0.01478   21.60512    1.92482    2.93405    4.20776    2.00000
 180.08269    0.15661   23.45314   23.05635    0.17709    0.09774    6.63182   -1.97794    1.57849    1.22474    2.00000
 180.02094   -0.19482   22.17931   21.92356    0.19594    0.10814   18.12924    1.65282    1.55971    3.63421    2.00000
 180.00073    0.02447   20.63995   20.19680    0.02448    0.01351   73.24036    6.73330   -1.57402    5.10280    2.00000
 179.95805    0.12289   23.28734   22.91591    0.12985    0.07167    7.56956   -3.92283   -0.74689   -4.69034    2.00000
 180.00922    0.06122   23.56759   23.15316    0.06191    0.03417    6.14439    1.12861   -1.94488    5.11124    2.00000
 180.02904   -0.02190   22.70743   22.40511    0.03638    0.02008   11.93451    4.53156   -3.81906   -1.89879    2.00000
 179.99059   -0.01039   21.99000   21.74758    0.01401    0.00774   21.28484    2.14642   -1.10076    1.30365    2.00000
 180.04398    0.02260   23.69248   23.25718    0.04944    0.02729    5.62070   -4.19677    1.61480   -0.56040    2.00000
 179.91879   -0.12358   23.19859   22.83906    0.14787    0.08161    8.16734    4.69954   -4.22022    2.05851    2.00000
 179.97250    0.00276   23.14262   22.79042    0.02762    0.01525    8.54564   -0.12045    0.76153   -1.78984    2.00000
 180.01550    0.00030   21.70067   21.47457    0.01551    0.00856   26.39342    2.34385    1.91544    4.43002    2.00000
 180.13928    0.04803   23.11862   22.76944    0.14733    0.08131    8.70881   -1.58053    1.63791    2.99141    2.00000
 180.02676    0.02883   23.36082   22.97817    0.03934    0.02171    7.08531   -2.33676    0.85281   -2.03789    2.00000
 180.09663   -0.03379   20.75830   20.34156    0.10238    0.05650   65.78031    0.04856    1.47110    1.40886    2.00000
 180.02101    0.04082   22.76231   22.45417    0.04591    0.02534   11.35027    0.14266    1.63357    5.16356    2.00000
 180.00896   -0.00357   23.78660   23.33504    0.00964    0.00532    5.22872   -3.25256   -0.25790  -12.12130    2.00000
 180.00114    0.01030   23.75803   23.31145    0.01036    0.00572    5.34747   -4.08549   -1.80445   -7.02469    2.00000
 179.97142   -0.34379   23.17178   22.81577    0.34498    0.19040    8.34845   -0.11734    3.32506    5.10198    2.00000
 180.11931    0.34845   23.40165   23.01276    0.36830    0.20328    6.85129   -1.97097   -1.50906   -0.85183    2.00000
 179.95654   -0.02073   22.01466   21.77055    0.04814    0.02657   20.87306   -1.34569   -1.72636   -4.66997    2.00000
 180.02721    0.11251   23.69060   23.25563    0.11576    0.06389    5.62850    1.68902   -0.39421    6.38183    2.00000
 180.00818    0.04233   23.80327   23.34880    0.04311    0.02379    5.15945   -0.00511   -2.32782   -5.20893    2.00000
 179.94336    0.05130   23.53422   23.12495    0.07642    0.04218    6.28641    1.16296    1.13993   -0.85816    2.00000
 179.89188    0.02970   22.51690   22.23346    0.11213    0.06189   13.97845    7.30629   -2.55239    5.82297    2.00000
 179.99892   -0.11650   22.52159   22.23773    0.11651    0.06430   13.92758   -2.84511    1.39889   -0.70455    2.00000
 180.02141   -0.03770   21.39287   21.16971    0.04335    0.02393   34.41255   -4.79632    2.74987   -2.11165    2.00000
 179.90982   -0.01389   22.92108   22.59586    0.09124    0.05036   10.05901   -0.23059   -4.28158   -4.31719    2.00000
 180.03752   -0.03856   21.58004   21.35845    0.05380    0.02969   29.44802    5.34939   -1.65294    3.75523    2.00000
 179.99149   -0.05602   23.76279   23.31538    0.05667    0.03128    5.32768   -1.76984   -0.03996    1.59571    2.00000
 179.91023   -0.06455   23.49908   23.09523    0.11057    0.06103    6.43608   -1.30464    0.98883   -1.24881    2.00000
 180.11447   -0.05935   23.29278   22.92052    0.12894    0.07116    7.53369   -6.94228   -0.34514   -3.99250    2.00000
 180.00713    0.01546   21.74830   21.52050    0.01702    0.00939   25.35696   -0.35043    2.55692    1.40909    2.00000
 180.02264    0.02311   23.79613   23.34290    0.03235    0.01786    5.18913   -2.84890   -0.88442   -2.43299    2.00000
 180.00270    0.00703   23.72990   23.28818    0.00753    0.00416    5.46464   -5.17720   -0.14757   -2.71194    2.00000
 179.88547   -0.05726   22.77479   22.46533    0.12805    0.07067   11.21749   -1.63428   -0.06789   -1.46697    2.00000
 180.02707    0.01847   23.63024   23.20550    0.03277    0.01809    5.88091    3.14609    1.01273    7.13253    2.00000
 179.94125   -0.12535   22.85588   22.53774    0.13844    0.07641   10.51106    1.98668   -1.38282    0.18255    2.00000
 180.03590   -0.00313   20.97513   20.67664    0.03605    0.01989   50.99511    2.02689    2.25424    4.19976    2.00000
 179.95370   -0.00868   22.81720   22.50324    0.04709    0.02599   10.77940   -1.17239   -0.54609   -5.62055    2.00000
 179.97530    0.01106   23.16690   22.81154    0.02707    0.01494    8.38138   -1.90676    0.63359   -0.50609    2.00000
 179.99455   -0.05912   21.45286   21.23101    0.05937    0.03277   32.80028   -2.02376   -0.38685   -3.44358    2.00000
 179.90138   -0.03433   22.41812   22.14329    0.10442    0.05763   15.05214    2.52193    1.78959    5.25198    2.00000
 180.01813   -0.00041   22.10466   21.85502    0.01814    0.01001   19.35823   -0.35397    2.95171    4.01274    2.00000
 180.00844    0.06403   22.65844   22.36115    0.06458    0.03564   12.45802    7.87491   -1.17285    5.51617    2.00000
 180.10898    0.00219   22.81221   22.49878    0.10900    0.06016   10.81914   -0.06932   -0.20864    1.56013    2.00000
 179.96416   -0.02597   23.55584   23.14325    0.04426    0.02443    6.19430   -3.31118   -4.04320   -1.02042    2.00000
 180.05592    0.01011   23.09461   22.74846    0.05683    0.03137    8.87199   -3.96884   -0.82631   -6.85373    2.00000
 179.98711    0.08521   21.29920   21.07161    0.08618    0.04757   36.99295   -1.63519   -2.94468   -4.98649    2.00000
 180.07056   -0.00374   22.81720   22.50324    0.07066    0.03900   10.77940   -3.81935    4.59819   -0.20262    2.00000
 180.01636    0.00996   23.77470   23.32521    0.01915    0.01057    5.27820   -6.50592    0.97680   -2.92978    2.00000
 179.95534   -0.02647   23.21566   22.85388    0.05191    0.02865    8.05208   -4.19570    1.55749   -1.15397    2.00000
 179.95146    0.08922   23.27174   22.90256    0.10157    0.05606    7.67339   -0.32336   -1.42186   -5.31247    2.00000
 179.98090   -0.00120   23.26442   22.89621    0.01915    0.01057    7.72278  -11.53750   -1.18015  -10.65233    2.00000
 179.97539   -0.02012   22.28727   22.02278    0.03178    0.01754   16.48716    2.28072   -2.29101   -0.16735    2.00000
 179.96123    0.06460   22.43012   22.15435    0.07534    0.04158   14.92048  -12.41349   -0.92997  -15.29306    2.00000
 180.01065   -0.12960   22.47941   22.19929    0.13004    0.07177   14.38535   -0.49944    0.24089    0.59387    2.00000
 180.02858   -0.01133   23.23273   22.86869    0.03074    0.01697    7.93683    1.54315   -1.35795   -3.16503    2.00000
 180.06587    0.10311   20.72316   20.29656    0.12235    0.06753   68.09938    1.57989    1.69962    3.78661    2.00000
 179.93793    0.03804   21.67421   21.44906    0.07280    0.04018   27.06457    2.47214    3.97531    5.83481    2.00000
 179.93575    0.03805   21.13653   20.88856    0.07468    0.04122   43.05313    1.85464   -0.27754    1.31620    2.00000
 180.08022   -0.12296   23.81756   23.36059    0.14681    0.08103    5.10007    3.90359   -0.56393    3.54677    2.00000
 179.98656    0.07257   21.30729   21.08023    0.07380    0.04073   36.76624   -3.11174   -0.72135   -4.48503    2.00000
 180.05174   -0.05864   21.35398   21.12998    0.07820    0.04316   35.45781   -1.55365    2.34184    0.22677    2.00000
 179.94502    0.03466   23.39348   23.00584    0.06499    0.03587    6.88611    0.53734   -1.00976   -1.22539    2.00000
 179.93706    0.07308   23.25223   22.88563    0.09645    0.05324    7.80511    0.07137    1.76051   -0.81097    2.00000
 180.14697   -0.20728   21.71390   21.48733    0.25411    0.14025   26.05784    2.07919    1.67631    4.01863    2.00000
 179.97676   -0.10308   22.30012   22.03459    0.10566    0.05832   16.34650    9.03103   -2.10354    4.56838    2.00000
