#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.03638   -0.03719   22.17931   21.92356    0.05203    0.02871   18.12924   -3.58031    0.95320   -2.91851    2.00000
 180.12408   -0.32886   22.87674   22.55634    0.35149    0.19400   10.36640   -6.68515    3.67076   -2.46123    2.00000
 179.97244    0.00280   22.21015   21.95191    0.02770    0.01529   17.62086    4.31466   -0.11004    5.72189    2.00000
 179.97330    0.03710   23.81280   23.35666    0.04571    0.02523    5.11986    1.07453   -1.13493   -4.66776    2.00000
 179.98886    0.02912   23.28734   22.91591    0.03118    0.01721    7.56956   -1.05200    2.44952   -2.41821    2.00000
 179.99567    0.10585   23.36354   22.98047    0.10594    0.05847    7.06738   -3.77196   -0.35588   -2.64739    2.00000
 180.02753    0.00434   22.51222   22.22919    0.02786    0.01538   14.02931    1.52318    0.90532    2.69607    2.00000
 179.98528    0.12650   23.68312   23.24943    0.12735    0.07029    5.65971   -3.60492   -4.31988   -4.14232    2.00000
 179.79237   -0.00337   21.50532   21.28460    0.20765    0.11461   31.39049    3.07715    0.96101    3.42054    2.00000
 179.92505    0.04758   23.53152   23.12267    0.08878    0.04900    6.29792   -0.90064   -2.07300   -4.60629    2.00000
 180.08894    0.15136   23.57401   23.15853    0.17556    0.09690    6.11737    0.93244    0.69943    5.08999    2.00000
 180.11929   -0.04385   19.72848   19.22559    0.12710    0.07015  141.76291    7.00421   -4.08442    3.01104    2.00000
 179.99330    0.01009   22.99103   22.65783    0.01211    0.00669    9.57694    4.84257   -1.30717    1.26612    2.00000
 180.04141   -0.03185   23.26198   22.89410    0.05224    0.02883    7.73925    3.73851   -1.89020    1.56910    2.00000
 180.00185    0.02698   21.93793   21.69910    0.02704    0.01492   22.15417   -4.42944   -1.00514   -4.17954    2.00000
 180.09550    0.05932   21.64510   21.42099    0.11244    0.06206   27.80285   -3.07664    2.28248   -0.02795    2.00000
 180.01401   -0.00948   22.37972   22.10791    0.01692    0.00934   15.47344    5.16795    3.17903    8.92942    2.00000
