#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.02769    0.03722   21.31740   21.09101    0.04639    0.02561   36.48287   -1.37787    1.26626   -0.43406    2.00000
 179.99728   -0.00392   23.53152   23.12267    0.00477    0.00263    6.29792    4.13159   -2.20176    2.98553    2.00000
 179.93217    0.22496   21.49377   21.27281    0.23497    0.12968   31.70071   -2.10988    0.02854   -2.28604    2.00000
 179.99301   -0.00284   23.82709   23.36845    0.00755    0.00417    5.06049    2.63900   -4.37519   -7.60271    2.00000
 179.99367   -0.07613   23.62864   23.20415    0.07639    0.04216    5.88767    0.22344    2.07258    2.71302    2.00000
 179.99268    0.02895   22.03110   21.78585    0.02986    0.01648   20.59853    0.69156    1.79367    3.05688    2.00000
 180.04343    0.11488   22.73986   22.43410    0.12281    0.06778   11.58928   -0.16431    2.03442    1.58519    2.00000
 180.04071    0.02563   23.43422   23.04034    0.04811    0.02655    6.71241   -1.45159   -0.17963   -1.96562    2.00000
 179.62065   -0.10751   23.27174   22.90256    0.39429    0.21762    7.67339  -12.87375    1.10132   -7.37817    2.00000
 180.07898    0.00643   23.83423   23.37435    0.07924    0.04374    5.03080    0.79251    0.50875   -2.93430    2.00000
 179.89194   -0.03594   22.97918   22.64744    0.11389    0.06286    9.65780    1.06276    1.56160    2.77967    2.00000
 179.81960   -0.13309   23.37443   22.98970    0.22419    0.12373    6.99564   -4.41786    2.48614   -0.71096    2.00000
 180.02950   -0.04449   23.47746   23.07693    0.05338    0.02946    6.52819    4.62101   -0.96490    2.82020    2.00000
 180.03055   -0.04813   19.15591   18.62378    0.05701    0.03147  203.25140    2.78964   -0.25051    2.52315    2.00000
 180.08437    0.06250   23.72428   23.28353    0.10500    0.05795    5.48805   -0.90389   -2.69137  -13.63442    2.00000
 180.03584   -0.09211   21.56057   21.33974    0.09884    0.05455   29.94020    0.83914   -1.25383   -0.26469    2.00000
 180.00359    0.19111   23.23273   22.86869    0.19115    0.10550    7.93683    1.68688    0.13597    4.02724    2.00000
 180.02335    0.06379   21.95985   21.71952    0.06793    0.03749   21.78814   -8.93693    0.97782   -8.40622    2.00000
 180.27150    0.04572   18.02891   17.41322    0.27532    0.15196  389.44925    4.08852   -1.18630    2.87905    2.00000
 179.97424   -0.03026   22.05029   21.80372    0.03974    0.02193   20.27825   -6.73458   -0.33765   -7.43880    2.00000
 180.04443    0.18488   23.20347   22.84329    0.19014    0.10495    8.13441    3.06253    0.55363    2.50673    2.00000
 180.09299    0.06027   22.13122   21.87956    0.11080    0.06115   18.91816    5.36341   -0.94617    4.69180    2.00000
 180.06441    0.10232   21.42677   21.20436    0.12091    0.06673   33.50126    3.09513    0.92926    3.42156    2.00000
 180.04073   -0.06450   23.40981   23.01967    0.07628    0.04210    6.81646   -5.64182   -1.59036  -11.23282    2.00000
 179.96510   -0.01683   23.20835   22.84753    0.03875    0.02139    8.10148   -6.64821   -2.37453  -10.12790    2.00000
 180.07317   -0.20779   23.29278   22.92052    0.22029    0.12158    7.53369   -3.95203   -1.94093   -4.41784    2.00000
 180.00198    0.01409   21.65833   21.43375    0.01423    0.00785   27.46727    2.12272   -3.18457   -0.72084    2.00000
 180.00677   -0.01485   23.31455   22.93897    0.01632    0.00901    7.39021   -0.61094    4.05263    2.15742    2.00000
 179.93044   -0.06964   22.44191   22.16512    0.09843    0.05433   14.79225   -2.53582    1.70621    0.24032    2.00000
 180.00252    0.05240   21.52664   21.30637    0.05246    0.02895   30.81777    1.28667    1.58918    2.83734    2.00000
 179.96844   -0.02142   23.02277   22.68567    0.03814    0.02105    9.36039   -0.23935    5.99636    6.67278    2.00000
 180.05444   -0.00419   23.56598   23.15182    0.05460    0.03014    6.15115    3.73524   -2.59490    1.12422    2.00000
