#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.92616    0.09909   22.31251   22.04600    0.12357    0.06820   16.21072    0.25052   -2.25826   -2.25776    2.00000
 179.84673   -0.04488   22.96020   22.63073    0.15972    0.08815    9.78778    6.74324   -0.11340    9.05014    2.00000
 179.88474    0.14924   23.30911   22.93436    0.18857    0.10408    7.42608   -8.16165   -3.88661  -14.42860    2.00000
 180.01595    0.00611   21.23104   20.99871    0.01708    0.00943   38.92512    2.96795   -0.17549    2.78751    2.00000
 179.98116    0.00529   21.54695   21.32664    0.01957    0.01080   30.28473   -0.44186   -0.09693   -1.26055    2.00000
 179.96690    0.07614   23.79613   23.34290    0.08302    0.04582    5.18913   -0.76851   -0.19568   -4.93781    2.00000
 179.98254    0.03821   23.75088   23.30555    0.04201    0.02318    5.37716   -2.23892    0.55524   -0.76539    2.00000
 179.97211    0.00216   22.65844   22.36115    0.02798    0.01544   12.45802    0.93183    1.23250    1.18106    2.00000
 180.14130    0.00592   22.42052   22.14550    0.14142    0.07805   15.02581   -6.82171    1.44462   -4.56844    2.00000
 179.70665    0.21280   22.57497   22.28615    0.36241    0.20002   13.35104    0.36168   -1.68099    0.18453    2.00000
 179.96910   -0.04899   21.33560   21.11040    0.05792    0.03197   35.97279   -3.01834    0.73649   -1.29811    2.00000
 180.72192   -0.73792   22.78976   22.47871    1.03232    0.56982   11.05815   -3.26859   -0.98638   -2.91554    2.00000
 180.02090    0.00485   23.01258   22.67673    0.02146    0.01184    9.42994    4.59679    1.46748    5.88350    2.00000
 180.09105   -0.00995   22.87935   22.55866    0.09160    0.05055   10.34832    2.35940   -2.01550    2.78222    2.00000
 179.97639   -0.03064   22.87935   22.55866    0.03868    0.02135   10.34832   -2.90453    1.05804    4.27588    2.00000
 179.84261    0.34826   23.20591   22.84541    0.38218    0.21094    8.11794    0.44235   -0.37805    3.61952    2.00000
 180.01985   -0.00068   23.45314   23.05635    0.01986    0.01096    6.63182    2.20246   -3.62123   -4.35498    2.00000
 180.04201   -0.01054   18.15301   17.98998    0.04331    0.02391  287.52069    5.33942   -0.54001    4.75733    2.00000
 180.16431    0.06820   22.20501   21.94718    0.17789    0.09818   17.70559   -4.22573    1.92599   -2.77654    2.00000
 179.98309   -0.01116   22.60106   22.30959    0.02025    0.01118   13.07197   -2.50180    1.66073   -1.02021    2.00000
 180.04085    0.04371   22.81969   22.50547    0.05983    0.03302   10.76205    1.05395    2.14535    0.82047    2.00000
 180.02339    0.00298   21.69802   21.47202    0.02358    0.01301   26.46053    0.23779    1.33119    1.32172    2.00000
 179.92413    0.04420   22.97810   22.64649    0.08780    0.04846    9.66515    2.62759   -0.62962    3.62020    2.00000
 180.00383    0.00682   21.29313   21.06515    0.00783    0.00432   37.16297    2.82480    7.31686    8.71618    2.00000
 180.01912    0.03273   23.42881   23.03577    0.03791    0.02092    6.73544    2.64356   -0.18991    3.20949    2.00000
 179.99252    0.03309   22.70992   22.40734    0.03393    0.01873   11.90796   -3.21335    1.41293   -1.79348    2.00000
 180.00052   -0.02809   22.08452   21.83586    0.02809    0.01551   19.70189   -1.50898    2.38824   -0.80076    2.00000
 180.07031   -0.00177   23.34994   22.96895    0.07034    0.03882    7.15705   -2.44652    1.40039    0.22833    2.00000
 180.03522    0.02931   21.87525   21.64042    0.04581    0.02528   23.20651    1.96787   -0.98005    0.65959    2.00000
 179.94833   -0.00224   22.24100   21.98026    0.05172    0.02855   17.11248    0.87624   -3.23744   -4.76838    2.00000
 180.03656   -0.00627   23.77232   23.32325    0.03710    0.02048    5.28809   -3.81978    1.02068    1.59269    2.00000
 180.01665    0.02639   23.49908   23.09523    0.03120    0.01722    6.43608    0.58198    2.88911   -0.93566    2.00000
 180.04308   -0.04615   23.40709   23.01737    0.06312    0.03484    6.82807   -1.00559    1.88602    0.21609    2.00000
 180.01437   -0.02980   21.92151   21.68379    0.03308    0.01826   22.42869    0.25983    1.26087    1.68541    2.00000
 179.88731   -0.00055   23.78184   23.33111    0.11268    0.06219    5.24851   -2.22311    1.24608   -4.26618    2.00000
 180.01057    0.06678   23.79851   23.34487    0.06761    0.03732    5.17924    0.40666   -1.85077   -1.10868    2.00000
 179.99454   -0.07520   23.63667   23.21086    0.07540    0.04162    5.85389    3.36421    0.25011    3.08420    2.00000
 179.97739   -0.06902   22.33891   22.07032    0.07264    0.04009   15.92108    1.27756    0.20916    1.12470    2.00000
 179.68697   -0.05562   23.05141   22.71070    0.31794    0.17548    9.16571   -7.82982   -1.38604   -7.66516    2.00000
 180.01093   -0.03849   22.06399   21.81647    0.04002    0.02209   20.04948   -0.24787    1.68562    1.03245    2.00000
 179.97235   -0.05815   23.31455   22.93897    0.06439    0.03554    7.39021   -2.78561   -3.03783   -2.32851    2.00000
 179.97902   -0.01839   22.20244   21.94482    0.02790    0.01540   17.74795    2.28230    1.03908    5.50465    2.00000
 180.04541    0.04970   23.50990   23.10437    0.06732    0.03716    6.39003    0.14205   -1.92273   -7.51810    2.00000
 180.00301    0.01009   23.58205   23.16524    0.01053    0.00581    6.08359   -2.29483   -3.37676   -7.25711    2.00000
 179.89130   -0.09534   21.84259   21.60980    0.14459    0.07980   23.75556   -5.23928    4.32531   -0.81866    2.00000
 179.89062   -0.06421   23.25223   22.88563    0.12683    0.07000    7.80511    1.54364   -1.16249    1.65396    2.00000
 179.99733    0.05310   23.17909   22.82212    0.05317    0.02934    8.29905    0.05832    0.60091    1.29287    2.00000
 180.01556    0.03990   23.53152   23.12267    0.04283    0.02364    6.29792   -1.82360    4.50157    5.57593    2.00000
