#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.04654   -0.00304   23.30911   22.93436    0.04664    0.02574    7.42608    1.70838   -2.41840   -0.68077    2.00000
 180.03159    0.03593   22.66105   22.36349    0.04784    0.02640   12.43011    6.29904    1.49000    9.95344    2.00000
 179.95769    0.02824   21.09921   20.84320    0.05087    0.02808   44.75307    2.47984    3.02217    6.16220    2.00000
 180.04605    0.02639   20.19478   19.71460    0.05308    0.02930  102.90085    3.32386    1.18840    4.72429    2.00000
 180.01704    0.07622   22.28984   22.02514    0.07810    0.04311   16.45903   -2.31691   -0.85396   -3.94952    2.00000
 180.19917   -0.46327   23.53962   23.12953    0.50427    0.27832    6.26338   -0.44111    2.89427    3.46524    2.00000
 180.02428    0.01611   23.80327   23.34880    0.02913    0.01608    5.15945   -0.77639    1.64388   -4.15878    2.00000
 179.69469   -0.05298   23.03460   22.69602    0.30989    0.17103    9.27994    2.33349    2.09144    3.39563    2.00000
 180.01625   -0.05582   23.71119   23.27268    0.05814    0.03209    5.54267    0.74438   -2.86935   -0.11498    2.00000
 179.94014    0.12506   23.73177   23.28973    0.13865    0.07652    5.45684    3.03730    0.18814   11.90932    2.00000
 179.96127    0.03177   22.91065   22.58656    0.05009    0.02764   10.13134   -2.35022   -3.41906   -9.53134    2.00000
 180.00020    0.00851   22.38932   22.11676    0.00851    0.00470   15.36812    1.02684   -2.63572   -1.76698    2.00000
 179.94971    0.15804   22.55206   22.26550    0.16584    0.09153   13.59698    6.40784   -1.60108    5.32682    2.00000
 179.93953    0.01170   23.58205   23.16524    0.06159    0.03399    6.08359   -1.39171   -0.52204    2.15020    2.00000
 180.10883    0.01514   23.12582   22.77574    0.10987    0.06064    8.65986   -4.35237    0.24647   -3.56795    2.00000
 179.95595    0.15362   20.77410   20.36214    0.15981    0.08820   64.71964   -2.05920   -1.87756   -4.02633    2.00000
 180.04015   -0.00976   23.56389   23.15006    0.04132    0.02281    6.16001   -1.11455   -0.70942    3.30030    2.00000
 179.81303    0.20364   22.50753   22.22492    0.27645    0.15258   14.08017    4.75378   -0.50462    6.75590    2.00000
 180.02843    0.15548   20.97721   20.67970    0.15806    0.08724   50.88036    0.93130    1.25013    2.50926    2.00000
 180.10704    0.15358   23.31455   22.93897    0.18720    0.10332    7.39021   -1.92115    2.20331   -1.46820    2.00000
 180.03671    0.02315   23.49908   23.09523    0.04340    0.02395    6.43608   -2.76822   -0.67941    0.03276    2.00000
 179.97025    0.02316   23.73551   23.29283    0.03771    0.02081    5.44123    2.83422   -1.06897    9.18038    2.00000
 179.97157    0.05937   23.35538   22.97356    0.06583    0.03633    7.12118    0.52604   -1.05981   -9.64369    2.00000
 180.05623    0.06325   18.00696   17.65544    0.08463    0.04671  344.57816    2.71717    2.00161    4.70440    2.00000
 180.11900    0.04900   22.93151   22.60515    0.12870    0.07103    9.98668   -1.63449   -2.30016   -4.17156    2.00000
 180.00264   -0.00989   20.99384   20.70420    0.01024    0.00565   49.96240    5.14704   -3.64871    1.68064    2.00000
 180.10855   -0.99188   21.14848   20.90308    0.99780    0.55077   42.50915    0.21640    1.17787    1.36374    2.00000
 180.24857   -0.14529   23.80566   23.35076    0.28791    0.15890    5.14955    2.88797    1.78314    1.20998    2.00000
 180.07812    0.04705   21.96259   21.72207    0.09120    0.05034   21.74238    2.32816    0.66030    2.79032    2.00000
 179.87653   -0.05802   21.15838   20.91493    0.13642    0.07529   42.06486   -5.31046   -1.63469   -6.85277    2.00000
 179.74886   -0.10631   23.82233   23.36452    0.27271    0.15052    5.08028   -0.16184    1.86702    2.35328    2.00000
 180.01605   -0.01862   23.45854   23.06092    0.02458    0.01357    6.60879   -1.76178   -3.66592    0.42139    2.00000
 179.93092    0.01165   21.66892   21.44395    0.07005    0.03866   27.19880   -1.62065    2.31022    1.55546    2.00000
 180.01413   -0.22589   23.12342   22.77364    0.22633    0.12492    8.67618    4.52921    0.00928    3.92712    2.00000
 180.01411    0.02867   22.96281   22.63305    0.03195    0.01763    9.76970   -2.80244    0.76224   -4.17505    2.00000
 179.96777    0.00187   21.87797   21.64297    0.03228    0.01782   23.16076   -2.00138    1.22296   -0.85524    2.00000
 179.94556    0.02115   23.33361   22.95511    0.05841    0.03224    7.26466    0.50408    1.05646   -0.66338    2.00000
 179.98178    0.02288   22.89500   22.57261    0.02925    0.01614   10.23983    4.51825    1.54976    4.70019    2.00000
 180.02617   -0.06736   21.15146   20.90670    0.07227    0.03989   42.37315    2.87765   -0.20108    3.04658    2.00000
 179.90559    0.01253   21.50976   21.28914    0.09522    0.05256   31.27117   -3.68082   -2.92681   -6.12174    2.00000
 180.02277   -0.02339   22.78976   22.47871    0.03265    0.01802   11.05815   -1.28943    1.04078   -2.93042    2.00000
 179.94357   -0.06118   22.93673   22.60980    0.08323    0.04593    9.95052   -3.68644   -0.37543   -1.47652    2.00000
 180.04236    0.10579   22.64279   22.34708    0.11396    0.06290   12.62546   -2.26948    1.36104    1.38257    2.00000
 179.97900   -0.00815   21.14997   20.90489    0.02253    0.01243   42.44115   -1.09975    1.91780    0.81626    2.00000
 179.39259   -0.33528   22.93412   22.60748    0.69379    0.38294    9.96860   -6.38159    2.10840   -2.41540    2.00000
 179.99355   -0.00372   22.07909   21.83070    0.00746    0.00412   19.79442   -5.55168   -0.59296   -7.96530    2.00000
 180.01950   -0.08023   22.17931   21.92356    0.08257    0.04557   18.12924    4.19146    1.80579    6.71060    2.00000
 179.97919    0.00390   22.51222   22.22919    0.02117    0.01168   14.02931    2.70814   -0.72965    3.74256    2.00000
 179.98528   -0.10074   23.80804   23.35273    0.10181    0.05619    5.13965   -7.22129    1.82413   -8.87103    2.00000
 179.99893   -0.04339   23.76041   23.31342    0.04340    0.02395    5.33757    1.79950   -1.25097   -2.14530    2.00000
 179.92738   -0.02324   23.24004   22.87504    0.07625    0.04208    7.88743    0.15418   -0.79408    0.37667    2.00000
 180.04285   -0.01881   22.21529   21.95663    0.04680    0.02583   17.53613   -4.67008    1.31552   -3.18315    2.00000
 180.01683    0.03710   23.06581   22.72329    0.04074    0.02248    9.06781    5.36368   -1.94074    3.72099    2.00000
 179.96126   -0.02835   23.50719   23.10209    0.04801    0.02650    6.40154   -1.74533   -1.65853   -3.84924    2.00000
 180.00780   -0.05956   21.11712   20.86497    0.06007    0.03315   43.93710   -1.66040    3.72995    1.72133    2.00000
 179.88992   -0.03255   23.67751   23.24478    0.11478    0.06335    5.68312    6.51465    1.92847    8.92496    2.00000
 179.98032    0.23418   22.97810   22.64649    0.23501    0.12971    9.66515    2.55066   -2.54732    1.98134    2.00000
 179.96768   -0.01416   23.30367   22.92975    0.03528    0.01947    7.46195    3.90608   -0.50919    2.60682    2.00000
 179.97981    0.01876   17.28185   16.58546    0.02756    0.01521  585.91510    1.53214    0.85306    2.38002    2.00000
 180.05042    0.05942   22.22044   21.96136    0.07792    0.04301   17.45140   -2.40577   -1.64665   -3.97587    2.00000
 180.00754   -0.00603   23.48827   23.08608    0.00965    0.00533    6.48214    6.94382    0.32325    6.25271    2.00000
 179.99976   -0.02807   22.02014   21.77565    0.02807    0.01549   20.78155    3.29134   -0.61085    3.40104    2.00000
 179.97824    0.02059   22.62453   22.33068    0.02996    0.01653   12.82081   -0.52946   -0.52088    1.09609    2.00000
 179.96930    0.01599   23.13302   22.78203    0.03461    0.01910    8.61091    2.08385    1.00930    1.44659    2.00000
 180.24454   -0.75745   23.67189   23.24013    0.79595    0.43933    5.70652   -4.39965   -1.76537   -7.15799    2.00000
 179.97258    0.00078   23.59008   23.17195    0.02743    0.01514    6.04981   -2.74131   -2.55316   -5.09901    2.00000
 180.27705    0.05784   23.81518   23.35863    0.28304    0.15621    5.10997   -1.85775   -2.22746   -4.13618    2.00000
 180.19394    0.22815   23.37715   22.99200    0.29944    0.16527    6.97770    0.21257    0.89168    1.50959    2.00000
 180.01924   -0.00951   20.46532   20.00315    0.02146    0.01184   83.21992    3.05683   -0.50678    2.54879    2.00000
 179.93636    0.01082   23.22541   22.86234    0.06456    0.03563    7.98622   -1.68214    2.71760   -0.49676    2.00000
 180.04413   -0.03802   23.75803   23.31145    0.05825    0.03215    5.34747   -3.46588   -1.39197   -8.83539    2.00000
 179.94537    0.01936   21.37200   21.14839    0.05796    0.03199   34.97333   -2.46334   -4.36939   -5.70925    2.00000
 179.99059    0.02091   23.00611   22.67106    0.02293    0.01266    9.47404    4.29465   -3.78859    0.45422    2.00000
 180.05235   -0.03544   22.17931   21.92356    0.06323    0.03490   18.12924   -1.39455    2.10738    1.04301    2.00000
 180.03876   -0.06073   23.69248   23.25718    0.07204    0.03976    5.62070    0.84943   -1.03098   -3.83433    2.00000
 180.02287    0.01595   23.17909   22.82212    0.02788    0.01539    8.29905   -0.99627   -2.70847   -4.41253    2.00000
 179.90837    0.00168   23.15227   22.79884    0.09165    0.05058    8.48017    1.31480    2.14308    0.02193    2.00000
 180.03999    0.02645   23.44773   23.05177    0.04795    0.02647    6.65484    2.06191    2.71372    8.34018    2.00000
 180.07806    0.08087   17.99507   17.85057    0.11241    0.06204  311.29868   -0.11183    0.43959    0.33758    2.00000
 179.98074   -0.07763   22.53565   22.25055    0.07998    0.04414   13.77500   -1.28689    1.67167    0.86072    2.00000
 179.96686   -0.01923   21.51065   21.29004    0.03832    0.02115   31.24731   -1.87649   -0.50140   -2.41884    2.00000
 180.22131   -0.03818   23.16690   22.81154    0.22458    0.12395    8.38138   -5.36494    0.00161   -3.59008    2.00000
 179.92113    0.04734   23.46395   23.06550    0.09199    0.05077    6.58576    1.01258    0.83096    1.05921    2.00000
 179.92773   -0.02897   22.54972   22.26336    0.07786    0.04297   13.62241   -1.51874    2.33353    0.31515    2.00000
 180.00307   -0.08613   21.11115   20.85772    0.08618    0.04757   44.20909   -0.33094   -0.95873   -1.05824    2.00000
 180.03307   -0.04661   20.96265   20.65827    0.05715    0.03154   51.68359    1.11886   -1.67390   -0.38802    2.00000
 180.02370   -0.13853   21.97355   21.73227    0.14054    0.07757   21.55937    1.33445   -0.00859    1.92088    2.00000
 180.00111    0.08617   23.50990   23.10437    0.08618    0.04757    6.39003    0.72073    2.10057   -2.59755    2.00000
 179.93605   -0.05479   23.57723   23.16121    0.08422    0.04648    6.10386    0.57683   -0.69278   -0.10417    2.00000
 180.03690   -0.05508   23.03460   22.69602    0.06629    0.03659    9.27994    2.84615   -3.24973    3.41630    2.00000
 179.98997   -0.00809   21.00215   20.71645    0.01289    0.00711   49.50341   -2.19531   -2.73042   -4.79246    2.00000
 180.03288   -0.00610   23.29822   22.92513    0.03345    0.01846    7.49782   -1.10117    2.50929    0.16954    2.00000
