#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.07776   -0.06054   21.69802   21.47202    0.09855    0.05439   26.46053   -0.40330   -0.78664   -2.50314    2.00000
 179.95801   -0.00857   23.78184   23.33111    0.04286    0.02365    5.24851    0.00961    2.02434   -5.40361    2.00000
 179.85260   -0.08592   23.57401   23.15853    0.17061    0.09417    6.11737   -5.16905   -2.38335  -13.46859    2.00000
 180.06931    0.02166   22.70743   22.40511    0.07261    0.04008   11.93451   -0.02628   -2.75257   -1.04718    2.00000
 179.86479   -0.14487   21.86980   21.63532    0.19816    0.10937   23.29802    0.91103    4.35319    5.94988    2.00000
 180.03532    0.01359   22.54972   22.26336    0.03785    0.02089   13.62241   -0.61645    0.37746   -0.56530    2.00000
 180.00757    0.02067   23.77470   23.32521    0.02202    0.01215    5.27820    4.58208   -0.20090    8.58708    2.00000
 180.13004    0.08711   23.82233   23.36452    0.15651    0.08638    5.08028   -3.30744   -1.98834   -1.32302    2.00000
 179.97179    0.01940   23.59008   23.17195    0.03424    0.01890    6.04981   -1.88852    2.09001   -5.04205    2.00000
 179.91045    0.13900   21.53818   21.31817    0.16535    0.09126   30.50754   -0.58926    0.87491   -0.22311    2.00000
 179.98080    0.16233   21.20979   20.97465    0.16346    0.09022   39.82660    1.34078    1.09984    2.52296    2.00000
 179.57671   -0.50305   22.14437   21.89158    0.65745    0.36287   18.70261    0.99581   -0.17121    1.39842    2.00000
 180.09644    0.06318   22.72739   22.42295    0.11529    0.06363   11.72206    3.88741    0.75734    8.39860    2.00000
 179.95306   -0.05755   20.92092   20.59139    0.07426    0.04099   54.19004   -3.80550   -0.82634   -4.73478    2.00000
 179.99486   -0.01437   23.80089   23.34683    0.01526    0.00842    5.16934   -2.64835   -0.98349    6.93154    2.00000
 180.10052   -0.00563   22.95499   22.62608    0.10069    0.05557    9.82395   -1.78973   -1.43892   -2.20867    2.00000
 180.02213   -0.00352   23.47746   23.07693    0.02241    0.01237    6.52819   -2.30705    0.32490   -3.46024    2.00000
 179.99818   -0.03755   22.67409   22.37521    0.03759    0.02075   12.29058    5.58821   -0.08491    2.08914    2.00000
 180.01144   -0.00838   21.94341   21.70421    0.01418    0.00783   22.06266   -4.47919   -1.17138   -6.20409    2.00000
 179.95747   -0.02876   22.07289   21.82480    0.05134    0.02834   19.90016    3.44249    2.14386    4.23370    2.00000
 180.05867   -0.18806   23.00611   22.67106    0.19699    0.10873    9.47404    5.70071    0.41734    6.89203    2.00000
 179.93854   -0.06424   22.86631   22.54704    0.08891    0.04907   10.43873    0.45736   -0.15960    2.09512    2.00000
 180.04364   -0.08144   23.26930   22.90045    0.09240    0.05100    7.68986   -1.03513    1.62352   -0.52907    2.00000
 180.04810    0.01656   22.17674   21.92119    0.05086    0.02807   18.17160    3.25754    0.14416    3.25340    2.00000
 180.39423   -0.12313   18.33041   17.74000    0.41300    0.22795  330.15741   -1.32340   -1.18617   -2.48501    2.00000
 180.07532   -0.01278   21.52752   21.30728    0.07639    0.04216   30.79390    2.96063    4.23771    7.34247    2.00000
 179.95526    0.01392   23.58205   23.16524    0.04685    0.02586    6.08359    3.99116   -1.08435    3.05141    2.00000
 179.98949   -0.06831   18.03681   17.61014    0.06911    0.03814  352.30447    2.02342   -3.90788   -1.87325    2.00000
 180.02402   -0.00526   22.80473   22.49209    0.02458    0.01357   10.89881    0.67704    2.98289    2.76405    2.00000
 180.03491   -0.04458   23.08021   22.73588    0.05662    0.03125    8.96990    6.78650   -0.68148    2.65769    2.00000
 179.99596    0.02563   21.03925   20.76656    0.02595    0.01432   47.62518    0.25182    0.43824    0.91497    2.00000
 179.98227   -0.08864   22.15753   21.90360    0.09039    0.04989   18.48706    3.80287   -0.38910    3.49011    2.00000
 179.97563    0.02249   22.60888   22.31662    0.03317    0.01831   12.98825   -0.32590   -1.31407   -0.94522    2.00000
 180.00716   -0.02866   23.48017   23.07922    0.02954    0.01630    6.51668   -1.15357   -1.55016   -3.26086    2.00000
 180.02892    0.00053   23.35266   22.97125    0.02892    0.01596    7.13912   -3.83427   -3.75562   -6.35059    2.00000
