#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.08900   -0.02449   23.30367   22.92975    0.09231    0.05095    7.46195   -0.19499    1.57770    7.27909    2.00000
 180.04169   -0.04726   19.72626   19.22328    0.06302    0.03478  141.96651    0.55077   -5.12423   -4.67285    2.00000
 180.02315   -0.01993   23.46665   23.06778    0.03054    0.01686    6.57425   -2.69451    0.52211   -3.47259    2.00000
 180.00755   -0.05451   22.40612   22.13224    0.05503    0.03037   15.18380    0.25158    0.86770    0.63052    2.00000
 180.00481   -0.29794   22.86892   22.54936    0.29798    0.16446   10.42065   -1.07401   -2.16073   -4.49182    2.00000
 180.01718   -0.01288   22.99211   22.65878    0.02147    0.01185    9.56959   -2.01095   -0.79275    3.19641    2.00000
 180.04204    0.06901   22.35091   22.08138    0.08080    0.04460   15.78942    3.28102   -1.54160    2.25764    2.00000
 179.92804   -0.00533   23.30095   22.92744    0.07215    0.03982    7.47988    1.95714   -0.46050   -1.45094    2.00000
 179.93468   -0.00617   23.45854   23.06092    0.06562    0.03622    6.60879   -0.05555   -0.83142    2.16898    2.00000
 180.10049   -0.02315   21.29111   21.06300    0.10313    0.05692   37.21965    1.08138    1.69428    2.88971    2.00000
 180.03795   -0.06638   23.24004   22.87504    0.07647    0.04220    7.88743    4.90952    2.46678    9.78503    2.00000
 179.96971    0.03463   23.81756   23.36059    0.04601    0.02540    5.10007   -3.22418   -1.38273   -0.67988    2.00000
 180.08388   -0.00082   23.17178   22.81577    0.08387    0.04629    8.34845   -1.96085    1.15734   -3.32052    2.00000
 180.03757   -0.12403   23.02740   22.68972    0.12960    0.07153    9.32889    1.12995   -1.63710   -2.25126    2.00000
 180.05441    0.07348   22.39892   22.12560    0.09143    0.05046   15.26279   -0.72018   -2.66493   -4.15143    2.00000
 180.09102    0.08165   23.21810   22.85599    0.12228    0.06749    8.03562    2.34163    2.47289    5.41164    2.00000
 179.92038   -0.01682   23.65880   23.22929    0.08137    0.04491    5.76114   -3.22534   -1.56325   -7.03734    2.00000
