#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.03194   -0.05531   23.09941   22.75266    0.06387    0.03525    8.83936   -4.29903    2.55801    2.43561    2.00000
 179.98033    0.09740   23.70183   23.26493    0.09937    0.05485    5.58168    4.76251   -1.23749   -1.33930    2.00000
 180.00558   -0.03150   21.13056   20.88130    0.03199    0.01765   43.32512    0.33588   -1.65998   -1.11806    2.00000
 179.98967    0.01598   23.54503   23.13410    0.01902    0.01050    6.24035    0.79722   -1.09673   -1.46289    2.00000
 180.08830   -0.02011   21.51953   21.29912    0.09056    0.04998   31.00867    4.07832    1.33548    5.42207    2.00000
 179.93452   -0.05910   22.64018   22.34474    0.08821    0.04869   12.65337   -4.18858    1.44621   -0.85530    2.00000
 179.86958    0.01137   22.82219   22.50770    0.13091    0.07225   10.74471   -2.90034    0.23439   -5.33348    2.00000
 179.99693    0.04350   23.26686   22.89833    0.04360    0.02407    7.70632   -0.01383   -0.14737   -1.82193    2.00000
 179.95731   -0.03531   23.11622   22.76735    0.05540    0.03058    8.72513   -4.66269   -3.93092  -12.73511    2.00000
 180.02077   -0.01022   22.68191   22.38224    0.02315    0.01278   12.20686   -0.17678   -0.37915    1.96260    2.00000
 180.01659    0.05964   23.30095   22.92744    0.06191    0.03417    7.47988    0.62290   -2.14616   -2.09447    2.00000
 180.12898    0.02615   22.10931   21.85944    0.13161    0.07264   19.27892   -2.67838    0.59824   -2.01545    2.00000
 179.97284   -0.03282   22.50284   22.22065    0.04260    0.02351   14.13103   -4.65068    3.07322   -1.11502    2.00000
 180.06696    0.01705   21.81537   21.58429    0.06908    0.03813   24.21310   -3.88456    1.90835   -1.69371    2.00000
 179.95061   -0.02279   23.53962   23.12953    0.05440    0.03002    6.26338   10.27759   -3.09977   10.99714    2.00000
 180.01546    0.06417   22.33651   22.06811    0.06600    0.03643   15.94741    6.62740   -0.41243    6.74627    2.00000
 180.04187   -0.05460   21.47111   21.24966    0.06881    0.03798   32.30959   -0.12208    0.37158   -0.88472    2.00000
 179.88435   -0.04989   18.07808   17.84132    0.12596    0.06952  312.87540    5.92870   -1.85262    4.09971    2.00000
 180.00215    0.03812   23.48827   23.08608    0.03818    0.02107    6.48214   -6.21489   -0.28987   -9.57037    2.00000
 180.06953    0.03846   22.64540   22.34943    0.07946    0.04386   12.59755    0.92348    0.67563    0.76273    2.00000
 180.07597   -0.04899   23.73364   23.29128    0.09041    0.04990    5.44904   -5.50655    2.83045   -4.53118    2.00000
 180.02776   -0.04199   22.92369   22.59818    0.05034    0.02778   10.04093   -4.72645    0.48047   -4.27260    2.00000
 180.05441   -0.06811   23.26930   22.90045    0.08717    0.04811    7.68986    1.24419   -1.01259    3.80077    2.00000
 179.97977    0.03544   21.74300   21.51540    0.04081    0.02253   25.44846    0.51196    0.37967    2.38511    2.00000
 180.00725   -0.00654   23.65505   23.22619    0.00977    0.00539    5.77675   -4.85144    1.46574    0.59727    2.00000
 179.99352   -0.01128   22.96020   22.63073    0.01301    0.00718    9.78778   -0.25620   -1.38123    2.67131    2.00000
 179.99181   -0.08838   23.21810   22.85599    0.08876    0.04899    8.03562   -0.66910   -0.38868   -2.95408    2.00000
 180.01295    0.00309   22.85588   22.53774    0.01332    0.00735   10.51106   -3.70153   -0.13632   -3.18575    2.00000
 179.94830    0.01747   21.17381   20.93285    0.05456    0.03011   41.39338   -0.37694    1.17203    0.41570    2.00000
 179.99078   -0.03286   23.09221   22.74637    0.03413    0.01884    8.88831   -0.04043    0.97906    1.71771    2.00000
 179.94827   -0.09666   21.29516   21.06731    0.10963    0.06051   37.10630   -6.11009    0.68700   -5.32204    2.00000
 180.09467    0.09272   23.02740   22.68972    0.13251    0.07314    9.32889   -1.57957   -0.17754    0.94963    2.00000
 179.95421    0.06357   23.67002   23.23858    0.07834    0.04324    5.71433    1.01798   -2.50982    1.64636    2.00000
 180.02135   -0.06257   21.11563   20.86316    0.06612    0.03649   44.00510    3.34221    1.50494    4.60401    2.00000
 179.86984    0.02094   23.32272   22.94589    0.13183    0.07276    7.33640    8.06281   -0.77808    5.86559    2.00000
 180.00510    0.02166   22.79724   22.48540    0.02225    0.01228   10.97848   -3.71666    4.97469   -3.31339    2.00000
 180.06319    0.08308   18.25978   17.66326    0.10437    0.05760  343.24451    1.06016   -2.34588   -1.32095    2.00000
 180.06332   -0.09912   21.69273   21.46692    0.11762    0.06492   26.59476    0.20847    2.14572    3.55744    2.00000
