#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.01535    0.04714   22.77728   22.46756    0.04958    0.02736   11.19093   -4.66007   -1.23332   -5.35128    2.00000
 179.93465    0.01203   21.52220   21.30184    0.06646    0.03668   30.93708    1.10592   -1.28295    0.43099    2.00000
 179.91592   -0.00267   22.07522   21.82701    0.08413    0.04643   19.86051   -1.41504   -0.23455   -1.54208    2.00000
 179.96683   -0.05860   23.47206   23.07236    0.06733    0.03716    6.55122    0.09153   -0.87451    2.19483    2.00000
 180.02299    0.03730   23.78899   23.33700    0.04382    0.02419    5.21882   -4.87206    2.26117    3.43056    2.00000
 180.03554   -0.02303   23.46935   23.07007    0.04235    0.02337    6.56273    1.38500    0.97442    3.99833    2.00000
 180.04498    0.06925   23.68125   23.24788    0.08258    0.04558    5.66751   -3.85663    2.07503   -7.25560    2.00000
 180.01009   -0.00361   17.89308   17.92746    0.01070    0.00591  298.18469   -6.21022   -3.55198   -9.82470    2.00000
 179.69807    0.41240   22.80223   22.48986    0.51111    0.28210   10.92537    1.92634   -2.26759   -1.13837    2.00000
 180.08459    0.15576   22.67409   22.37521    0.17725    0.09783   12.29058   12.22150   -1.94869   11.33585    2.00000
 179.96606    0.12795   23.78184   23.33111    0.13237    0.07306    5.24851    1.23288    4.06012   -7.35769    2.00000
 179.89960   -0.20885   21.97355   21.73227    0.23173    0.12790   21.55937   -3.89332   -0.65081   -3.35923    2.00000
 180.00015    0.03370   23.37987   22.99431    0.03370    0.01860    6.95977   -0.74339    2.55854    1.24209    2.00000
 180.03641   -0.02689   22.80722   22.49432    0.04527    0.02498   10.87225   -0.70938    4.61463    2.48143    2.00000
 180.01982    0.01731   23.39892   23.01045    0.02632    0.01453    6.86289    1.24358   -1.55050    0.47252    2.00000
 180.05008    0.01779   21.18537   20.94629    0.05314    0.02933   40.88978   -0.72815   -0.42235   -1.15308    2.00000
 179.62312   -0.44720   22.71741   22.41403    0.58482    0.32279   11.82829    6.02175    1.29173    6.64917    2.00000
 180.02161   -0.09992   21.31942   21.09316    0.10223    0.05642   36.42619   -0.96927    0.36394   -0.90283    2.00000
 179.77104   -0.08585   21.99548   21.75269    0.24453    0.13496   21.19333    0.69210   -0.60573    1.47724    2.00000
 179.96713    0.02409   23.01365   22.67768    0.04075    0.02249    9.42258   -5.93601   -2.88997   -8.68823    2.00000
 179.98936    0.07988   21.58393   21.36219    0.08059    0.04448   29.34958   -3.94650   -2.70452   -6.74077    2.00000
 179.99413    0.09380   22.82723   22.51221    0.09398    0.05187   10.70962    1.01668    0.51344   -0.87403    2.00000
 179.94881   -0.00318   22.89761   22.57493    0.05129    0.02831   10.22175   -0.99318   -0.48462   -3.09843    2.00000
 179.92976   -0.15593   20.77841   20.36775    0.17102    0.09439   64.43036   -0.22201   -0.06651   -0.50642    2.00000
 180.05258    0.03671   22.82468   22.50993    0.06413    0.03539   10.72736    6.52914   -2.25711    2.65703    2.00000
 180.02905   -0.01643   21.84803   21.61490    0.03338    0.01842   23.66405   -6.78264   -2.17447   -7.87524    2.00000
 180.09586    0.23553   23.82947   23.37042    0.25428    0.14035    5.05059   -1.49363    0.76312   -7.86147    2.00000
 180.03815   -0.10582   22.11164   21.86166    0.11249    0.06208   19.23918   -3.89683   -0.92678   -5.44136    2.00000
 179.96443    0.05382   21.16995   20.92837    0.06451    0.03560   41.56125    3.38484   -0.46075    2.90299    2.00000
 180.02693    0.02789   23.68873   23.25408    0.03877    0.02140    5.63630    5.30775   -0.14419    1.15519    2.00000
 179.98157    0.03723   21.61119   21.38838    0.04155    0.02293   28.66053   -8.11313   -3.16060  -10.31702    2.00000
 180.06902    0.08033   23.13782   22.78623    0.10590    0.05845    8.57827   -2.00521    3.05522    1.94561    2.00000
 180.00647   -0.02247   22.39652   22.12339    0.02339    0.01291   15.28912   -5.19764    5.16933   -0.83720    2.00000
 180.07616    0.02555   21.36418   21.14040    0.08032    0.04433   35.18363   -3.21926    0.44957   -2.68377    2.00000
 179.97697    0.06154   22.20244   21.94482    0.06571    0.03627   17.74795   -3.12148   -3.26969   -7.20236    2.00000
 180.02267   -0.01824   23.20835   22.84753    0.02911    0.01607    8.10148    5.66050   -2.48549    4.16984    2.00000
