#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.96344    0.01982   22.07212   21.82406    0.04159    0.02295   19.91338    0.21458   -3.44841   -4.34753    2.00000
 179.96637   -0.00698   23.58526   23.16792    0.03435    0.01896    6.07008   -4.49171    0.50838   -5.93740    2.00000
 180.02184    0.04634   21.07980   20.81961    0.05123    0.02827   45.63704    0.53305    1.27068    1.64190    2.00000
 179.96921   -0.04953   22.44894   22.17153    0.05832    0.03219   14.71595    9.97871   -0.62971    9.11730    2.00000
 180.02892   -0.00629   22.78976   22.47871    0.02959    0.01633   11.05815    0.55713   -0.08277    1.38898    2.00000
 180.01329   -0.00816   23.74674   23.30213    0.01560    0.00861    5.39442    5.72198    1.99120    2.49800    2.00000
 180.00005   -0.03555   22.72739   22.42295    0.03555    0.01962   11.72206    2.52911   -1.72902   -1.34476    2.00000
 179.82170    0.14135   22.45363   22.17580    0.22753    0.12558   14.66509    3.36585    1.94992    4.77259    2.00000
 179.96837   -0.02987   22.71741   22.41403    0.04350    0.02401   11.82829    1.79728   -1.22063   -3.51113    2.00000
 179.96111   -0.01985   23.08261   22.73797    0.04367    0.02410    8.95358    0.63828    2.07756    1.84560    2.00000
 179.90538    0.29670   21.56836   21.34722    0.31142    0.17188   29.74333   -1.46214   -4.19365   -5.21444    2.00000
 179.99028   -0.23360   23.39892   23.01045    0.23380    0.12904    6.86289   -5.96920   -2.61034  -10.82241    2.00000
 179.97394    0.06822   22.02288   21.77820    0.07303    0.04031   20.73579    0.98623    0.81402    1.94235    2.00000
 180.01645   -0.03034   19.95884   19.46653    0.03451    0.01905  120.52756    1.00963    0.79324    1.97147    2.00000
 180.18744   -0.02741   22.42052   22.14550    0.18943    0.10455   15.02581    1.33951    0.89621    2.40365    2.00000
 179.78345    0.03179   23.52071   23.11352    0.21888    0.12081    6.34397   -1.15157   -4.50732   -9.28100    2.00000
 180.06088    0.00689   22.38212   22.11012    0.06127    0.03382   15.44711    1.46593    0.65051    2.12438    2.00000
 180.13277    0.02458   23.44503   23.04949    0.13501    0.07452    6.66636   -2.80730   -0.04362   -3.65874    2.00000
 179.97003    0.04836   23.82471   23.36649    0.05690    0.03140    5.07038   -4.56812   -2.73427  -14.92076    2.00000
 180.01274    0.01381   18.10830   18.06344    0.01878    0.01037  277.07419   -1.02738    0.67278   -0.37876    2.00000
 180.19237   -0.08721   22.24357   21.98262    0.21121    0.11657   17.07011   -5.35148   -4.42405   -8.78650    2.00000
 179.89473    0.05505   20.76260   20.34717    0.11879    0.06556   65.49104    3.83593   -2.50489    1.36214    2.00000
 179.98267   -0.04593   22.11009   21.86018    0.04910    0.02710   19.26570    0.19790    1.00313    0.54438    2.00000
 179.82758    0.03255   23.63827   23.21221    0.17547    0.09685    5.84713   -4.58538   -1.27822   -5.54322    2.00000
 179.98312    0.01345   21.52131   21.30093    0.02159    0.01191   30.96095    3.32051    0.93751    4.24624    2.00000
 180.11107    0.08407   23.67938   23.24633    0.13930    0.07688    5.67531    0.45577   -4.72515   -6.72524    2.00000
 180.01517   -0.58783   23.59651   23.17732    0.58803    0.32456    6.02279    7.81212    0.89827    5.07274    2.00000
 180.07812   -0.14994   22.71990   22.41626    0.16907    0.09331   11.80173   -1.40679   -1.03153   -4.22172    2.00000
 180.06551    0.14585   23.81756   23.36059    0.15988    0.08824    5.10007   -1.54298    0.66177   -0.60660    2.00000
 180.01933    0.07681   23.49098   23.08836    0.07921    0.04372    6.47062   -1.80370    0.72683   -1.22492    2.00000
 179.92410   -0.01519   23.63345   23.20818    0.07740    0.04272    5.86740    0.37818   -0.15533    1.80342    2.00000
 180.00533   -0.03744   23.48827   23.08608    0.03782    0.02087    6.48214   -5.67646   -1.58358   -9.97354    2.00000
 179.96075    0.03284   23.09941   22.75266    0.05118    0.02825    8.83936   -2.08803    0.18899   -2.60234    2.00000
 179.99506    0.05613   22.99211   22.65878    0.05635    0.03110    9.56959   -2.72169    1.29045   -1.13170    2.00000
 179.99078   -0.01948   23.21322   22.85176    0.02155    0.01189    8.06855   -6.92914    0.67326   -7.77095    2.00000
 179.99178    0.00244   22.97164   22.64082    0.00859    0.00474    9.70925    9.11911   -0.93543    8.54816    2.00000
 179.93153   -0.04089   23.06581   22.72329    0.07975    0.04402    9.06781   -3.79197   -3.34360   -8.30563    2.00000
 179.95265    0.01901   21.94067   21.70166    0.05102    0.02816   22.10842    0.52805    0.51115    1.90338    2.00000
 179.75543    0.01534   23.53962   23.12953    0.24505    0.13525    6.26338   -0.81544    2.14728    1.90471    2.00000
 180.00195    0.02556   21.81809   21.58684    0.02563    0.01415   24.16735    3.35561    0.54831    4.54226    2.00000
 179.34032    0.16864   23.67377   23.24168    0.68091    0.37582    5.69872   -8.65856   -0.44080  -12.78550    2.00000
 180.05931    0.00237   23.48557   23.08379    0.05936    0.03276    6.49365    0.01864   -5.85842   -8.82595    2.00000
 179.98621   -0.06410   23.34994   22.96895    0.06557    0.03619    7.15705   -0.32102   -1.01002   -5.62537    2.00000
 179.95189    0.00755   21.93793   21.69910    0.04870    0.02688   22.15417    0.37166    0.21211    0.88949    2.00000
 179.90372    0.00618   23.23517   22.87081    0.09649    0.05326    7.92036    5.11003    0.39367    1.19987    2.00000
 180.05260    0.01615   22.36772   22.09686    0.05502    0.03037   15.60510    0.79271    0.29177    2.20556    2.00000
 179.94975   -0.06223   21.62287   21.39961    0.07998    0.04414   28.36522   -2.86535    0.55278   -2.14613    2.00000
 179.99522    0.04925   22.26413   22.00152    0.04948    0.02731   16.74035    1.67767   -1.29184    0.75323    2.00000
 180.16327   -0.15966   21.42677   21.20436    0.22836    0.12604   33.50126    4.67227    1.75735    6.78307    2.00000
 179.91434   -0.03550   23.81280   23.35666    0.09273    0.05118    5.11986   -2.82155    0.01981    2.95684    2.00000
 180.04024   -0.02964   22.45831   22.18007    0.04997    0.02758   14.61423    3.14205   -3.13251   -0.33194    2.00000
 180.02435   -0.08274   21.55668   21.33599    0.08624    0.04760   30.03864   -1.38330    0.46059   -0.63958    2.00000
 179.97102    0.19807   23.33361   22.95511    0.20018    0.11048    7.26466    1.02955   -2.27264    4.12603    2.00000
 180.01944   -0.01240   21.50532   21.28460    0.02306    0.01273   31.39049    2.14800    2.22733    4.24678    2.00000
 179.97852    0.02309   23.74300   23.29903    0.03154    0.01741    5.41002    0.87137    4.50945    8.97002    2.00000
 180.03149   -0.06724   21.32347   21.09747    0.07425    0.04098   36.31284   -4.37738    0.26776   -4.62347    2.00000
 180.00270   -0.37447   22.39172   22.11897    0.37448    0.20669   15.34178   -0.27943   -2.37548   -3.86953    2.00000
 179.99272    0.00204   23.59651   23.17732    0.00756    0.00417    6.02279   -3.14525    1.09540   -8.21852    2.00000
 180.04430   -0.07490   23.67751   23.24478    0.08702    0.04803    5.68312   -1.40192    2.07359   -3.01074    2.00000
 179.96399   -0.06576   22.03932   21.79351    0.07497    0.04138   20.46127    3.11711    0.08112    4.41006    2.00000
 179.97850    0.02613   21.41895   21.19636    0.03384    0.01868   33.71156   -0.77534   -2.13776   -3.40091    2.00000
 179.80919   -0.28309   23.65131   23.22309    0.34139    0.18842    5.79235   -2.04477   -3.23850   -6.27386    2.00000
 180.01941    0.08472   20.75830   20.34156    0.08692    0.04797   65.78031   -1.97194   -0.53424   -2.16736    2.00000
 179.96286   -0.06063   22.04481   21.79861    0.07110    0.03924   20.36976   -6.20160    2.77923   -4.42454    2.00000
 180.00085    0.02766   23.73738   23.29438    0.02767    0.01527    5.43343    6.16414    3.71517    9.49194    2.00000
 180.02689    0.08094   23.33361   22.95511    0.08529    0.04708    7.26466   -2.76341   -0.75259   -5.18520    2.00000
 180.02875   -0.07886   22.26670   22.00388    0.08394    0.04633   16.71221    4.59842   -2.32361    2.11509    2.00000
 179.98897    0.21397   22.23843   21.97789    0.21426    0.11825   17.15484   -6.78509   -1.35588   -8.12288    2.00000
 179.98030   -0.05740   21.82898   21.59704    0.06069    0.03350   23.98433   -1.88994   -0.74108   -1.63850    2.00000
 179.99284    0.01163   23.58365   23.16658    0.01366    0.00754    6.07684    0.47343   -1.78131    0.22928    2.00000
 179.96455   -0.08656   22.75233   22.44525    0.09354    0.05163   11.45650   -2.59381    4.65163    3.15074    2.00000
