#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.58386    0.53418   23.62542   23.20147    0.67714    0.37375    5.90118    4.84164    5.10500   11.25826    2.00000
 180.03702    0.04661   23.77470   23.32521    0.05952    0.03285    5.27820    2.36956   -1.84147    0.56771    2.00000
 180.01144    0.00736   22.86370   22.54471    0.01361    0.00751   10.45681    1.68561   -2.35953    1.47087    2.00000
 179.94650   -0.01959   23.81280   23.35666    0.05697    0.03144    5.11986   -0.88155    2.64294   -4.78238    2.00000
 180.02344    0.02029   23.75803   23.31145    0.03100    0.01711    5.34747   -5.42865    0.40014   -3.77197    2.00000
 179.99303    0.08676   23.07061   22.72749    0.08704    0.04804    9.03517   -5.56874    5.09548   -3.91265    2.00000
 179.99673    0.04901   21.81537   21.58429    0.04912    0.02711   24.21310    0.84923    3.05396    3.77823    2.00000
 179.96742   -0.06441   22.69234   22.39161    0.07218    0.03984   12.09523    3.65107   -1.65173    2.85755    2.00000
 179.95134   -0.05630   23.77232   23.32325    0.07441    0.04107    5.28809   -4.22069    2.70842   -4.12550    2.00000
 179.97314    0.01383   23.09221   22.74637    0.03020    0.01667    8.88831    2.28598    3.12230    5.80360    2.00000
 179.95584    0.03259   21.07980   20.81961    0.05488    0.03029   45.63704   -3.16926   -2.71100   -6.44285    2.00000
 180.01872   -0.04594   21.20594   20.97017    0.04962    0.02738   39.99447    1.25392   -0.34880    0.74553    2.00000
 180.06255   -0.01697   23.26686   22.89833    0.06481    0.03577    7.70632   -2.74312   -0.69484   -3.48036    2.00000
 180.33186   -0.29894   21.70331   21.47712    0.44665    0.24652   26.32630   -5.45882   -2.89559   -8.26702    2.00000
 179.98451    0.00684   21.18280   20.94330    0.01693    0.00935   41.00169    2.78183    0.44430    3.15375    2.00000
 180.07295    0.00397   23.34177   22.96203    0.07305    0.04032    7.21086    5.22041    0.11621   10.97179    2.00000
 179.98615    0.03709   23.28734   22.91591    0.03960    0.02185    7.56956   -0.52647   -2.23417   -4.89346    2.00000
 179.99586   -0.07032   23.02980   22.69182    0.07044    0.03888    9.31257    2.69111   -0.02062    2.74925    2.00000
 180.33612   -0.16335   22.66887   22.37052    0.37371    0.20626   12.34639    3.34681    1.63621    5.22482    2.00000
 180.00597   -0.02928   22.50050   22.21851    0.02988    0.01649   14.15646    3.71649    2.51780    7.76124    2.00000
 179.95801   -0.01941   22.59323   22.30256    0.04626    0.02553   13.15569    2.51026   -0.12346    0.04425    2.00000
 180.07414    0.02403   22.78227   22.47202    0.07794    0.04302   11.13782    0.71823    1.32558    0.84373    2.00000
 180.05640    0.11825   20.86964   20.50538    0.13100    0.07230   57.41336   -1.37951   -3.27476   -4.41677    2.00000
 179.97920   -0.00695   23.80566   23.35076    0.02193    0.01210    5.14955   -0.04017    0.66155   -0.36334    2.00000
 179.98225   -0.11683   16.54838   15.78645    0.11817    0.06522  860.28918    0.04256   -0.98876   -0.95420    2.00000
 180.00475    0.07192   23.29006   22.91822    0.07208    0.03978    7.55162   -4.13218    1.69826   -1.49464    2.00000
 180.01202   -0.03174   23.38804   23.00123    0.03394    0.01873    6.90933   -0.19020    1.52905    2.21942    2.00000
 179.97688    0.03416   22.49347   22.21210    0.04125    0.02276   14.23276    4.23580    1.28058    5.63310    2.00000
 180.13487    0.02933   22.68191   22.38224    0.13803    0.07618   12.20686   -2.63364    2.59881   -1.91261    2.00000
 179.90762   -0.12061   22.64018   22.34474    0.15192    0.08385   12.65337    2.39295   -1.05989   -0.48869    2.00000
 179.87897    0.23558   23.48287   23.08150    0.26486    0.14618    6.50517   -0.75018   -1.87687   -1.68028    2.00000
 180.01938    0.02752   23.29006   22.91822    0.03366    0.01858    7.55162    3.21268    0.14782    6.88352    2.00000
 179.94745   -0.02970   23.52071   23.11352    0.06036    0.03331    6.34397   -0.60734   -0.78517   -0.38096    2.00000
 179.99698    0.01217   23.71867   23.27888    0.01254    0.00692    5.51146   -2.63317    4.43752    2.75602    2.00000
 180.02182    0.00534   22.30269   22.03696    0.02246    0.01240   16.31837    0.33391    0.55897    0.14149    2.00000
 180.00592    0.02624   23.12822   22.77783    0.02690    0.01485    8.64354   -5.36533   -0.76540   -5.61268    2.00000
 180.00600   -0.08134   21.75359   21.52560    0.08156    0.04502   25.26545   -2.30177    1.70576   -1.18660    2.00000
 179.98230    0.00155   22.86631   22.54704    0.01777    0.00981   10.43873    1.49805    0.02221    1.09939    2.00000
 180.22009    0.00437   23.51800   23.11123    0.22014    0.12150    6.35549    6.21357   -0.46015    8.51422    2.00000
 180.01871    0.04172   23.16202   22.80731    0.04572    0.02524    8.41431    0.07233    1.61208    0.24390    2.00000
 179.93890   -0.04663   21.26684   21.03714    0.07685    0.04241   37.89975    3.33067   -1.80100    0.79072    2.00000
 179.97707    0.02811   19.82969   19.33105    0.03627    0.02002  132.46815   -0.29128   -2.47322   -2.88608    2.00000
 179.95433    0.05376   21.77211   21.54346    0.07054    0.03893   24.94517    0.03106   -1.63885   -1.88339    2.00000
 180.66693    0.03807   22.03110   21.78585    0.66802    0.36871   20.59853    1.41183   -4.37634   -2.34192    2.00000
 179.98840   -0.05132   22.66365   22.36583    0.05261    0.02904   12.40220    0.16356    0.22202    2.93940    2.00000
 179.98544    0.00320   23.63506   23.20952    0.01490    0.00823    5.86065    5.36662    0.80378    3.12351    2.00000
 180.01659    0.06865   23.75327   23.30752    0.07062    0.03898    5.36726    2.60162    3.85363    2.53269    2.00000
 180.07210    0.02076   21.80993   21.57918    0.07503    0.04141   24.30461    2.23511   -0.03368    1.74788    2.00000
 179.94437    0.02303   23.47206   23.07236    0.06021    0.03323    6.55122   -1.30307    1.19285   -4.93105    2.00000
 180.06062   -0.05647   23.57562   23.15987    0.08285    0.04572    6.11062   -0.71008    1.85812    1.28150    2.00000
 180.53653    0.71916   23.56125   23.14782    0.89724    0.49525    6.17127    0.13833   -2.56782   -0.79201    2.00000
 180.01717   -0.24628   22.16301   21.90861    0.24688    0.13626   18.39724    6.11877   -1.49209    4.97911    2.00000
 180.04021    0.04368   23.45584   23.05863    0.05937    0.03277    6.62030   -4.14676    3.37703   -0.56094    2.00000
 179.99022   -0.00247   20.21783   19.73895    0.01008    0.00557  101.23536   -4.75484    0.90425   -4.03692    2.00000
 180.04585    0.06990   21.85347   21.62001    0.08359    0.04614   23.57255   -1.63890   -0.83625   -1.48847    2.00000
 180.01538    0.00765   23.82233   23.36452    0.01717    0.00948    5.08028    1.85753    0.38568    0.05716    2.00000
 180.01508   -0.01332   23.07301   22.72958    0.02012    0.01110    9.01885   -0.18720   -0.18035   -0.11779    2.00000
 180.03395    0.05222   22.24871   21.98734    0.06229    0.03438   16.98538    2.97467   -0.77565    0.40611    2.00000
 180.01118   -0.06175   22.22815   21.96844    0.06276    0.03464   17.32430   -0.93660    2.11910   -1.29064    2.00000
 179.88899   -0.06640   22.90022   22.57726    0.12935    0.07139   10.20367    1.79547    1.55984    1.14969    2.00000
 180.00166    0.12204   23.79137   23.33897    0.12205    0.06736    5.20893   -0.01334   -1.72038   -6.61672    2.00000
 179.90202   -0.15814   22.74734   22.44079    0.18604    0.10268   11.50961   -3.27900   -2.26527   -4.78941    2.00000
 179.98322    0.04314   23.62703   23.20281    0.04629    0.02555    5.89443    1.81337    2.25522   -2.25115    2.00000
 179.96185   -0.00656   22.96733   22.63704    0.03871    0.02136    9.73865   -0.42142   -4.51438   -1.04915    2.00000
 180.06055    0.09312   23.84138   23.38025    0.11107    0.06130    5.00111   -0.22063    0.87674   -7.60077    2.00000
 180.03662    0.10518   23.05861   22.71700    0.11137    0.06147    9.11676    3.77818   -2.44374    1.93962    2.00000
 180.07906    0.04094   22.18959   21.93301    0.08902    0.04913   17.95978   -0.00537   -1.80753   -0.13593    2.00000
 180.02203   -0.06015   21.48676   21.26565    0.06406    0.03536   31.88900    4.61271    2.66300    7.69610    2.00000
 179.76308   -0.14379   22.23843   21.97789    0.27714    0.15296   17.15484    2.69743   -0.26328    0.67305    2.00000
 179.95300    0.14780   23.46935   23.07007    0.15509    0.08560    6.56273   -3.80844   -1.38284   -8.48543    2.00000
 180.00835    0.05538   22.74236   22.43633    0.05601    0.03091   11.56272   -0.39990    2.80799    3.79300    2.00000
 180.00403    0.00777   22.66887   22.37052    0.00875    0.00483   12.34639    1.95767   -1.96667   -0.68955    2.00000
 179.92029   -0.07204   23.15958   22.80519    0.10744    0.05930    8.43077   -2.09208   -0.79105   -4.62976    2.00000
 180.02847    0.04196   22.68191   22.38224    0.05071    0.02799   12.20686   -4.34700    2.70750   -0.76657    2.00000
 180.04808    0.01190   22.68452   22.38458    0.04953    0.02734   12.17895    1.30407    0.26311    1.83418    2.00000
 179.98509    0.08926   23.74674   23.30213    0.09049    0.04995    5.39442    2.12468    1.39357    5.27305    2.00000
 180.04320    0.00196   22.76980   22.46086    0.04325    0.02387   11.27060    4.12410    1.46843    7.12504    2.00000
 179.94991    0.03530   22.10389   21.85428    0.06128    0.03382   19.37145   -0.67920    1.12152    1.39325    2.00000
 179.96683    0.08071   23.80089   23.34683    0.08726    0.04816    5.16934   -3.97246   -0.21068   -5.85427    2.00000
 180.19931   -0.09188   23.78899   23.33700    0.21947    0.12113    5.21882    6.74686   -1.37888    9.63076    2.00000
 180.06084    0.01969   23.07061   22.72749    0.06394    0.03529    9.03517   -1.24207    3.08575    1.09581    2.00000
 179.92644    0.05843   22.97271   22.64177    0.09394    0.05185    9.70190    3.60592   -2.68607    3.14644    2.00000
 179.97925    0.04747   23.52341   23.11581    0.05181    0.02860    6.33246   -1.58322   -1.69556   -2.34368    2.00000
 180.29803    0.11212   23.51260   23.10666    0.31842    0.17575    6.37852   -4.26034   -0.27168   -3.82582    2.00000
 179.98114    0.05599   23.72803   23.28663    0.05908    0.03261    5.47245    2.35004   -1.18650    2.56183    2.00000
 180.07648   -0.01445   22.49581   22.21424    0.07782    0.04295   14.20733   -0.20613   -0.55704   -1.36506    2.00000
 180.12627    0.33366   22.64018   22.34474    0.35675    0.19690   12.65337    6.49274    3.54360   10.94604    2.00000
 179.97362    0.01913   22.92369   22.59818    0.03258    0.01798   10.04093    3.82603   -0.44416    3.18705    2.00000
 180.04449   -0.02050   22.69496   22.39396    0.04899    0.02704   12.06724   -5.09983   -0.85830   -6.46372    2.00000
 179.97935   -0.00873   22.92630   22.60050    0.02241    0.01237   10.02285   -5.49613   -1.97035   -7.21738    2.00000
 180.11200   -0.11107   23.49368   23.09065    0.15774    0.08706    6.45911   -0.15274    0.72263    5.26757    2.00000
 179.99332    0.04979   23.76279   23.31538    0.05024    0.02773    5.32768   -4.24353   -0.80289    2.61331    2.00000
