#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.98938    0.00775   21.66627   21.44140    0.01315    0.00726   27.26592    1.02018    0.48990    1.24238    2.00000
 179.92941    0.16197   21.85075   21.61746    0.17669    0.09752   23.61830    1.95127   -1.03289    0.35682    2.00000
 179.99510   -0.04529   23.81042   23.35469    0.04556    0.02514    5.12976    2.58039    2.33308    0.14548    2.00000
 180.08873    0.05787   22.74734   22.44079    0.10593    0.05846   11.50961    1.19205    1.60422    3.11159    2.00000
 179.93108   -0.08957   22.12574   21.87455    0.11302    0.06238   19.00797   -4.49433   -3.41233   -7.65781    2.00000
 180.02490    0.05788   23.65505   23.22619    0.06301    0.03478    5.77675    0.81796   -0.03389    2.04075    2.00000
 179.95901   -0.00007   22.04481   21.79861    0.04098    0.02262   20.36976    2.19246   -1.46529    0.40393    2.00000
 179.93851    0.07771   20.76260   20.34717    0.09911    0.05470   65.49104   -2.00893    0.35297   -1.58602    2.00000
 180.01050    0.17260   21.41895   21.19636    0.17292    0.09544   33.71156    0.76735   -2.17273   -1.78067    2.00000
 180.06271   -0.00377   22.55206   22.26550    0.06282    0.03467   13.59698   -4.52906    0.00442   -2.18425    2.00000
 179.97588    0.00978   22.54972   22.26336    0.02604    0.01437   13.62241   -0.67312   -0.26344   -0.26429    2.00000
 179.95543    0.04387   21.97903   21.73738    0.06254    0.03452   21.46786    1.04194   -1.06559   -0.35725    2.00000
 180.00620    0.10923   21.47111   21.24966    0.10940    0.06038   32.30959   -0.88605   -1.29494   -2.57139    2.00000
 179.97504   -0.03530   23.22785   22.86446    0.04324    0.02386    7.96976    2.09142    1.61709    1.16848    2.00000
 179.96123   -0.13388   23.77946   23.32914    0.13939    0.07693    5.25841   -4.74486    1.47958   -4.37203    2.00000
 180.04459    0.03247   23.02500   22.68763    0.05515    0.03044    9.34521    2.03977    0.27604    3.09937    2.00000
 180.08685   -0.02172   20.87361   20.51219    0.08953    0.04941   57.15837   -0.29304   -0.23165   -0.36991    2.00000
 180.00635    0.03033   23.34177   22.96203    0.03098    0.01710    7.21086   -0.44362    2.18257   -0.47139    2.00000
 179.85271   -0.07650   21.80176   21.57153    0.16598    0.09161   24.44187   -0.52821    1.15655    0.00519    2.00000
 180.01097    0.01880   21.50176   21.28097    0.02176    0.01201   31.48594   -3.40299   -1.16720   -4.73125    2.00000
 179.98808   -0.07281   23.43692   23.04263    0.07378    0.04072    6.70090    1.76235   -0.00840   -0.65420    2.00000
 179.98582    0.06618   21.12160   20.87042    0.06768    0.03735   43.73311   -2.09699    3.18023    1.24942    2.00000
 179.97635    0.12427   22.98672   22.65405    0.12650    0.06982    9.60634   -0.11838    0.41797   -1.96890    2.00000
 179.92912    0.20159   23.82709   23.36845    0.21368    0.11794    5.06049    4.52524    0.91775    3.59075    2.00000
 179.99574   -0.04032   23.59651   23.17732    0.04055    0.02238    6.02279    3.40386    0.30267    2.56094    2.00000
 180.00307   -0.01935   23.50990   23.10437    0.01960    0.01082    6.39003   -3.71454    0.27300    3.19332    2.00000
 180.13396   -0.03427   22.21272   21.95427    0.13827    0.07631   17.57849    4.13118    3.79731    7.73936    2.00000
 180.25937   -0.00390   22.83240   22.51682    0.25939    0.14317   10.67380   -1.50280    0.37962   -1.00023    2.00000
 180.00645    0.03604   23.75803   23.31145    0.03662    0.02021    5.34747   -4.03974    0.92213   -3.28940    2.00000
 179.94527    0.02696   20.89266   20.54485    0.06102    0.03368   55.93441    0.14922   -3.55883   -3.36084    2.00000
 180.11090   -0.14450   23.66441   23.23394    0.18215    0.10054    5.73773   -2.38257   -1.18821    0.18448    2.00000
 180.11581    0.03444   22.75982   22.45194    0.12082    0.06668   11.37683   -3.87116    3.21422    0.51183    2.00000
 180.02261    0.05664   20.90153   20.55975    0.06099    0.03366   55.37575   -6.06082    1.11634   -4.86283    2.00000
 179.97548   -0.00432   21.75094   21.52305    0.02490    0.01374   25.31120    1.97777   -1.14411    0.44350    2.00000
 179.98270    0.09622   22.87935   22.55866    0.09776    0.05396   10.34832   -0.15295   -1.60930    0.67014    2.00000
 180.02231   -0.02008   23.01365   22.67768    0.03002    0.01657    9.42258    3.08350    3.72910    7.11563    2.00000
 180.03496   -0.01533   21.43982   21.21768    0.03818    0.02107   33.15077   -5.63493   -3.03617   -8.43756    2.00000
 179.92310   -0.05540   22.04481   21.79861    0.09478    0.05231   20.36976   -3.89760   -2.02862   -4.93701    2.00000
 179.91560    0.01690   21.35178   21.12763    0.08607    0.04750   35.51938    2.26631   -0.80431    0.90852    2.00000
 179.97945    0.01144   23.20591   22.84541    0.02351    0.01298    8.11794   -0.61977    2.83492    5.36603    2.00000
 180.18794    0.51269   22.18445   21.92828    0.54605    0.30138   18.04451   -2.53224    3.54501    0.52402    2.00000
 179.94206    0.05126   21.83714   21.60470    0.07735    0.04269   23.84707   -1.99731    1.23047   -0.65711    2.00000
 180.12563    0.03327   20.43856   19.97416    0.12995    0.07172   85.14899    0.38092   -2.32052   -1.90226    2.00000
 180.09456    0.05060   21.27695   21.04791    0.10725    0.05919   37.61637    4.65114    1.13038    4.82261    2.00000
 179.93491    0.02752   21.68744   21.46181    0.07067    0.03900   26.72900   -2.25560   -0.87284   -2.06232    2.00000
