#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.03358    0.03461   22.47472   22.19502    0.04822    0.02661   14.43621    1.79483    1.71884    4.19908    2.00000
 180.06258    0.06054   23.00611   22.67106    0.08707    0.04806    9.47404   -0.31232    1.22001    2.91630    2.00000
 180.07463    0.00763   23.37715   22.99200    0.07502    0.04141    6.97770   -2.45424   -2.33557   -7.86960    2.00000
 180.02840   -0.06051   23.33088   22.95280    0.06684    0.03689    7.28260    1.83391    0.10308    1.86956    2.00000
 180.00929    0.01104   23.02500   22.68763    0.01443    0.00797    9.34521    3.07316    0.82543    2.94614    2.00000
 179.93263    0.03615   22.32691   22.05926    0.07645    0.04220   16.05273    3.28336   -2.32809    1.72252    2.00000
 179.99321   -0.00637   23.25711   22.88986    0.00931    0.00514    7.77218   -0.31048    1.24561   -0.27552    2.00000
 179.97427   -0.01580   21.49555   21.27462    0.03019    0.01666   31.65298    4.00022    0.30882    5.86360    2.00000
 180.12288    0.02607   17.29637   16.60179    0.12561    0.06933  581.61969   -1.82978   -0.36930   -2.20874    2.00000
 180.03798    0.05115   23.54503   23.13410    0.06371    0.03516    6.24035    3.52835    3.57578    3.46943    2.00000
 180.10349   -0.09526   19.90441   19.40938    0.14066    0.07763  125.56473    2.33449   -0.68500    1.60467    2.00000
 180.06570    0.09984   22.88978   22.56796    0.11953    0.06597   10.27600   -2.58544   -4.37947   -7.19078    2.00000
 180.02850    0.00451   22.85848   22.54006    0.02885    0.01593   10.49298   -2.55871    2.35237    1.98842    2.00000
 179.90108   -0.04249   23.56759   23.15316    0.10767    0.05942    6.14439    0.15290    1.31907    3.42671    2.00000
 179.97205    0.01770   23.68312   23.24943    0.03309    0.01826    5.65971    3.42832   -1.22145   -4.97228    2.00000
 180.11246    0.01682   22.55206   22.26550    0.11370    0.06276   13.59698   -4.15876    2.31797   -0.73120    2.00000
 179.99477    0.06229   23.12102   22.77154    0.06251    0.03450    8.69250   -1.83462   -3.38543   -3.39054    2.00000
 180.07523   -0.00523   22.65844   22.36115    0.07540    0.04162   12.45802   -3.08330   -1.87544   -1.98729    2.00000
 180.03702    0.00114   23.53152   23.12267    0.03703    0.02044    6.29792   -4.07399   -0.66780  -13.35727    2.00000
 180.04475    0.12401   22.54268   22.25695    0.13184    0.07277   13.69870   -0.92930   -2.57863   -3.05686    2.00000
 180.03546   -0.04020   18.18541   17.92140    0.05360    0.02958  299.21753   -6.67681   -0.91326   -7.59738    2.00000
 179.86276    0.08089   21.52575   21.30547    0.15930    0.08792   30.84163    2.06096    1.66551    3.54379    2.00000
 180.01295   -0.04038   23.30911   22.93436    0.04241    0.02341    7.42608   -2.29622   -3.05375   -1.23668    2.00000
 180.14494    0.19519   21.58004   21.35845    0.24312    0.13419   29.44802   -0.08162    0.27607   -0.31962    2.00000
 179.89787   -0.09044   23.79375   23.34094    0.13642    0.07529    5.19903   -1.27981   -1.07772   -6.29245    2.00000
 179.89856    0.16826   22.64800   22.35177    0.19647    0.10844   12.56964   -0.37639    1.07312    2.88329    2.00000
 179.92468   -0.00954   23.43422   23.04034    0.07591    0.04190    6.71241    4.08928    0.92107    4.49569    2.00000
 179.99794   -0.06777   21.19822   20.96122    0.06780    0.03742   40.33021   -3.67868    0.28416   -3.16816    2.00000
 180.11282    0.05117   22.55682   22.26984    0.12389    0.06838   13.54530    1.87002    0.84522    1.87110    2.00000
 179.97971    0.06666   22.85066   22.53309    0.06968    0.03846   10.54722    1.24751    4.28119    7.10947    2.00000
 180.09081    0.12061   22.23843   21.97789    0.15098    0.08333   17.15484   -1.55250   -0.53814   -2.58459    2.00000
 180.07629   -0.09651   22.76481   22.45640    0.12303    0.06790   11.32371    1.88346    1.57338    3.74148    2.00000
 179.96124    0.10894   23.03460   22.69602    0.11563    0.06382    9.27994    2.33159    1.13670    1.56080    2.00000
 179.94772    0.02296   22.09304   21.84396    0.05709    0.03151   19.55650    1.13467    2.06275    4.81060    2.00000
 180.14867   -0.03937   23.50179   23.09751    0.15380    0.08488    6.42457    1.34879    0.71454    0.63995    2.00000
 179.98453    0.03650   23.08981   22.74427    0.03965    0.02188    8.90463    1.32141    3.25197    3.79608    2.00000
 180.01854   -0.03293   23.83900   23.37828    0.03780    0.02086    5.01101    1.81452   -2.91344    5.95500    2.00000
 180.00391   -0.11029   17.99543   18.02557    0.11036    0.06091  282.28979    1.47888   -0.59187    0.89274    2.00000
 180.02196    0.01601   22.42772   22.15214    0.02718    0.01500   14.94681   -4.58193    0.66942   -4.63299    2.00000
 180.01976   -0.00138   23.72054   23.28043    0.01981    0.01093    5.50366    2.43921   -1.32955    3.76578    2.00000
 179.98978   -0.02025   23.55314   23.14096    0.02269    0.01252    6.20581    0.35919   -0.27681    2.61167    2.00000
 180.00507   -0.02674   19.85678   19.35937    0.02722    0.01502  129.97224    2.24651   -1.47511    0.74936    2.00000
 179.94849    0.02242   21.35398   21.12998    0.05617    0.03100   35.45781    0.89637    1.20523    2.41644    2.00000
 179.92798   -0.08813   21.66098   21.43630    0.11382    0.06282   27.40015   -0.12767   -2.52687   -2.90826    2.00000
 179.43719    0.18327   23.12822   22.77783    0.59188    0.32668    8.64354   -0.56565    1.38402    1.01031    2.00000
 179.97478   -0.05852   23.02980   22.69182    0.06373    0.03518    9.31257    4.18535   -1.03095    1.69550    2.00000
 179.97459   -0.00661   23.26930   22.90045    0.02624    0.01448    7.68986   -1.39237    2.58891    0.65768    2.00000
 180.00089    0.05666   23.24248   22.87716    0.05667    0.03128    7.87097   -7.45262   -0.97429   -7.42748    2.00000
 179.97102    0.05420   18.11399   18.05287    0.06146    0.03392  278.52948   -2.01926    0.68688   -1.28355    2.00000
 179.94943   -0.06870   22.71990   22.41626    0.08529    0.04708   11.80173    2.95083   -3.91211   -0.70128    2.00000
 179.90475    0.03378   22.78477   22.47425    0.10106    0.05578   11.11126    1.48179    1.36590    2.08446    2.00000
 179.90440   -0.06645   23.74674   23.30213    0.11642    0.06425    5.39442   -6.98523    1.90503   -5.80162    2.00000
 180.04964    0.09899   21.40591   21.18304    0.11074    0.06112   34.06205    5.56318   -0.11893    5.25992    2.00000
 180.08202   -0.03054   23.77232   23.32325    0.08751    0.04830    5.28809  -10.20943    1.18544   -4.70520    2.00000
 180.04752   -0.09522   22.89761   22.57493    0.10642    0.05874   10.22175    1.35291   -1.16303   -0.12496    2.00000
 180.02477    0.01106   23.56598   23.15182    0.02713    0.01497    6.15115    4.84735    1.58923    9.18536    2.00000
 179.99396    0.05312   22.43957   22.16298    0.05346    0.02951   14.81768   -2.80720    1.80580   -3.61796    2.00000
 179.99489   -0.02129   22.93934   22.61213    0.02189    0.01208    9.93244    2.22873    0.18734    1.85273    2.00000
 179.92651    0.07799   22.81720   22.50324    0.10716    0.05914   10.77940    3.07347    5.08909    9.24680    2.00000
 179.95573   -0.01670   23.82471   23.36649    0.04731    0.02611    5.07038   -3.96871   -0.79825   -7.61092    2.00000
 179.93199    0.02320   22.49816   22.21638    0.07186    0.03966   14.18190    2.44937   -1.66071    0.44934    2.00000
 180.02362   -0.28537   22.47238   22.19288    0.28635    0.15804   14.46164    4.05174    1.20040    5.83409    2.00000
 179.95068    0.01615   23.05381   22.71280    0.05190    0.02864    9.14940   -7.17479   -1.73046   -4.57669    2.00000
 179.88686   -0.03111   22.73986   22.43410    0.11734    0.06476   11.58928   -0.42286    0.31035    0.44499    2.00000
 179.91135    0.05210   22.95760   22.62840    0.10283    0.05676    9.80587   -5.82448   -2.35861   -6.62973    2.00000
 180.03027    0.02085   23.16202   22.80731    0.03676    0.02029    8.41431   -0.66203   -5.75406   -6.45943    2.00000
 180.05051    0.00531   22.14657   21.89359    0.05078    0.02803   18.66668    1.66361   -1.67828   -1.11262    2.00000
 180.00597    0.00093   23.61257   23.19074    0.00604    0.00333    5.95523   -3.51256    3.65088    2.31707    2.00000
 180.03494   -0.03539   23.29278   22.92052    0.04973    0.02745    7.53369   -2.17177    2.95166   -0.45808    2.00000
 180.02589   -0.01300   23.68873   23.25408    0.02898    0.01600    5.63630    0.02567    3.67044    5.57414    2.00000
 180.00240   -0.02929   22.54737   22.26123    0.02939    0.01622   13.64784    1.75218   -1.52354    1.67087    2.00000
 180.11406    0.24301   23.83661   23.37632    0.26845    0.14816    5.02090    3.38689    2.42193    7.89903    2.00000
 180.00468   -0.09216   23.13062   22.77993    0.09228    0.05093    8.62723   -4.44673    1.37311   -5.49897    2.00000
 179.94421    0.08900   23.74487   23.30058    0.10504    0.05797    5.40222   -0.48302   -0.45672    7.25518    2.00000
 180.01973   -0.00307   23.28462   22.91361    0.01996    0.01102    7.58749   -0.99614    0.20135   -4.68632    2.00000
 180.02357    0.02439   23.67564   23.24323    0.03393    0.01873    5.69092   10.98114    2.27020   15.99037    2.00000
 179.97766    0.06151   20.69179   20.25876    0.06544    0.03612   70.04737    0.81024   -1.40360   -0.51304    2.00000
 180.02963   -0.00388   21.30122   21.07377    0.02989    0.01650   36.93627   -3.74088    1.63209   -2.67999    2.00000
 180.02869   -0.06641   21.61313   21.39026    0.07234    0.03993   28.61131   -1.84542    2.72182    0.97395    2.00000
