#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.00288   -0.08306   22.07599   21.82775    0.08311    0.04587   19.84729    0.71755    0.02379    0.44955    2.00000
 179.81873    0.06696   23.12582   22.77574    0.19325    0.10666    8.65986   -4.35132   -0.01762   -4.64667    2.00000
 180.01079    0.02308   22.97487   22.64366    0.02548    0.01406    9.68720   -0.28088    3.07732    2.08920    2.00000
 180.01526   -0.03101   22.50753   22.22492    0.03456    0.01908   14.08017    2.46286    2.68013    8.74149    2.00000
 179.99805   -0.03439   22.92108   22.59586    0.03445    0.01901   10.05901    1.96111   -2.30761    2.20593    2.00000
 180.01360   -0.01726   22.90804   22.58423    0.02197    0.01212   10.14942    0.97149    0.93569    0.88314    2.00000
 180.27966   -0.02829   23.35266   22.97125    0.28110    0.15514    7.13912    1.68096   -2.36049   -1.58728    2.00000
 180.08601    0.05272   22.08762   21.83880    0.10088    0.05568   19.64902   -0.21501   -1.43563   -2.20495    2.00000
 179.99103    0.03290   23.03460   22.69602    0.03410    0.01882    9.27994   -0.73649    1.04374    0.54059    2.00000
 179.90991   -0.25912   23.47746   23.07693    0.27434    0.15141    6.52819    4.39526   -5.52385   -1.92717    2.00000
 179.99033   -0.02350   22.67148   22.37286    0.02542    0.01403   12.31848    0.06302   -5.00156   -3.06693    2.00000
 179.89677    0.18601   23.17421   22.81789    0.21273    0.11741    8.33198    0.17786   -0.65487   -1.94079    2.00000
 180.06795   -0.06118   23.47206   23.07236    0.09143    0.05046    6.55122   -1.70591    2.20231    4.11593    2.00000
 180.03117   -0.03889   23.43962   23.04491    0.04984    0.02751    6.68938   -0.16984    1.36795   -3.81934    2.00000
 179.94501   -0.29336   22.84805   22.53076    0.29847    0.16473   10.56531   -1.50348    0.74082   -3.35835    2.00000
 179.90640   -0.14727   23.01581   22.67957    0.17449    0.09631    9.40788    3.63782   -1.75748    0.66004    2.00000
 180.04262   -0.07187   22.37252   22.10128    0.08356    0.04612   15.55244   -2.78834    1.01885   -2.29024    2.00000
 180.05132    0.08221   23.68686   23.25253    0.09691    0.05349    5.64410   -0.99981   -0.68123   -2.87828    2.00000
 180.03442   -0.04597   21.32549   21.09962    0.05743    0.03170   36.25617    2.92338    1.04583    4.05741    2.00000
 180.01192    0.03430   23.08261   22.73797    0.03631    0.02004    8.95358   -0.38543    0.69493   -3.70245    2.00000
 179.85518   -0.06317   22.41572   22.14108    0.15799    0.08720   15.07847   -0.41832    1.56397    2.89439    2.00000
 180.41582    0.30059   23.24248   22.87716    0.51308    0.28319    7.87097    1.71615   -2.58204   -1.09321    2.00000
 180.05516    0.00716   22.06125   21.81392    0.05563    0.03070   20.09524    0.94110   -1.08325    0.35398    2.00000
 180.14705    0.03775   20.97409   20.67511    0.15182    0.08379   51.05248   -0.69247   -2.31390   -3.01390    2.00000
 179.94473    0.03581   21.92151   21.68379    0.06585    0.03634   22.42869   -1.66850   -0.58019   -2.44331    2.00000
 180.05844   -0.04085   23.64470   23.21757    0.07130    0.03935    5.82011    0.70086   -0.48429    0.27648    2.00000
 179.99248    0.02667   21.99548   21.75269    0.02771    0.01530   21.19333   -1.58916    1.79639    0.96219    2.00000
 180.12254    0.21726   18.01542   17.70400    0.24944    0.13767  336.29660    0.65509   -0.71190   -0.05539    2.00000
 180.03471   -0.00366   20.89583   20.55029    0.03492    0.01927   55.73042    2.05599   -1.09947    1.19702    2.00000
 179.99475   -0.18936   21.96807   21.72717    0.18943    0.10455   21.65088    9.70962   -2.51207    6.82297    2.00000
 179.93370    0.00672   23.08501   22.74007    0.06664    0.03678    8.93726   -4.98633   -0.71346   -4.63240    2.00000
 179.97034    0.17917   23.05141   22.71070    0.18161    0.10023    9.16571   -1.94787    0.37094    1.30326    2.00000
 180.02045   -0.08239   23.83900   23.37828    0.08489    0.04685    5.01101    2.62475    1.51043    5.07045    2.00000
 179.93666   -0.00968   23.82471   23.36649    0.06407    0.03536    5.07038    1.86473    0.22506   -0.67136    2.00000
 179.93948   -0.05201   22.99211   22.65878    0.07979    0.04404    9.56959   -5.57225   -2.73796   -8.82864    2.00000
 179.91161    0.08047   22.45597   22.17793    0.11954    0.06598   14.63966   -4.10365   -1.70587   -5.68377    2.00000
 180.01743    0.04349   22.43254   22.15657    0.04685    0.02586   14.89402   -3.06224   -1.74151   -3.53185    2.00000
 179.94164    0.00566   22.19216   21.93537    0.05865    0.03237   17.91741    0.14072    2.51941    3.95069    2.00000
 180.00291   -0.01676   22.91847   22.59353    0.01701    0.00939   10.07709   -0.23199    0.63842    0.06174    2.00000
 179.96898    0.16773   22.74984   22.44302    0.17057    0.09414   11.48305   -0.31042    0.02019   -0.94880    2.00000
 179.92332   -0.09948   21.79360   21.56387    0.12560    0.06932   24.57914   -1.06542    1.08846    0.64777    2.00000
 180.02139   -0.07641   22.29755   22.03223    0.07935    0.04379   16.37463   -4.66036    2.23278   -1.94392    2.00000
 180.03436   -0.02346   21.17895   20.93882    0.04160    0.02296   41.16956    0.11273   -4.55977   -4.61605    2.00000
 180.07214    0.00876   21.25471   21.02421    0.07267    0.04011   38.23980   -4.78342   -1.93654   -6.72793    2.00000
 179.92406   -0.01948   21.66627   21.44140    0.07841    0.04327   27.26592    0.71947   -1.45473   -1.38719    2.00000
 180.02550   -0.10629   21.58588   21.36406    0.10930    0.06033   29.30036    0.35053   -0.28941    0.30393    2.00000
 180.05457    0.03537   23.58526   23.16792    0.06503    0.03589    6.07008   -3.38452    1.47270    0.13432    2.00000
 180.19434    0.02828   23.11381   22.76525    0.19637    0.10838    8.74145   -2.80589    1.61287   -1.42165    2.00000
 179.96954   -0.00254   22.13231   21.88056    0.03057    0.01687   18.90020   -1.23263    3.26111    1.41953    2.00000
 179.99174   -0.16436   20.89266   20.54485    0.16456    0.09083   55.93441   -1.34140   -1.31839   -2.57993    2.00000
 179.91602   -0.03233   23.71493   23.27578    0.08999    0.04967    5.52706   -0.10300   -1.13170    5.63095    2.00000
 180.01407   -0.08235   22.10001   21.85060    0.08354    0.04611   19.43754   -3.85251   -1.13685   -5.33077    2.00000
 179.74905   -0.18637   18.01765   17.81542    0.31258    0.17252  317.29318   -6.09071   -3.90852  -10.00756    2.00000
 180.01762   -0.01186   23.68125   23.24788    0.02124    0.01173    5.66751    0.97086    1.00352    1.22437    2.00000
 179.97690   -0.04174   22.96281   22.63305    0.04770    0.02633    9.76970    1.90897    0.58537    3.18481    2.00000
 180.21388    0.16357   22.81969   22.50547    0.26926    0.14861   10.76205   -1.92929   -0.88800   -3.32636    2.00000
 180.49547   -0.06375   22.78227   22.47202    0.49955    0.27572   11.13782    0.83779   -3.13936   -1.70974    2.00000
 180.05565    0.03902   22.52159   22.23773    0.06797    0.03751   13.92758   -2.61867    0.52214   -2.32842    2.00000
 179.97098    0.01085   21.71919   21.49243    0.03098    0.01710   25.92361   -3.59102   -0.32004   -3.15864    2.00000
 180.08363   -0.13494   21.66362   21.43885    0.15875    0.08762   27.33304   -5.07657    1.49606   -3.44265    2.00000
 180.01329    0.02900   18.02216   18.01910    0.03190    0.01761  283.18204    1.59266   -0.05792    1.60230    2.00000
 180.05020   -0.00618   21.22333   20.99035    0.05058    0.02792   39.23820    1.86667    2.56120    4.58471    2.00000
 179.82085    0.15835   22.31011   22.04378    0.23911    0.13197   16.23705   -2.52652   -2.64354   -3.93226    2.00000
 179.96146    0.06320   22.16520   21.91061    0.07403    0.04086   18.36132    0.50354    2.39859    2.38508    2.00000
 180.03645   -0.04148   22.99318   22.65972    0.05522    0.03048    9.56224    0.94071   -0.39022   -1.16701    2.00000
 179.98669    0.00642   23.35810   22.97586    0.01478    0.00816    7.10325   -0.29483   -0.45405    3.23798    2.00000
 179.95833    0.03481   21.84531   21.61235    0.05430    0.02997   23.70981    0.04697    2.98091    2.84329    2.00000
 179.96068    0.22331   23.10421   22.75686    0.22675    0.12515    8.80672   -3.70202    0.89775   -3.22893    2.00000
 180.08748    0.03533   22.46066   22.18220    0.09435    0.05207   14.58880    3.71102   -0.85208    3.26967    2.00000
 179.94814    0.02147   23.13782   22.78623    0.05614    0.03098    8.57827    2.25746    0.75004    6.32378    2.00000
 180.04115   -0.03049   22.24357   21.98262    0.05121    0.02827   17.07011    3.84138   -0.70283    5.63630    2.00000
 179.98216   -0.04988   23.23517   22.87081    0.05298    0.02924    7.92036    2.40672   -1.10051    4.10615    2.00000
 179.99832   -0.01311   22.48878   22.20783    0.01322    0.00729   14.28362    2.86538    2.02509    5.13295    2.00000
 179.99867   -0.05096   22.82468   22.50993    0.05097    0.02813   10.72736    4.41982   -0.55926    5.17785    2.00000
 180.03052   -0.02241   21.95437   21.71441    0.03786    0.02090   21.87965   -4.21297    0.99542   -3.72556    2.00000
 180.00319    0.01129   22.44425   22.16725    0.01173    0.00648   14.76681   -3.76669   -2.14189   -5.47137    2.00000
 179.92401   -0.14985   22.85848   22.54006    0.16801    0.09273   10.49298    3.11744    0.03888    5.00281    2.00000
 179.99905   -0.02968   21.88069   21.64552    0.02969    0.01639   23.11501   -3.21291    4.02152    0.07814    2.00000
 179.99350    0.03402   21.28707   21.05869    0.03464    0.01912   37.33300    1.03860   -2.58426   -1.97621    2.00000
 179.94189    0.06734   22.72240   22.41849    0.08895    0.04909   11.77518    1.55635    0.58458    2.30245    2.00000
 180.00549   -0.06707   22.66626   22.36818    0.06730    0.03714   12.37430   -0.44516    3.72159    2.36452    2.00000
 180.15482    0.04234   22.82979   22.51449    0.16050    0.08859   10.69188   -6.16462   -0.95796   -6.96116    2.00000
 180.29607   -0.41514   22.62453   22.33068    0.50990    0.28143   12.82081   -2.02241    0.23962   -3.22389    2.00000
 180.16542   -0.09784   23.49368   23.09065    0.19219    0.10607    6.45911    1.05052   -0.56985   -2.75225    2.00000
 179.96579   -0.00933   22.40372   22.13003    0.03546    0.01957   15.21013   -5.74802    2.29100   -3.24100    2.00000
 180.04671   -0.05961   20.86646   20.49994    0.07573    0.04180   57.61821   -0.93963   -1.85006   -3.06145    2.00000
 179.93417    0.10816   22.51690   22.23346    0.12662    0.06988   13.97845    0.35202   -1.32251   -1.01232    2.00000
 180.02322   -0.01478   21.34571   21.12117    0.02752    0.01519   35.68941    0.70707    0.94342    1.04216    2.00000
 179.98206    0.02469   23.84138   23.38025    0.03052    0.01684    5.00111   -5.07302    0.35998  -11.76953    2.00000
 180.14861   -0.25251   22.23843   21.97789    0.29299    0.16171   17.15484    1.30336   -2.56585    0.50232    2.00000
 179.99010    0.03823   21.91063   21.67359    0.03950    0.02180   22.61171   -0.10561   -0.57000   -0.99615    2.00000
 179.97421   -0.03176   23.72428   23.28353    0.04092    0.02258    5.48805   -1.40577    2.97241   -5.70142    2.00000
 180.10953    0.07670   21.26684   21.03714    0.13371    0.07379   37.89975   -7.85856    0.91986   -7.24159    2.00000
 180.03934    0.04626   18.08224   17.97133    0.06073    0.03352  290.70273    0.43255    0.20606    0.60876    2.00000
 180.00963   -0.00772   21.70861   21.48223    0.01234    0.00681   26.19207    1.61555    0.96649    1.50600    2.00000
 179.98100    0.01149   23.34177   22.96203    0.02220    0.01225    7.21086    0.14774   -0.78287   -1.71926    2.00000
 180.07825    0.00661   20.24361   19.76619    0.07853    0.04334   99.37273   -1.96131    1.03682   -1.09432    2.00000
 179.90375    0.00523   23.39892   23.01045    0.09639    0.05320    6.86289   -3.82601    0.97503   -4.46678    2.00000
 180.74695   -0.53319   21.39026   21.16705    0.91772    0.50655   34.48264   -0.37253    0.53494   -0.63797    2.00000
 180.03989    0.04775   22.07832   21.82996    0.06221    0.03434   19.80763   -0.72727    2.67897    2.16739    2.00000
 180.00832   -0.03245   22.14547   21.89258    0.03350    0.01849   18.68465   -0.94381   -0.22565   -1.52112    2.00000
 180.00282   -0.04210   21.71125   21.48478    0.04220    0.02329   26.12496    4.06883   -3.14071    0.65175    2.00000
 180.02242    0.01191   22.32451   22.05705    0.02538    0.01401   16.07906    0.33016   -0.65943   -0.61841    2.00000
 179.96349   -0.00179   17.98882   17.36942    0.03655    0.02017  398.71573   -0.80841   -1.59845   -2.42220    2.00000
 179.99529   -0.06619   23.83900   23.37828    0.06636    0.03662    5.01101    0.49646   -0.94647    2.25182    2.00000
 180.57060    0.45191   21.15710   20.91344    0.72788    0.40175   42.12082   -0.91986   -3.18928   -4.18118    2.00000
 179.94550    0.01728   22.44660   22.16939    0.05718    0.03156   14.74138   -0.68995    2.14422   -1.01394    2.00000
 180.01479    0.06179   18.90072   18.35199    0.06353    0.03506  237.32816    0.25538   -0.65383   -0.41445    2.00000
 179.96346    0.04810   22.37492   22.10349    0.06041    0.03334   15.52610   -0.68510    0.52111   -1.91350    2.00000
 179.91130    0.00094   22.21787   21.95899    0.08871    0.04896   17.49376   -1.24751   -0.72579    0.11741    2.00000
 179.97325   -0.00599   23.03701   22.69811    0.02741    0.01513    9.26362   -2.76657   -1.38501   -8.43850    2.00000
 180.06380   -0.02387   22.13999   21.88758    0.06811    0.03759   18.77446    2.53454    3.85942    5.48817    2.00000
 179.97066   -0.02574   22.17931   21.92356    0.03904    0.02155   18.12924   -1.51693    0.68971   -1.50086    2.00000
 179.97948   -0.91481   22.94716   22.61910    0.91504    0.50508    9.87819    1.17709   -1.92683   -1.82562    2.00000
 179.94746   -0.00109   23.34177   22.96203    0.05255    0.02900    7.21086   -2.46631    0.48874   -0.33397    2.00000
 180.07594    0.02069   22.87413   22.55401    0.07871    0.04344   10.38449   -3.01783    2.92818    0.62009    2.00000
 180.04178    0.01799   22.91326   22.58888    0.04549    0.02511   10.11326   -4.81770   -3.69820  -11.83073    2.00000
 179.97546    0.04376   23.52071   23.11352    0.05016    0.02769    6.34397    1.31726   -0.87269    1.51788    2.00000
 180.05135    0.06446   22.00096   21.75779    0.08240    0.04548   21.10183    2.93158   -1.17938    1.43230    2.00000
 179.96321    0.01002   22.28213   22.01806    0.03813    0.02104   16.54342   -4.48145   -1.75167   -6.15815    2.00000
 180.00438    0.09567   22.21529   21.95663    0.09577    0.05286   17.53613   -5.43086    0.63316   -4.74458    2.00000
 179.95477   -0.02582   21.76946   21.54091    0.05208    0.02874   24.99092   -0.47552    1.48331    1.85778    2.00000
 180.04984    0.10371   21.18409   20.94479    0.11506    0.06350   40.94573   -4.57574    4.25078   -0.72499    2.00000
 179.98557   -0.05955   23.61096   23.18939    0.06127    0.03382    5.96198   -5.80207    1.01794   -6.33064    2.00000
 179.99294    0.02306   23.77470   23.32521    0.02412    0.01331    5.27820   -0.70956    3.91268    4.10810    2.00000
 180.00224   -0.01335   21.86708   21.63276    0.01353    0.00747   23.34378    6.81987   -1.53171    5.51999    2.00000
 180.01540   -0.02647   22.48175   22.20143    0.03062    0.01690   14.35991   -3.84447    0.76256   -2.37634    2.00000
 180.08463    0.03978   23.35810   22.97586    0.09350    0.05160    7.10325   -0.03765   -3.07571   -2.27147    2.00000
 180.02151    0.20847   23.63667   23.21086    0.20958    0.11567    5.85389   -2.32802    1.88593    0.95521    2.00000
 180.12408    0.09336   22.29498   22.02987    0.15528    0.08570   16.40276   -2.45614    0.86673    0.79535    2.00000
 179.99033   -0.00239   21.07681   20.81598    0.00996    0.00550   45.77304    0.15770    0.60082    1.11749    2.00000
 179.92197    0.03222   23.15715   22.80307    0.08443    0.04660    8.44724    3.22387   -1.53439    0.75689    2.00000
 180.08211    0.04028   21.78005   21.55112    0.09145    0.05047   24.80791   -3.39496   -0.68593   -3.42325    2.00000
