#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.97220    0.03848   19.24323   18.71586    0.04747    0.02620  193.06805   -3.82284    0.03536   -3.73031    2.00000
 180.10696    0.05576   23.33361   22.95511    0.12062    0.06657    7.26466    1.65888    0.85316    0.75076    2.00000
 180.04691    0.01511   21.27695   21.04791    0.04927    0.02720   37.61637   -4.30112    1.27778   -3.19276    2.00000
 179.99333    0.14201   22.98672   22.65405    0.14216    0.07846    9.60634    3.76831   -0.03080    3.96520    2.00000
 179.90448   -0.05834   21.01805   20.73861    0.11193    0.06178   48.67277   -2.73085    1.95651   -1.15503    2.00000
 180.03815   -0.00393   21.55279   21.33225    0.03835    0.02117   30.13707    1.84767    0.00108    1.97617    2.00000
 180.00375    0.00415   21.82626   21.59449    0.00559    0.00309   24.03009   -2.53160    0.57792   -2.26641    2.00000
 180.02982   -0.02305   22.79724   22.48540    0.03768    0.02080   10.97848   -3.87715    4.17034    1.14786    2.00000
 179.94057   -0.00517   23.33905   22.95972    0.05966    0.03293    7.22879    2.93163    3.40607   11.37060    2.00000
 179.96342   -0.00866   21.05298   20.78465    0.03758    0.02074   46.94733   -0.90390   -3.38447   -4.80100    2.00000
 179.90759    0.11506   21.58977   21.36780    0.14757    0.08145   29.20193   -2.41367    4.02633    3.05476    2.00000
 180.00520   -0.05232   22.81969   22.50547    0.05258    0.02902   10.76205   -0.84422    1.56000    2.21363    2.00000
 179.73248    0.07635   23.64631   23.21892    0.27819    0.15354    5.81335   -4.14508    2.82371   -3.51795    2.00000
 180.01738   -0.01019   22.53800   22.25268    0.02015    0.01112   13.74957    1.79870    1.79760    2.52353    2.00000
 180.05331    0.03372   22.02836   21.78330    0.06309    0.03482   20.64429    2.63310   -0.92987    1.92054    2.00000
 179.90315   -0.00753   18.06475   17.76898    0.09714    0.05361  325.21347   -0.22857    1.13058    0.90054    2.00000
 179.97681    0.00849   23.01258   22.67673    0.02471    0.01364    9.42994   -1.10762   -4.40721   -6.11563    2.00000
 180.00548    0.00933   23.48017   23.07922    0.01082    0.00597    6.51668   -3.54363   -1.71106   -4.68174    2.00000
 180.03397   -0.15769   21.67950   21.45416    0.16130    0.08903   26.93034    5.91709   -1.84388    4.19765    2.00000
 179.97169    0.03278   22.60888   22.31662    0.04331    0.02391   12.98825    0.88729    4.58388    6.96526    2.00000
 180.03961    0.01563   23.43422   23.04034    0.04258    0.02350    6.71241    1.16257    1.82883   -0.11336    2.00000
 179.61697   -0.09826   21.86980   21.63532    0.39542    0.21824   23.29802    0.67495    0.33438    1.02888    2.00000
 179.98608   -0.26679   22.29755   22.03223    0.26716    0.14745   16.37463    3.11330   -2.78180    1.58353    2.00000
 179.97879    0.02157   23.14984   22.79673    0.03025    0.01670    8.49659    3.93026    1.02472    2.74558    2.00000
 179.76472    0.08394   20.99280   20.70267    0.24981    0.13787   50.01977    4.79653   -0.22721    4.81777    2.00000
 179.85614   -0.08968   23.66254   23.23239    0.16952    0.09356    5.74554    5.53708   -1.45929    1.60856    2.00000
 180.28485    0.26420   23.62060   23.19744    0.38851    0.21443    5.92145  -10.51739   -1.88593  -14.44240    2.00000
 180.13922    0.02644   23.61739   23.19476    0.14171    0.07821    5.93496    3.53809    4.57717    2.80491    2.00000
 180.02759   -0.07922   23.08741   22.74217    0.08389    0.04630    8.92095   -0.63584    0.67637   -6.30668    2.00000
 179.95810    0.00447   22.25642   21.99443    0.04213    0.02325   16.85829    2.54272    0.37289    3.89717    2.00000
 179.89392   -0.10031   23.56759   23.15316    0.14600    0.08058    6.14439    1.88173    0.60486    4.06232    2.00000
 179.87550   -0.00626   22.90804   22.58423    0.12465    0.06880   10.14942   -4.38383    1.15143   -3.61380    2.00000
 180.08823   -0.00670   22.53331   22.24841    0.08848    0.04883   13.80043   -1.41887   -0.93902   -1.26894    2.00000
 180.00510   -0.02555   23.16202   22.80731    0.02605    0.01438    8.41431    1.93096   -0.52776    3.28183    2.00000
 179.96922   -0.03957   21.90791   21.67104    0.05012    0.02766   22.65746    1.87688   -0.65686    1.05595    2.00000
 180.06592   -0.02444   22.29498   22.02987    0.07030    0.03880   16.40276    1.89737    5.41860    7.77380    2.00000
 180.01292    0.02687   23.65318   23.22464    0.02982    0.01646    5.78455    1.20017   -2.20665   -1.06235    2.00000
 180.06487   -0.00645   23.56389   23.15006    0.06518    0.03597    6.16001   -4.88776   -1.49698   -5.28939    2.00000
 180.03894   -0.00670   22.24100   21.98026    0.03951    0.02181   17.11248    7.87856    1.76165    9.80458    2.00000
 179.99567   -0.00231   21.33762   21.11255    0.00491    0.00271   35.91611   -4.49135   -2.36213   -7.15530    2.00000
 180.10287   -0.02040   23.32000   22.94358    0.10488    0.05788    7.35434   -1.98048    0.27682   -2.89397    2.00000
 179.93559    0.03126   20.93815   20.61951    0.07160    0.03952   53.13608   -1.26045    1.60809    0.23540    2.00000
 180.01120   -0.00052   21.78274   21.55369    0.01121    0.00619   24.76178    2.62184   -2.45759   -0.25168    2.00000
 180.00961    0.08992   23.80804   23.35273    0.09043    0.04991    5.13965    0.46248   -0.17643   -1.13739    2.00000
 179.96355    0.09297   22.31491   22.04821    0.09987    0.05512   16.18439    5.86779    2.47487    8.63572    2.00000
 180.01616    0.04686   22.89500   22.57261    0.04957    0.02736   10.23983   -4.46867    3.05191   -2.63121    2.00000
 180.01454    0.02760   21.88886   21.65318    0.03120    0.01722   22.97774    0.09390   -0.22408   -0.78309    2.00000
 180.05701    0.07458   23.73364   23.29128    0.09388    0.05181    5.44904    5.18758   -1.04839    1.73453    2.00000
 179.97215   -0.06061   23.06101   22.71909    0.06670    0.03681    9.10044    0.91158    1.85546    2.72982    2.00000
 179.90169    0.00904   20.29283   19.81818    0.09873    0.05449   95.81680    4.36139    0.40238    4.76901    2.00000
 180.04735   -0.04732   23.72241   23.28198    0.06694    0.03695    5.49585    1.04609   -2.31570   -3.09669    2.00000
 179.96039   -0.01130   22.99642   22.66256    0.04119    0.02274    9.54019    0.47674    2.17043    0.55589    2.00000
 180.02937    0.02136   21.36157   21.13773    0.03631    0.02004   35.25373    0.94503    2.66746    3.86339    2.00000
 180.03056   -0.00117   22.04755   21.80116    0.03058    0.01688   20.32401   -2.31650    1.87217   -1.41625    2.00000
 179.96899   -0.03293   23.70370   23.26648    0.04523    0.02496    5.57388    8.07759    2.02431   12.99480    2.00000
 179.99461    0.02536   23.59651   23.17732    0.02592    0.01431    6.02279    3.80158    3.32886   12.54540    2.00000
 180.20261   -0.01725   22.78726   22.47648    0.20334    0.11223   11.08471   -0.75961    1.59400    0.63676    2.00000
 179.96863    0.02139   21.08577   20.82687    0.03797    0.02096   45.36505    1.33709    1.14288    1.94135    2.00000
 179.97859   -0.00328   23.79851   23.34487    0.02166    0.01196    5.17924    3.33039   -0.18310    9.79290    2.00000
 180.16016   -0.03518   17.71875   17.07348    0.16398    0.09050  461.32697   -4.62089    1.23726   -3.37133    2.00000
 180.06496   -0.01348   22.61931   22.32599    0.06633    0.03661   12.87662    3.58440    3.19053    6.88466    2.00000
 180.04349    0.09523   22.79724   22.48540    0.10469    0.05778   10.97848    1.78696   -0.06632    0.94660    2.00000
 180.16995   -0.09892   23.27418   22.90468    0.19665    0.10854    7.65693    0.08761   -0.13980    0.46468    2.00000
 179.97372    0.03238   23.20347   22.84329    0.04170    0.02302    8.13441    3.65531   -1.78964    1.16003    2.00000
 179.97609    0.07789   22.24614   21.98498    0.08148    0.04497   17.02775    2.13303   -0.84598   -0.01096    2.00000
 180.13258    0.01379   21.18280   20.94330    0.13330    0.07357   41.00169    2.43082    0.38265    2.86539    2.00000
 180.15523    0.04499   23.71867   23.27888    0.16162    0.08920    5.51146    1.28975   -2.18151    0.78103    2.00000
 179.96152   -0.00148   21.42156   21.19903    0.03851    0.02125   33.64146   -2.32843    1.04865   -0.80891    2.00000
 179.95834    0.04390   21.99274   21.75013    0.06051    0.03340   21.23909    1.79993   -0.97070    0.58888    2.00000
 179.98773    0.02246   23.49908   23.09523    0.02559    0.01413    6.43608   -1.13192    3.40673   -2.36184    2.00000
 180.01111    0.03098   23.70557   23.26803    0.03291    0.01817    5.56608    2.41887   -2.65957    2.84347    2.00000
 180.30627    0.49581   23.08501   22.74007    0.58278    0.32166    8.93726    0.56913   -4.40849   -5.74855    2.00000
 179.99393    0.02128   21.43982   21.21768    0.02213    0.01222   33.15077   -1.39224    1.08925    0.47298    2.00000
 179.72903    0.46541   22.91847   22.59353    0.53854    0.29724   10.07709   -1.82086    0.45363   -0.73510    2.00000
 179.81612    0.16619   21.47111   21.24966    0.24785    0.13680   32.30959    2.16524    2.37113    4.18793    2.00000
 180.08035    0.09672   20.60026   20.15144    0.12574    0.06940   75.57794    1.36955   -0.43838    0.82058    2.00000
 179.97833    0.06474   22.43722   22.16085    0.06827    0.03768   14.84311   -1.70237    0.29516   -1.56823    2.00000
 180.07092   -0.08672   22.36292   22.09243    0.11203    0.06183   15.65776   -2.88410   -2.83065   -7.75378    2.00000
 180.20049   -0.09878   21.76682   21.53836    0.22350    0.12336   25.03668   -8.91715   -0.59871  -10.43260    2.00000
 179.98399   -0.01337   23.74112   23.29748    0.02085    0.01151    5.41783    1.24012   -1.88589    3.16781    2.00000
 180.03709    0.00667   23.31728   22.94128    0.03768    0.02080    7.37227    1.89680    1.99317    6.61128    2.00000
 180.03711   -0.10732   23.75088   23.30555    0.11355    0.06267    5.37716   -2.45721    1.35464    7.00812    2.00000
 180.88535    0.07499   22.71990   22.41626    0.88852    0.49043   11.80173    0.28491   -1.70450   -1.44164    2.00000
 180.07610    0.02549   20.94031   20.62303    0.08026    0.04430   53.00433    2.69378    1.40415    4.55033    2.00000
 180.00526   -0.02812   22.87413   22.55401    0.02861    0.01579   10.38449   -5.52644   -2.60831   -9.51369    2.00000
 179.83936   -0.03806   23.79137   23.33897    0.16510    0.09112    5.20893    2.74851    2.69792   10.31581    2.00000
 180.00853    0.00502   22.22301   21.96372    0.00989    0.00546   17.40903   -1.02352   -0.48468   -2.24781    2.00000
 180.02725    0.02340   22.02836   21.78330    0.03592    0.01982   20.64429    1.05050   -1.62764   -0.24529    2.00000
 180.00179    0.03520   22.08839   21.83954    0.03525    0.01945   19.63580    4.15862    2.28098    6.33719    2.00000
 179.96848    0.01953   20.92092   20.59139    0.03709    0.02047   54.19004   -2.76811   -1.65736   -4.44912    2.00000
 180.00670   -0.00360   21.87525   21.64042    0.00761    0.00420   23.20651    0.42466   -0.41579   -0.37754    2.00000
 180.06320   -0.07868   22.46300   22.18434    0.10092    0.05570   14.56336   -2.33408   -2.38016   -3.05583    2.00000
 179.97247   -0.07346   23.47746   23.07693    0.07844    0.04330    6.52819   -3.40535   -1.09360    0.47680    2.00000
 179.96649    0.04872   23.81756   23.36059    0.05913    0.03263    5.10007   -6.48842    0.11369   -1.90693    2.00000
 179.98460   -0.04506   22.69496   22.39396    0.04761    0.02628   12.06724   -2.21491   -2.21728   -3.93221    2.00000
 179.95570   -0.12848   23.33361   22.95511    0.13590    0.07501    7.26466    2.84213   -2.18582   -0.34467    2.00000
 179.90720   -0.03426   23.52341   23.11581    0.09893    0.05460    6.33246    0.89284   -2.25645   -1.96441    2.00000
 180.01807   -0.01887   23.30911   22.93436    0.02613    0.01442    7.42608    2.47750   -0.89463    7.94491    2.00000
 180.06766   -0.03032   22.31971   22.05263    0.07415    0.04092   16.13173   -4.50860   -1.63440   -8.36384    2.00000
 179.96838    0.06411   23.66815   23.23703    0.07148    0.03945    5.72213    2.16412   -0.05302    0.60854    2.00000
 179.80489    0.11925   23.33905   22.95972    0.22868    0.12621    7.22879   -0.23567    0.78425    2.31790    2.00000
 179.89262    0.04564   23.70932   23.27113    0.11667    0.06439    5.55047    9.15554   -2.13287    6.03053    2.00000
 180.01164    0.00418   23.54233   23.13182    0.01238    0.00683    6.25187    5.12667    0.27257    4.64383    2.00000
 179.54504   -0.07893   21.36157   21.13773    0.46175    0.25486   35.25373   -3.85890   -0.30364   -3.55162    2.00000
 180.02187   -0.01875   23.59490   23.17597    0.02880    0.01590    6.02954    0.31871   -0.02816   -0.99525    2.00000
 179.92934   -0.00353   23.64470   23.21757    0.07076    0.03905    5.82011    1.63366   -0.16627    2.77802    2.00000
 180.03500    0.05974   23.24004   22.87504    0.06924    0.03821    7.88743    3.09480    0.84665    7.15421    2.00000
 179.91634    0.27775   23.64309   23.21623    0.29008    0.16010    5.82687   -0.21831    0.23053    1.67167    2.00000
 180.03040    0.02963   22.45831   22.18007    0.04245    0.02343   14.61423   -1.51720   -1.01600   -4.74627    2.00000
 180.00903   -0.04567   22.36051   22.09022    0.04656    0.02570   15.68409   -0.11678    1.17827    2.87140    2.00000
 180.08846    0.01925   22.87674   22.55634    0.09053    0.04997   10.36640    2.75669   -1.63334    0.01964    2.00000
 180.03304   -0.03426   22.46066   22.18220    0.04760    0.02627   14.58880    3.78705   -1.48865    0.79525    2.00000
 179.95036    0.06329   22.05303   21.80627    0.08044    0.04439   20.23250    0.65743   -0.91963    1.37040    2.00000
 179.94244   -0.05929   22.11916   21.86854    0.08263    0.04561   19.11575    2.08906    0.08951    2.85672    2.00000
 180.04134   -0.06323   23.43692   23.04263    0.07554    0.04169    6.70090    0.83301    0.31705    7.22119    2.00000
 180.09894   -0.03479   22.57237   22.28381    0.10488    0.05788   13.37894   -0.78559   -4.15715   -3.10345    2.00000
 180.03256   -0.00570   23.48827   23.08608    0.03305    0.01824    6.48214   -2.16198    0.68956   -4.64523    2.00000
 180.34451    0.31279   21.24864   21.01775    0.46532    0.25683   38.40983    2.50452   -0.74707    1.98517    2.00000
 179.99921   -0.01724   23.72428   23.28353    0.01726    0.00953    5.48805   -0.84950    0.98771    3.56529    2.00000
 179.98605   -0.07227   23.14502   22.79252    0.07360    0.04062    8.52932   -1.76847   -1.69172   -4.96502    2.00000
 179.93712    0.00759   23.70744   23.26958    0.06334    0.03496    5.55827   -1.58949   -3.40999   -4.68534    2.00000
 179.98599   -0.06229   21.79360   21.56387    0.06385    0.03524   24.57914    5.92899   -4.75070    0.31207    2.00000
 180.06146    0.01774   23.68499   23.25098    0.06397    0.03531    5.65191    0.25942    1.54577   -0.21892    2.00000
 180.05298   -0.03619   23.55584   23.14325    0.06416    0.03541    6.19430   -3.60577    3.38838   -3.14936    2.00000
 179.88608    0.08076   21.06296   20.79780    0.13964    0.07707   46.45434   -1.04180    4.41888    3.18924    2.00000
 180.05630    0.09537   21.72977   21.50264    0.11075    0.06112   25.67723   -4.84697   -0.84814   -5.41370    2.00000
 179.99017   -0.03954   23.38259   22.99661    0.04074    0.02248    6.94184   -2.46083   -1.33319   -6.30106    2.00000
 179.93903   -0.01095   22.16301   21.90861    0.06196    0.03420   18.39724    0.19951    2.72760    2.50402    2.00000
 180.19742   -0.01336   23.32816   22.95050    0.19787    0.10921    7.30053    8.88895   -0.55834    9.71471    2.00000
 180.00583    0.00062   22.40372   22.13003    0.00586    0.00323   15.21013    2.83398    3.50739    6.18862    2.00000
 179.92958    0.07937   22.71741   22.41403    0.10611    0.05856   11.82829    4.83222   -1.25954    2.01831    2.00000
 180.00703   -0.02734   22.99749   22.66350    0.02823    0.01558    9.53284    2.78448    1.34709    2.62485    2.00000
 180.06911    0.06636   23.64955   23.22162    0.09581    0.05288    5.79973   -0.94925    1.73482    1.21861    2.00000
 179.94287   -0.05734   21.67156   21.44651    0.08094    0.04467   27.13169    5.61041   -1.16628    4.27199    2.00000
 180.10793    0.06242   23.05141   22.71070    0.12467    0.06881    9.16571   -5.59704   -3.14339  -11.51003    2.00000
 179.97939    0.02346   22.76730   22.45863    0.03123    0.01723   11.29716   -2.68082   -0.03854   -1.94960    2.00000
 179.92924   -0.00538   21.48676   21.26565    0.07096    0.03917   31.88900    2.02829   -0.77072    1.39300    2.00000
 180.02617    0.11320   23.65318   23.22464    0.11619    0.06413    5.78455    0.95839    0.03182    4.11259    2.00000
 180.06018   -0.07151   23.71119   23.27268    0.09346    0.05158    5.54267   -1.66189    1.05986   -3.54756    2.00000
 180.08073   -0.00505   22.94977   22.62143    0.08089    0.04465    9.86011    4.20484    3.44029    8.24721    2.00000
 179.93501   -0.06153   23.80566   23.35076    0.08949    0.04939    5.14955   -2.18042   -0.80850   -7.65599    2.00000
 180.00865    0.02259   23.64149   23.21489    0.02419    0.01335    5.83362   -2.01374   -1.75403   -3.20270    2.00000
 179.90106    0.00453   18.81907   18.26505    0.09904    0.05466  249.30365   -0.55433   -2.73263   -3.33807    2.00000
 179.96869   -0.04376   21.09771   20.84139    0.05380    0.02969   44.82107    1.02611   -2.22243   -0.87291    2.00000
 179.97966    0.01657   22.26927   22.00624    0.02624    0.01448   16.68408    1.76056    0.56254    0.71570    2.00000
 180.05785   -0.01030   23.50719   23.10209    0.05876    0.03243    6.40154   -3.09595   -2.01680   -9.65806    2.00000
 180.03700   -0.00808   23.65131   23.22309    0.03787    0.02090    5.79235   -2.74244   -0.39981   -7.47002    2.00000
 180.00334    0.05240   23.36899   22.98509    0.05251    0.02898    7.03151    1.57712   -3.22913   -5.21077    2.00000
 180.04675    0.01769   22.36532   22.09464    0.05000    0.02759   15.63143    0.41074   -1.80079   -1.91165    2.00000
 179.95808    0.24368   20.88552   20.53260    0.24726    0.13647   56.39340   -1.36874   -0.48535   -1.58743    2.00000
 179.96143   -0.11982   22.81969   22.50547    0.12588    0.06948   10.76205    0.61646    0.60986   -0.41510    2.00000
 179.75603   -0.27034   22.46066   22.18220    0.36416    0.20099   14.58880   -5.35938   -4.39733   -7.86613    2.00000
 179.97804    0.05670   22.98026   22.64838    0.06080    0.03356    9.65045   -1.66827   -2.36090   -8.19360    2.00000
 180.05661    0.05144   23.83900   23.37828    0.07649    0.04222    5.01101   -0.70508   -0.13315    2.92795    2.00000
 179.96613   -0.28975   23.34994   22.96895    0.29172    0.16101    7.15705   -1.04333   -1.16987   -3.37578    2.00000
 179.58078   -0.14711   23.82709   23.36845    0.44428    0.24521    5.06049   -7.06530    2.50333    2.56127    2.00000
 179.99261   -0.00253   23.19616   22.83694    0.00780    0.00431    8.18380    1.35399   -1.07990    2.22399    2.00000
 180.07150    0.03375   23.74487   23.30058    0.07908    0.04365    5.40222   -1.09478   -0.90330   -6.41670    2.00000
 180.00398    0.47972   22.57497   22.28615    0.47974    0.26478   13.35104   -0.22229   -0.70578   -0.66145    2.00000
 180.06294   -0.00205   23.55044   23.13868    0.06298    0.03476    6.21732   -4.85163   -0.73490   -9.55763    2.00000
 180.10442    0.03409   22.42772   22.15214    0.10985    0.06063   14.94681   -6.31111   -2.24685  -10.56657    2.00000
 179.97401   -0.00128   22.99857   22.66445    0.02601    0.01436    9.52549    2.26459   -1.48905   -0.97607    2.00000
 179.98833   -0.01364   22.89239   22.57028    0.01796    0.00991   10.25791    3.05602    0.15510    0.39840    2.00000
 179.98862    0.04738   23.76993   23.32128    0.04873    0.02689    5.29799    6.58764   -2.13953    6.51764    2.00000
 179.98486    0.01477   21.99822   21.75524    0.02114    0.01167   21.14758    6.73870    2.07118    9.26606    2.00000
 179.92667   -0.00112   23.19616   22.83694    0.07333    0.04047    8.18380    2.96008    2.22550    9.46627    2.00000
 180.05008   -0.05659   21.99548   21.75269    0.07557    0.04171   21.19333    1.17156    3.07722    4.90784    2.00000
 180.16087   -0.30046   22.85588   22.53774    0.34082    0.18811   10.51106   -0.49712   -0.54549   -1.58394    2.00000
 180.04225   -0.00323   22.64540   22.34943    0.04237    0.02339   12.59755    0.51270   -0.54086   -1.63559    2.00000
 179.94054   -0.00699   23.22054   22.85811    0.05988    0.03305    8.01915    3.91713    0.31449   -0.45538    2.00000
 180.06102    0.04316   23.06821   22.72539    0.07474    0.04125    9.05149    5.08595    0.70962    4.86057    2.00000
 180.01216   -0.04501   23.53962   23.12953    0.04662    0.02573    6.26338    4.79586    1.71076    5.98931    2.00000
 179.99922   -0.03658   23.01150   22.67579    0.03659    0.02020    9.43729    0.32480    0.36299   -2.88385    2.00000
 180.01965   -0.09378   23.45584   23.05863    0.09582    0.05289    6.62030   -2.58488    1.95223   -4.24162    2.00000
 179.90173    0.10213   20.03252   19.54384    0.14173    0.07823  114.57933   -3.24489    1.17575   -1.99227    2.00000
 180.00041   -0.04793   23.51800   23.11123    0.04793    0.02645    6.35549    1.73743   -0.87045    0.04946    2.00000
 180.02274    0.01659   21.71919   21.49243    0.02814    0.01553   25.92361   -2.75822   -0.60008   -4.98813    2.00000
 180.00084    0.04455   22.34851   22.07917    0.04456    0.02459   15.81575   -5.70922    1.38785   -2.23301    2.00000
 180.03104   -0.08362   23.14742   22.79462    0.08920    0.04923    8.51300    1.32006   -2.14479   -0.48053    2.00000
 180.05843    0.15668   22.56454   22.27678    0.16721    0.09229   13.46266   -0.26516   -1.22980   -2.65738    2.00000
 179.99318   -0.01394   23.23273   22.86869    0.01552    0.00857    7.93683   -0.36270    1.59812    3.69974    2.00000
