#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.99414   -0.05504   21.60340   21.38090    0.05535    0.03055   28.85740    4.53546   -0.71593    3.16405    2.00000
 179.98009    0.00171   22.94456   22.61678    0.01999    0.01103    9.89627    2.48691    2.77218    7.05891    2.00000
 180.03275    0.01181   22.10389   21.85428    0.03480    0.01921   19.37145   -7.09138    1.73687   -5.70314    2.00000
 179.96010    0.00728   22.04755   21.80116    0.04056    0.02239   20.32401    2.48528    0.00252    4.48978    2.00000
 180.05626   -0.01439   21.51953   21.29912    0.05808    0.03205   31.00867    1.25077   -2.09758   -0.65995    2.00000
 179.99860   -0.04125   23.03941   22.70021    0.04127    0.02278    9.24730    0.52462    1.12289    7.93324    2.00000
 179.88412   -0.05627   21.71125   21.48478    0.12882    0.07110   26.12496    2.70219    2.00274    5.70584    2.00000
 179.91640   -0.00741   21.45807   21.23634    0.08394    0.04633   32.66008   -0.06948    1.74987    1.83834    2.00000
 180.12985   -0.04309   23.09701   22.75056    0.13681    0.07551    8.85567    5.22312    1.67474    8.77360    2.00000
 179.99133   -0.05944   22.61671   22.32365    0.06007    0.03315   12.90453    1.98277    0.79202    3.86143    2.00000
 180.16100   -0.15278   23.15471   22.80096    0.22195    0.12250    8.46370    3.40700    1.77051    4.60588    2.00000
 179.97452   -0.04637   22.65844   22.36115    0.05291    0.02920   12.45802    1.92012    1.93314    4.89740    2.00000
 179.93044    0.18973   23.76517   23.31735    0.20208    0.11153    5.31778    9.13291   -0.74090   13.23870    2.00000
 180.17113   -0.08432   23.79137   23.33897    0.19078    0.10530    5.20893    3.19710   -3.62351   -0.39319    2.00000
 179.96925   -0.00904   23.60132   23.18134    0.03205    0.01769    6.00252   -1.72420   -2.06181   -4.60876    2.00000
 179.96790   -0.05105   22.15862   21.90460    0.06031    0.03329   18.46909    1.79748    1.78357    4.13222    2.00000
 180.00497   -0.03803   21.26887   21.03930    0.03835    0.02117   37.84308    2.04842    0.05522    2.28423    2.00000
 180.07909   -0.09646   22.91587   22.59121    0.12474    0.06885   10.09518   -2.38074    0.09992   -2.01848    2.00000
 179.94637   -0.02571   23.62864   23.20415    0.05947    0.03282    5.88767   -1.23385    1.46324    1.88164    2.00000
 180.00098    0.03924   22.27698   22.01333    0.03925    0.02167   16.59969   -5.68763   -0.08439   -7.44170    2.00000
 180.40543   -0.13540   22.18702   21.93064    0.42745    0.23592   18.00214   -0.90380    0.57628   -2.10851    2.00000
 180.03181   -0.03126   20.88869   20.53804    0.04461    0.02462   56.18940    3.51652    0.21437    3.81609    2.00000
 179.96260    0.07557   17.94055   17.80752    0.08432    0.04654  318.64014   -1.82579    0.48795   -1.31480    2.00000
 180.32912   -0.35876   22.50753   22.22492    0.48685    0.26871   14.08017    0.96230    1.49270    1.58284    2.00000
 180.01303    0.01308   23.69060   23.25563    0.01847    0.01019    5.62850   -3.29370    3.78348    1.03811    2.00000
 180.03024    0.13404   23.69435   23.25873    0.13741    0.07584    5.61289    0.23730   -0.11977   -1.20512    2.00000
 179.97874    0.18236   22.69994   22.39842    0.18360    0.10133   12.01418   -4.05025   -3.75082   -4.01828    2.00000
 179.97720    0.01346   23.38532   22.99892    0.02647    0.01461    6.92390    1.61996    1.02913   -3.24025    2.00000
 179.98477   -0.13495   23.73177   23.28973    0.13581    0.07496    5.45684    2.27048   -0.01717    6.76620    2.00000
 179.97627    0.02509   22.13341   21.88156    0.03452    0.01905   18.88223    0.36120    1.25035    1.88000    2.00000
 180.06543   -0.01028   21.54889   21.32851    0.06623    0.03655   30.23551    5.14089   -0.98367    4.00745    2.00000
 179.98305   -0.01826   23.73738   23.29438    0.02492    0.01376    5.43343   -5.86828   -1.03161   -8.69043    2.00000
 179.96645   -0.01832   23.58847   23.17061    0.03824    0.02111    6.05657    0.14187   -0.74100   -0.08047    2.00000
 180.03149    0.05504   16.45757   15.61997    0.06342    0.03500  928.65845   -1.01315    3.01109    2.00729    2.00000
 179.90620    0.01166   21.86980   21.63532    0.09451    0.05216   23.29802    5.79853    3.74972    9.76984    2.00000
 180.00270    0.01225   21.88341   21.64807    0.01254    0.00692   23.06925    3.48914    1.52050    5.02801    2.00000
 179.96065   -0.01587   21.44503   21.22301    0.04244    0.02342   33.01057    0.24584   -1.15033   -0.54390    2.00000
 179.96033    0.00297   22.00096   21.75779    0.03979    0.02196   21.10183    1.07958    0.04428    1.61470    2.00000
 180.01453   -0.08626   22.59584   22.30490    0.08748    0.04828   13.12778   -2.66262    2.19282   -2.69790    2.00000
 179.98282    0.20326   22.74485   22.43856    0.20398    0.11258   11.53617    1.80445   -0.77213    0.42693    2.00000
 179.90469    0.00665   23.49908   23.09523    0.09554    0.05273    6.43608    2.17557   -2.24480    5.12658    2.00000
 179.94460    0.07164   23.74300   23.29903    0.09057    0.04999    5.41002   -1.78067    2.89252    1.79653    2.00000
 179.96753   -0.02007   23.25955   22.89198    0.03818    0.02107    7.75571    1.82800   -0.77767    3.24202    2.00000
 179.99873    0.00967   21.54111   21.32102    0.00975    0.00538   30.43238    1.83757    1.66699    4.33919    2.00000
 180.01195   -0.04154   21.74565   21.51795    0.04322    0.02386   25.40271   -0.62448    2.78208    1.67553    2.00000
