#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.04607    0.00111   22.96281   22.63305    0.04608    0.02543    9.76970    4.11533    1.57667    7.99000    2.00000
 180.02098    0.02012   22.30012   22.03459    0.02907    0.01604   16.34650    1.36051   -1.03522    0.09753    2.00000
 179.92336    0.15943   22.39652   22.12339    0.17689    0.09763   15.28912   -1.97337   -0.00048   -2.39744    2.00000
 180.00487    0.05961   22.64279   22.34708    0.05981    0.03301   12.62546   -1.14904    0.98198    0.54604    2.00000
 179.92670   -0.00280   23.78422   23.33307    0.07336    0.04049    5.23861   -1.14677   -2.62590    1.08852    2.00000
 180.14986   -0.07048   21.01930   20.74025    0.16560    0.09140   48.61114   -1.98031   -3.04892   -5.11199    2.00000
 179.94652    0.02593   22.43254   22.15657    0.05943    0.03280   14.89402   -1.14978    1.30512    0.04083    2.00000
 179.97789   -0.00899   23.27918   22.90900    0.02387    0.01317    7.62329    2.93662    1.62222    6.29612    2.00000
 180.01949    0.02162   22.95499   22.62608    0.02911    0.01607    9.82395   -3.81445    1.07959   -1.12792    2.00000
 180.03546   -0.06463   22.52394   22.23987    0.07371    0.04068   13.90215   -0.00696   -0.44731    0.50753    2.00000
 180.10301    0.03175   23.13782   22.78623    0.10779    0.05949    8.57827   -1.33625    1.57794   -3.51973    2.00000
 179.97102   -0.00126   21.93793   21.69910    0.02901    0.01601   22.15417    0.06488   -2.79539   -2.70160    2.00000
 180.29333   -0.00929   23.83423   23.37435    0.29347    0.16198    5.03080    1.67671   -1.12486    0.10647    2.00000
 180.02974    0.02900   21.42417   21.20169    0.04154    0.02293   33.57136   -1.52980   -2.21221   -4.34541    2.00000
 180.07561    0.01415   22.19730   21.94009    0.07691    0.04245   17.83268    0.07460    2.71046    2.95327    2.00000
 180.12317    0.09048   18.08630   17.74010    0.15283    0.08435  330.13925    5.29457   -0.66465    4.63014    2.00000
 179.95966   -0.04175   21.63260   21.40897    0.05805    0.03204   28.11913   -0.72025   -0.95572   -1.49835    2.00000
 179.97897    0.03840   21.51154   21.29095    0.04378    0.02416   31.22344    0.71260    4.49722    4.82938    2.00000
 180.02278   -0.00013   23.33633   22.95742    0.02278    0.01257    7.24673   -0.90188   -3.01454    0.09541    2.00000
 179.93712   -0.12582   21.68744   21.46181    0.14066    0.07763   26.72900    0.96866    1.11423    2.21506    2.00000
 179.95651   -0.09923   21.47111   21.24966    0.10834    0.05979   32.30959   -0.73292    1.49098   -0.47422    2.00000
 180.05495    0.00074   19.80045   19.30058    0.05496    0.03033  135.15331    0.82637   -0.25620    0.51258    2.00000
 179.99123   -0.04131   23.05621   22.71490    0.04223    0.02331    9.13308   -2.17630   -2.34368   -2.66109    2.00000
 180.03474   -0.05895   22.66887   22.37052    0.06843    0.03777   12.34639    2.98122   -1.18538    1.89839    2.00000
 179.93806    0.01279   22.43722   22.16085    0.06324    0.03490   14.84311    4.47942    3.73635    6.98668    2.00000
 180.00677    0.04375   23.21322   22.85176    0.04428    0.02444    8.06855    2.50340    0.33392    5.26829    2.00000
 179.96709    0.06177   23.79375   23.34094    0.06999    0.03863    5.19903   -5.46163   -3.80479  -11.73783    2.00000
 179.87610    0.02609   22.02288   21.77820    0.12662    0.06988   20.73579   -0.41860    1.68616    2.11235    2.00000
 180.01047    0.00801   20.85061   20.47353    0.01318    0.00727   58.97897    0.28157   -0.00025    0.61621    2.00000
 180.07005    0.04206   23.46125   23.06321    0.08170    0.04509    6.59727   -1.14242   -1.97946   -3.49029    2.00000
 179.98776   -0.02199   23.43962   23.04491    0.02516    0.01389    6.68938    1.93304   -3.01359   -4.83980    2.00000
 180.02682   -0.02235   23.57401   23.15853    0.03492    0.01927    6.11737   -2.14022   -0.42094   -0.82432    2.00000
 180.09888    0.05285   22.68452   22.38458    0.11212    0.06188   12.17895   -6.61841    2.79080   -4.69293    2.00000
 180.01654   -0.01478   22.38692   22.11455    0.02218    0.01224   15.39445   -0.88999   -3.29984   -2.64882    2.00000
 179.96713    0.01940   22.08607   21.83733    0.03816    0.02106   19.67546   -1.73114   -0.91349   -2.95600    2.00000
 180.02724    0.02648   23.16690   22.81154    0.03799    0.02097    8.38138   -5.22768    0.18350   -2.51561    2.00000
 179.89867    0.11738   22.66887   22.37052    0.15508    0.08559   12.34639    0.12695   -3.89316   -6.28365    2.00000
 180.04601    0.00286   23.55584   23.14325    0.04610    0.02545    6.19430   -1.34823    2.05254   -1.44170    2.00000
 179.97646   -0.02631   20.55599   20.10156    0.03530    0.01948   78.14834   -1.74081   -1.25687   -2.78415    2.00000
 179.91368   -0.03076   21.38765   21.16438    0.09164    0.05058   34.55274   -0.09912   -2.05051   -2.36049    2.00000
 179.96330    0.00234   22.54737   22.26123    0.03677    0.02029   13.64784   -2.26514    1.59321   -1.06546    2.00000
 179.95464   -0.08673   23.27918   22.90900    0.09788    0.05402    7.62329   -0.09850   -0.35516   -1.53664    2.00000
 180.01344   -0.06061   23.56919   23.15450    0.06208    0.03427    6.13764   -0.90347    0.27904    4.21339    2.00000
 179.71875   -0.02291   23.37171   22.98739    0.28219    0.15575    7.01357   -4.26084   -0.51115   -6.00669    2.00000
 179.98724    0.05922   22.95499   22.62608    0.06057    0.03343    9.82395   -2.55976   -0.72454   -4.00466    2.00000
 180.00175   -0.04250   23.46935   23.07007    0.04254    0.02348    6.56273    0.07891   -0.40340   -1.16092    2.00000
 180.00346   -0.00088   21.21879   20.98511    0.00358    0.00197   39.43491   -0.94161    1.42401    1.22122    2.00000
 180.02916   -0.04457   23.27661   22.90680    0.05326    0.02939    7.64046    3.80275   -1.73363    3.20806    2.00000
 179.94907    0.05178   21.44764   21.22568    0.07264    0.04009   32.94048   -3.13702    0.36512   -2.23905    2.00000
 180.02502   -0.00018   23.71119   23.27268    0.02502    0.01381    5.54267    1.32897    0.89922    5.54934    2.00000
 179.99367   -0.00220   21.48415   21.26298    0.00670    0.00370   31.95910   -0.81434   -4.19124   -4.69129    2.00000
 179.92715    0.09322   23.43152   23.03805    0.11831    0.06530    6.72392    1.69715   -1.38071    1.13860    2.00000
 179.98161    0.08637   23.48827   23.08608    0.08830    0.04873    6.48214    1.97727   -0.87281   -0.23892    2.00000
 180.01633   -0.02023   22.09226   21.84323    0.02600    0.01435   19.56971    2.90961    3.18750    6.29909    2.00000
 180.00240   -0.03321   23.50990   23.10437    0.03329    0.01838    6.39003    5.98714    4.86958   12.46555    2.00000
 180.24074   -1.14603   21.66362   21.43885    1.17104    0.64641   27.33304   -5.66202   -1.41933   -8.10714    2.00000
 179.95786    0.00949   21.69538   21.46947    0.04320    0.02384   26.52765   -4.04994   -3.85688   -6.91906    2.00000
 180.04469   -0.02639   23.59329   23.17463    0.05191    0.02865    6.03630    5.21619    1.89821    1.52086    2.00000
 179.67279    0.00013   18.77008   18.21257    0.32721    0.18060  256.53220   -4.47311   -0.23387   -4.70173    2.00000
 180.01807    0.31378   23.40981   23.01967    0.31430    0.17347    6.81646    0.69350    1.72512    4.25584    2.00000
 179.99734   -0.02876   22.85588   22.53774    0.02888    0.01594   10.51106   -2.53821   -0.95033   -2.30358    2.00000
 180.10336    0.01764   22.49113   22.20997    0.10486    0.05788   14.25819    4.33036    2.20384    7.31973    2.00000
 180.09166   -0.07492   23.54773   23.13639    0.11838    0.06534    6.22884   -3.16807    0.90287   -0.01581    2.00000
 180.02002   -0.03948   23.63185   23.20684    0.04426    0.02443    5.87416    2.05982    1.24946    1.33303    2.00000
 180.08981   -0.00958   23.58365   23.16658    0.09032    0.04985    6.07684   -3.76804    2.44587    0.55788    2.00000
 179.98711   -0.00418   21.51065   21.29004    0.01356    0.00748   31.24731    1.80155   -0.99582    0.91312    2.00000
 180.11552    0.19167   21.77740   21.54857    0.22379    0.12352   24.85366   -5.20888    0.55640   -4.32225    2.00000
 180.08730   -0.04990   23.57401   23.15853    0.10055    0.05550    6.11737   -1.70706   -1.19353   -4.08107    2.00000
