#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.46404    0.18230   22.40612   22.13224    0.56611    0.31246   15.18380    7.36816    0.84577    6.54646    2.00000
 179.95407   -0.07358   23.44233   23.04720    0.08674    0.04787    6.67787   -3.94801    0.25372   -6.31832    2.00000
 179.96286    0.03053   23.64149   23.21489    0.04808    0.02654    5.83362   -2.13167    0.56221    2.53045    2.00000
 179.96255   -0.00884   22.93412   22.60748    0.03847    0.02123    9.96860    4.91374   -1.82944    8.83979    2.00000
 180.00073    0.05784   23.04421   22.70441    0.05785    0.03193    9.21467   -1.99466    0.34437   -5.66970    2.00000
 180.00700    0.02634   23.42881   23.03577    0.02726    0.01504    6.73544    0.00585   -0.34923   -1.28357    2.00000
 180.06656    0.03730   22.73986   22.43410    0.07630    0.04211   11.58928   -0.54234    1.17882    1.81493    2.00000
 179.94376    0.00596   22.50050   22.21851    0.05657    0.03122   14.15646   -1.46999    2.24365    0.99792    2.00000
 179.92940   -0.03526   22.06673   21.81902    0.07891    0.04355   20.00373   -2.63564    1.97584    0.26308    2.00000
 180.00284    0.03028   23.21810   22.85599    0.03041    0.01679    8.03562   -4.56120   -5.36182  -13.71820    2.00000
 179.97063    0.02343   23.58044   23.16390    0.03757    0.02073    6.09035   -3.82881    2.18209   -1.41645    2.00000
 180.00636    0.04103   21.75094   21.52305    0.04152    0.02292   25.31120    2.37810   -2.29260   -0.30450    2.00000
 180.01488    0.01552   21.37722   21.15372    0.02150    0.01187   34.83314   -5.42778   -1.02032   -6.48976    2.00000
 179.85504   -0.14943   23.64309   23.21623    0.20819    0.11491    5.82687    0.87146   -1.90187    1.25260    2.00000
 180.03581   -0.02402   23.35538   22.97356    0.04312    0.02380    7.12118    1.53434   -1.97626    1.37343    2.00000
 179.99974    0.00541   21.30324   21.07592    0.00542    0.00299   36.87959    4.36907    0.93664    5.14088    2.00000
