#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 179.97830    0.00562   23.55854   23.14554    0.02241    0.01237    6.18278    2.04299   -2.83221    0.46844    2.00000
 179.91393   -0.03903   22.92891   22.60283    0.09451    0.05216   10.00477    3.99193   -1.98607    2.14456    2.00000
 180.07491   -0.00869   21.70067   21.47457    0.07540    0.04162   26.39342   -4.73945    0.68515   -3.52287    2.00000
 179.96860    0.02061   22.36772   22.09686    0.03757    0.02073   15.60510    0.60559    0.46293   -1.23529    2.00000
 180.21620   -0.09819   23.69622   23.26028    0.23745    0.13106    5.60509   -4.57890   -1.24679   -7.31844    2.00000
 179.94978   -0.00022   23.51260   23.10666    0.05023    0.02772    6.37852   -1.68380   -0.04271   -1.42481    2.00000
 180.00891   -0.02031   23.49098   23.08836    0.02218    0.01224    6.47062    0.15057    0.88806    1.34376    2.00000
 180.02039    0.03029   21.10816   20.85409    0.03651    0.02015   44.34508   -2.36803   -2.77910   -4.56878    2.00000
 180.05823   -0.03567   23.32272   22.94589    0.06829    0.03769    7.33640   -4.47861   -0.13437   -9.15891    2.00000
 180.12708    0.10104   23.75327   23.30752    0.16234    0.08960    5.36726   -0.18509    2.02250   -5.29544    2.00000
 179.98393   -0.02697   22.71242   22.40957    0.03139    0.01733   11.88140    4.74317   -0.01966    2.52127    2.00000
 179.99202    0.04581   23.82709   23.36845    0.04650    0.02566    5.06049    4.86607   -2.13437    6.43375    2.00000
 180.09937    0.04242   23.67751   23.24478    0.10805    0.05963    5.68312    3.16232    0.85373    6.09570    2.00000
 180.06937    0.07246   22.41092   22.13666    0.10031    0.05536   15.13113    3.97941    2.05655    6.51664    2.00000
 180.03313    0.01533   21.95437   21.71441    0.03650    0.02015   21.87965    4.81996   -0.49285    4.34549    2.00000
 179.95547    0.01882   23.54503   23.13410    0.04835    0.02668    6.24035   -1.11366    0.90003    4.11984    2.00000
 179.94339   -0.01380   22.88457   22.56331    0.05827    0.03216   10.31216    0.68312    1.55408    0.16352    2.00000
 179.96678    0.01879   22.56715   22.27912    0.03816    0.02106   13.43476    7.55945   -1.25149    7.86584    2.00000
 179.85411   -0.25469   23.25223   22.88563    0.29351    0.16200    7.80511   -0.50491    3.36166    4.66626    2.00000
 179.87029    0.12590   23.19859   22.83906    0.18077    0.09977    8.16734    8.79155   -0.85602    6.90784    2.00000
 179.99747   -0.03379   23.45044   23.05406    0.03389    0.01870    6.64333    1.58903    0.36836    5.04740    2.00000
 180.13814    0.04111   23.71867   23.27888    0.14413    0.07955    5.51146   -0.40554   -1.33014    1.09505    2.00000
 179.96973    0.14033   23.77708   23.32718    0.14356    0.07923    5.26830    1.68902    4.07924    3.17731    2.00000
 179.98969   -0.00205   22.18702   21.93064    0.01053    0.00581   18.00214   -1.47578    0.47256    0.35494    2.00000
 179.99934    0.00226   21.42417   21.20169    0.00235    0.00130   33.57136   -2.48013    3.76186    1.33587    2.00000
 179.93204   -0.07782   21.67156   21.44651    0.10332    0.05702   27.13169    1.40681   -1.11874   -0.39894    2.00000
 180.20749   -0.01927   23.63667   23.21086    0.20838    0.11501    5.85389   -0.98236   -1.32566   -4.43851    2.00000
 179.97469   -0.08049   21.96807   21.72717    0.08438    0.04657   21.65088    1.15857    0.27266    1.67398    2.00000
 179.92468   -0.03691   21.72448   21.49754    0.08387    0.04629   25.78938    6.69638    0.72357    7.58004    2.00000
 180.04515    0.05862   22.92630   22.60050    0.07399    0.04084   10.02285   -2.41535    1.07150   -0.77434    2.00000
 180.00127   -0.02531   22.91065   22.58656    0.02534    0.01399   10.13134   -6.32967   -1.12126   -9.47453    2.00000
 180.05667    0.00351   23.60132   23.18134    0.05678    0.03134    6.00252   -0.27779   -0.98011    1.55034    2.00000
 179.94000   -0.05592   23.83661   23.37632    0.08201    0.04526    5.02090    5.81338    0.46644    6.01307    2.00000
 180.00508   -0.00813   22.99749   22.66350    0.00959    0.00529    9.53284    4.03215    2.03193    7.84214    2.00000
 180.11839   -0.19579   22.75732   22.44971    0.22880    0.12628   11.40338   -9.47983    5.45053   -4.90974    2.00000
 179.95023    0.05739   20.11925   19.63499    0.07597    0.04193  108.34527    2.85226   -1.80261    0.96854    2.00000
 180.11295   -0.14590   23.63506   23.20952    0.18451    0.10184    5.86065   -0.35807    1.07349    2.32410    2.00000
 179.96074    0.07150   22.69994   22.39842    0.08156    0.04502   12.01418   -3.16969    0.96065   -2.06055    2.00000
 179.99547   -0.01629   22.05851   21.81137    0.01691    0.00933   20.14099    4.27871    4.02245    9.39349    2.00000
 180.08134   -0.00420   23.55314   23.14096    0.08145    0.04495    6.20581   -2.26786    5.75797    2.57754    2.00000
 179.96506   -0.04466   22.33171   22.06369    0.05671    0.03130   16.00007   -3.95180    0.04264   -2.85644    2.00000
 180.11954    0.13006   23.64470   23.21757    0.17665    0.09750    5.82011   -2.84594   -0.48500   -6.50256    2.00000
 179.98015   -0.01091   23.46395   23.06550    0.02265    0.01250    6.58576   -5.00285    0.06336   -0.38253    2.00000
 180.00403   -0.00176   23.68873   23.25408    0.00440    0.00243    5.63630   -2.44966   -0.23029   -5.74845    2.00000
 179.81660   -0.29665   23.43152   23.03805    0.34876    0.19249    6.72392    0.38815   -0.35076    1.92373    2.00000
 179.87495   -0.21339   22.72988   22.42518    0.24733    0.13651   11.69551    0.26969   -1.38486    1.18297    2.00000
 180.04950    0.00928   23.29006   22.91822    0.05036    0.02780    7.55162    1.60117   -1.02596   -1.23181    2.00000
 179.95045    0.01985   23.27418   22.90468    0.05337    0.02946    7.65693   -0.59708   -0.76067    3.71461    2.00000
 179.89519   -0.08260   23.80804   23.35273    0.13345    0.07365    5.13965    0.63849    1.28843   -2.51342    2.00000
 179.98894   -0.10462   20.67453   20.23797    0.10521    0.05807   71.11876    0.07131    2.28670    2.28755    2.00000
 180.02480   -0.03211   23.78184   23.33111    0.04056    0.02239    5.24851   -0.81700   -3.04932   -1.37314    2.00000
 180.01469   -0.01060   20.18848   19.70797    0.01812    0.01000  103.35455   -4.96261   -1.44681   -6.30272    2.00000
 180.02620   -0.03279   23.03701   22.69811    0.04197    0.02316    9.26362    2.00107   -2.49301    1.82014    2.00000
 179.99548    0.00104   23.55314   23.14096    0.00464    0.00256    6.20581   -1.86613   -1.42623    1.87166    2.00000
 179.98959    0.14728   21.54111   21.32102    0.14764    0.08149   30.43238    1.97428    1.80062    3.43048    2.00000
 180.06902    0.02868   22.23072   21.97081    0.07473    0.04124   17.28194    2.81430    0.97905    3.05915    2.00000
 179.97302   -0.09858   23.50719   23.10209    0.10220    0.05641    6.40154    0.32202    2.41329    3.78119    2.00000
 179.98059    0.00363   23.21322   22.85176    0.01975    0.01090    8.06855    5.62999   -1.21567    7.91832    2.00000
 180.00932    0.06439   17.95984   17.96800    0.06506    0.03591  291.27029    3.95577    0.15516    4.08088    2.00000
 179.78384   -0.04882   23.42881   23.03577    0.22160    0.12231    6.73544   -2.83533    2.36937   -6.30349    2.00000
 180.00508   -0.04289   23.25467   22.88774    0.04319    0.02384    7.78864   -4.41817    0.82925   -4.43924    2.00000
 180.17897    0.02510   23.55314   23.14096    0.18072    0.09974    6.20581    3.33768   -3.30209    3.95199    2.00000
 179.98709   -0.02315   23.82471   23.36649    0.02651    0.01463    5.07038   -5.95677   -1.02058   -0.61254    2.00000
 179.97849    0.03750   23.54503   23.13410    0.04324    0.02386    6.24035   -4.79163   -1.84618   -0.75516    2.00000
 180.01807    0.00139   19.49033   18.97651    0.01812    0.01000  164.24269    1.31871   -0.84068    0.39198    2.00000
