#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.04399    0.01324   23.04181   22.70231    0.04594    0.02535    9.23099   -2.26982   -0.36856   -1.51136    2.00000
 179.98788   -0.00382   23.61739   23.19476    0.01271    0.00701    5.93496   -8.01957   -0.13973   -6.38307    2.00000
 179.97205   -0.00890   23.29550   22.92283    0.02934    0.01619    7.51575   -0.65181   -0.44681    3.23551    2.00000
 179.97348   -0.05873   23.16934   22.81366    0.06444    0.03557    8.36491    4.89801   -1.21783    2.06933    2.00000
 180.03302   -0.02609   21.82898   21.59704    0.04208    0.02323   23.98433   -0.02433    0.13713    0.38658    2.00000
 179.98222   -0.01769   22.12903   21.87756    0.02509    0.01385   18.95409    1.06572   -0.37154    1.38342    2.00000
 180.00835    0.11544   23.32816   22.95050    0.11575    0.06388    7.30053   -1.41068   -1.81380   -0.11645    2.00000
 179.93178   -0.08202   23.27174   22.90256    0.10668    0.05888    7.67339   -6.51789    3.73987   -2.13507    2.00000
 179.78473   -0.02760   23.17665   22.82001    0.21703    0.11979    8.31552    1.62967    0.69632    2.28325    2.00000
 180.02458   -0.04759   22.87674   22.55634    0.05356    0.02956   10.36640   -3.24435   -0.39751   -3.13461    2.00000
 180.12872   -0.02992   23.40709   23.01737    0.13216    0.07294    6.82807    4.36995    0.96046    2.65707    2.00000
 179.95377   -0.04385   22.31011   22.04378    0.06372    0.03517   16.23705    0.60881    1.94451    3.13330    2.00000
 180.14230   -0.09232   23.49638   23.09294    0.16962    0.09362    6.44760   -0.30478   -0.68205   -2.26285    2.00000
 180.03728    0.02275   23.72054   23.28043    0.04367    0.02410    5.50366   -5.82570   -1.24277  -10.85511    2.00000
 179.96262    0.06205   23.11862   22.76944    0.07243    0.03998    8.70881   -1.94795    1.41121    2.88760    2.00000
 179.63457   -0.16533   23.42611   23.03348    0.40110    0.22138    6.74695   -1.38031   -0.48010    0.70214    2.00000
 179.96172    0.02653   22.72240   22.41849    0.04657    0.02570   11.77518   -3.45982    4.12844    3.15299    2.00000
 179.94138    0.19494   22.43957   22.16298    0.20356    0.11235   14.81768   -1.65946    0.75266   -1.00009    2.00000
 180.05151    0.09500   21.66892   21.44395    0.10807    0.05965   27.19880   -9.61380    0.07731  -10.59306    2.00000
 180.04993    0.00466   21.47372   21.25232    0.05015    0.02768   32.23949   -2.50731    3.15076    0.93271    2.00000
 180.00548   -0.00134   23.81280   23.35666    0.00564    0.00312    5.11986    1.13645    3.22612    5.69718    2.00000
 179.80258   -0.03411   20.94354   20.62830    0.20034    0.11057   52.80672   -3.38190   -1.01725   -4.47739    2.00000
 180.44502    0.05129   23.57723   23.16121    0.44797    0.24725    6.10386    6.86255    1.92189    4.93498    2.00000
 179.96832   -0.02874   22.36532   22.09464    0.04277    0.02360   15.63143   -1.55733   -0.43577   -1.45859    2.00000
 179.97192   -0.02157   22.15972   21.90561    0.03541    0.01954   18.45113   -3.79137    0.89960   -3.98818    2.00000
 179.94899   -0.07114   23.74112   23.29748    0.08754    0.04831    5.41783   -0.64843   -0.00981    2.82165    2.00000
 179.99899   -0.03108   21.72448   21.49754    0.03110    0.01716   25.78938    2.45715    0.63721    3.31031    2.00000
 179.95818    0.00023   22.10001   21.85060    0.04183    0.02309   19.43754    3.48569   -1.08823    2.71698    2.00000
 180.07774    0.04627   23.71306   23.27423    0.09047    0.04993    5.53487   -1.07338    0.14717    0.03084    2.00000
 180.07230    0.16983   23.70557   23.26803    0.18458    0.10187    5.56608   -0.99071    1.35451   -1.39329    2.00000
 179.97131    0.02005   22.84805   22.53076    0.03501    0.01932   10.56531   -1.02741   -1.58493    1.25596    2.00000
 179.88992    0.06959   22.58280   22.29318    0.13023    0.07188   13.26732   -0.00441    1.46013   -0.32284    2.00000
 180.03740    0.02561   23.20103   22.84118    0.04533    0.02502    8.15087   -1.51972    0.17855    1.07305    2.00000
 180.00697   -0.02140   22.37732   22.10570    0.02251    0.01243   15.49977    2.81422    4.43032    8.43449    2.00000
 180.02051    0.03818   23.60454   23.18403    0.04334    0.02392    5.98901    6.24228   -2.26598    3.31433    2.00000
 179.82401    0.35074   22.04755   21.80116    0.39242    0.21659   20.32401    4.82435   -3.73650   -0.04084    2.00000
 179.90784    0.15573   23.57080   23.15585    0.18096    0.09988    6.13088   -1.19888   -0.10117   -0.34164    2.00000
 180.02855    0.00018   23.77708   23.32718    0.02855    0.01576    5.26830    0.25575   -0.69116   -5.06438    2.00000
 180.00839   -0.01160   22.96281   22.63305    0.01432    0.00790    9.76970    0.09121    1.07264    2.50561    2.00000
 180.00520   -0.03886   21.99548   21.75269    0.03920    0.02164   21.19333   -8.16745   -0.02872   -7.53694    2.00000
 180.17735    0.12992   22.34851   22.07917    0.21985    0.12134   15.81575   -1.06194    1.46748   -0.54171    2.00000
 180.17924   -0.13903   22.34131   22.07253    0.22685    0.12520   15.89474   -1.59508    2.48925   -0.01791    2.00000
 179.84753    0.09254   23.57401   23.15853    0.17835    0.09844    6.11737   -8.79165    2.44838   -8.84929    2.00000
 179.99924   -0.06982   22.00370   21.76034    0.06982    0.03854   21.05607   -2.62907    1.51240   -2.75595    2.00000
 179.98575   -0.01354   21.43460   21.21235    0.01966    0.01085   33.29097    5.16804    2.50054    8.10273    2.00000
 179.91125   -0.02355   23.23273   22.86869    0.09181    0.05067    7.93683    1.49360    0.28661    3.03009    2.00000
 179.98222   -0.03363   23.65693   23.22774    0.03804    0.02099    5.76894   -1.09029    5.49920    4.16470    2.00000
 179.97324   -0.04514   21.16352   20.92090    0.05248    0.02897   41.84103    2.71797   -0.04425    3.17494    2.00000
 180.05756    0.05150   21.72184   21.49498    0.07723    0.04262   25.85649   -2.61840    2.18395   -1.65486    2.00000
 180.00009    0.02060   23.23273   22.86869    0.02060    0.01137    7.93683   -2.55301   -0.34047   -1.77263    2.00000
 180.01555   -0.17591   21.29313   21.06515    0.17660    0.09747   37.16297    4.86079   -1.79902    2.44989    2.00000
 179.95485    0.03663   22.55440   22.26763    0.05814    0.03209   13.57155   -0.57763    1.11033   -1.10530    2.00000
 180.02934    0.01226   23.32000   22.94358    0.03180    0.01755    7.35434   -1.49581    1.01216   -2.22669    2.00000
 179.96806    0.06582   23.70370   23.26648    0.07316    0.04038    5.57388    5.26176   -0.55965    4.29671    2.00000
 179.99411   -0.00267   22.78976   22.47871    0.00647    0.00357   11.05815   -5.02677   -0.23648   -6.15756    2.00000
 180.00256    0.00504   22.34131   22.07253    0.00566    0.00312   15.89474    3.71803   -4.98090   -2.20855    2.00000
 180.15881    0.08269   22.98457   22.65216    0.17906    0.09883    9.62105   -8.22460    0.29179   -8.88251    2.00000
 180.05917   -0.00379   23.06821   22.72539    0.05931    0.03273    9.05149    1.20607    3.05218    2.53187    2.00000
 179.98776   -0.00608   21.94889   21.70931    0.01366    0.00754   21.97115   -2.90821   -1.54945   -4.81682    2.00000
 179.99561    0.05556   23.50990   23.10437    0.05573    0.03076    6.39003    1.96688   -1.08351    1.44945    2.00000
 179.98505    0.05972   20.72002   20.29278    0.06156    0.03398   68.29418   -3.27425    1.22322   -2.34126    2.00000
 179.98441    0.03327   22.92891   22.60283    0.03674    0.02028   10.00477   -4.24999    0.90866   -5.20821    2.00000
 180.00183    0.00664   22.84284   22.52611    0.00689    0.00380   10.60147    3.57664    2.67919    7.91416    2.00000
 180.08464    0.02196   23.65505   23.22619    0.08744    0.04826    5.77675   -2.27714    0.21979    0.20607    2.00000
 179.93481    0.13105   22.58280   22.29318    0.14636    0.08078   13.26732    5.29750    1.53800    6.62457    2.00000
 179.98158   -0.03847   21.76417   21.53581    0.04265    0.02354   25.08243   -1.13825   -0.00096   -0.61639    2.00000
 179.98662    0.00139   21.27493   21.04576    0.01346    0.00743   37.67305    2.97139    0.20608    3.48181    2.00000
 179.99319   -0.04123   22.56454   22.27678    0.04179    0.02307   13.46266   -2.50453   -1.51607   -4.38185    2.00000
 179.95357   -0.00130   23.23029   22.86658    0.04645    0.02563    7.95329    3.70199   -4.62471   -2.15924    2.00000
 180.14316   -0.01514   22.13341   21.88156    0.14395    0.07945   18.88223   -4.35151    1.38669   -2.93031    2.00000
 180.00198    0.05446   22.76481   22.45640    0.05450    0.03008   11.32371   -0.21221    0.82437    2.32895    2.00000
 179.95271   -0.00251   23.78184   23.33111    0.04735    0.02613    5.24851   -4.39399    0.71738   -5.21609    2.00000
 179.95152    0.09901   23.35266   22.97125    0.11024    0.06084    7.13912    0.06237    2.99937    9.68303    2.00000
 180.10745   -0.06978   19.70565   19.20164    0.12812    0.07071  143.87288   -3.21854    0.69727   -2.45810    2.00000
 179.98859   -0.05692   23.74868   23.30374    0.05805    0.03204    5.38631   -5.53354    1.99987   -5.34042    2.00000
 180.08022    0.14514   23.12582   22.77574    0.16583    0.09153    8.65986   -2.03704   -1.44765   -0.43784    2.00000
 179.99142    0.01817   23.39076   23.00353    0.02009    0.01109    6.89772   -0.02736    1.03007    3.70578    2.00000
 179.97482    0.04529   23.37987   22.99431    0.05182    0.02860    6.95977    0.11956    1.47551   -2.00804    2.00000
 179.99664    0.01087   21.60535   21.38277    0.01138    0.00628   28.80818   -0.60123   -1.11643   -0.87808    2.00000
 179.96410    0.00758   22.48175   22.20143    0.03670    0.02026   14.35991    9.39778    0.31225    9.33056    2.00000
 179.98515   -0.01309   20.95850   20.65215    0.01979    0.01092   51.91308   -0.44803    1.39006    0.85014    2.00000
 179.96101   -0.03173   19.47420   18.95962    0.05026    0.02774  166.11002   -2.41931    4.14917    1.89382    2.00000
 179.89659   -0.09767   22.96281   22.63305    0.14224    0.07851    9.76970    1.65391   -1.96409    2.95029    2.00000
 179.97092   -0.01242   23.56389   23.15006    0.03163    0.01746    6.16001    4.39054   -0.06098   15.57448    2.00000
 180.06683    0.29997   22.20501   21.94718    0.30732    0.16962   17.70559    0.03375    0.18449   -0.36882    2.00000
 179.95361    0.06198   21.79904   21.56898    0.07742    0.04273   24.48763   -4.33368   -0.19730   -4.61639    2.00000
 179.95622   -0.02533   21.02429   20.74683    0.05058    0.02792   48.36465    1.88303    0.56082    2.75551    2.00000
 180.02881    0.03258   23.45584   23.05863    0.04349    0.02400    6.62030    3.05299   -4.87902   -1.28609    2.00000
 180.02332    0.06542   23.21566   22.85388    0.06945    0.03833    8.05208   -0.66785    1.68164    5.15007    2.00000
 179.87808    0.15854   18.01959   18.03102    0.20000    0.11038  281.54028   -0.77630   -2.67409   -3.46554    2.00000
 179.99722   -0.03230   22.52628   22.24200    0.03242    0.01789   13.87672   -2.31958    3.59504    1.70699    2.00000
 180.06410    0.02964   23.32000   22.94358    0.07062    0.03898    7.35434    4.20607    0.49398    7.14007    2.00000
 179.98181   -0.04127   22.82219   22.50770    0.04510    0.02489   10.74471    1.19782    1.25055    4.24959    2.00000
 180.05247    0.00812   23.13782   22.78623    0.05310    0.02931    8.57827    2.87779    2.31305    1.76236    2.00000
 180.00214    0.01150   23.60775   23.18671    0.01169    0.00645    5.97550   10.48585   -0.49499    9.15987    2.00000
 179.96024   -0.03019   22.85327   22.53541    0.04993    0.02756   10.52914    4.51989    2.65984    5.21478    2.00000
 180.14644   -0.01691   23.73364   23.29128    0.14742    0.08136    5.44904    0.08711   -3.09188   -6.40194    2.00000
 180.12675   -0.02549   23.63345   23.20818    0.12929    0.07136    5.86740    7.09576   -0.26522   -0.40615    2.00000
 179.98485   -0.00930   21.76417   21.53581    0.01778    0.00981   25.08243    5.19766    0.18885    5.71381    2.00000
 179.91121    0.09003   18.24642   17.64884    0.12645    0.06979  345.70401    0.63395   -0.53448    0.10469    2.00000
 180.08766    0.12887   22.73986   22.43410    0.15586    0.08602   11.58928   -1.18404   -0.76448   -1.82771    2.00000
 179.91251   -0.04507   23.21566   22.85388    0.09842    0.05432    8.05208    4.15373    0.09103    4.40515    2.00000
 180.01474    0.00832   23.73925   23.29593    0.01693    0.00935    5.42563   -1.10430   -0.40136    1.61658    2.00000
 179.97298    0.00832   22.83501   22.51914    0.02827    0.01560   10.65572    0.21613    0.86085   -1.67958    2.00000
 179.97409   -0.14583   22.82468   22.50993    0.14811    0.08175   10.72736   -0.79168   -1.13361   -1.30639    2.00000
 180.04121    0.01021   23.29006   22.91822    0.04245    0.02343    7.55162   -2.44460   -1.86621    0.44390    2.00000
 179.94658    0.10732   22.64279   22.34708    0.11988    0.06616   12.62546    3.33409    1.46546    4.96752    2.00000
 180.11311    0.23773   22.49113   22.20997    0.26326    0.14530   14.25819    3.10073    0.37757    3.36436    2.00000
 179.92749    0.08312   21.56447   21.34348    0.11030    0.06088   29.84176   -6.49252   -0.36762   -6.87195    2.00000
 179.95624    0.11528   22.96625   22.63610    0.12330    0.06805    9.74600    2.63264   -3.72170   -0.03145    2.00000
 179.82800    0.04153   22.30269   22.03696    0.17694    0.09766   16.31837   -4.89096    5.16357   -1.29329    2.00000
