#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE       VSYS       VMEAS      VSYSERR    
 180.00699    0.08105   21.82354   21.59194    0.08135    0.04490   24.07584   -3.25904    1.59416   -1.53079    2.00000
 179.93657    0.02674   18.48324   17.90511    0.06883    0.03799  301.99692   -2.15971    2.04627   -0.05832    2.00000
 180.05112    0.10259   22.37492   22.10349    0.11462    0.06326   15.52610   -5.88692   -1.05647   -6.92591    2.00000
 180.04053   -0.02826   22.74485   22.43856    0.04940    0.02727   11.53617    2.94564   -0.34950    4.34452    2.00000
 180.01595   -0.03974   18.25788   17.66120    0.04282    0.02363  343.59586    6.51678    2.59707    9.05677    2.00000
 179.81863   -0.07163   23.76517   23.31735    0.19499    0.10762    5.31778    6.39772   -3.08274   11.38550    2.00000
 179.99329    0.02078   23.44773   23.05177    0.02184    0.01205    6.65484    0.10675    2.70424    5.12826    2.00000
 180.34868   -0.15360   22.98241   22.65027    0.38101    0.21029    9.63575    0.09026    0.71116    2.47586    2.00000
 180.02684    0.02113   22.31971   22.05263    0.03416    0.01885   16.13173    3.62983   -0.10679    3.73687    2.00000
 179.75983    0.15679   22.92369   22.59818    0.28683    0.15831   10.04093    0.60285    0.25471   -2.24664    2.00000
 179.97092   -0.01097   21.97629   21.73482    0.03109    0.01716   21.51361   -2.01866   -0.46619   -2.62961    2.00000
 179.99286    0.01395   21.70067   21.47457    0.01568    0.00865   26.39342    3.26975    0.33088    3.36875    2.00000
 180.20039    0.13131   21.52841   21.30819    0.23958    0.13223   30.77004    2.89871   -2.66553    0.68812    2.00000
 180.01881    0.06283   23.21566   22.85388    0.06558    0.03620    8.05208    0.24558    1.24295    2.36047    2.00000
 179.93990   -0.06421   23.59490   23.17597    0.08796    0.04855    6.02954   -1.21632    3.81951    6.35009    2.00000
 179.94363    0.05857   16.69112   15.90046    0.08129    0.04486  813.46576   -1.15423   -2.89837   -4.04995    2.00000
 179.97562    0.06523   21.05048   20.78136    0.06964    0.03844   47.07057   -4.35382   -2.20847   -6.26439    2.00000
 180.07784   -0.02503   22.98241   22.65027    0.08177    0.04513    9.63575   -3.06416   -4.18154   -7.14021    2.00000
 179.94731    0.04363   23.15715   22.80307    0.06841    0.03776    8.44724    4.25519    1.83827    3.04385    2.00000
 179.97647   -0.03962   23.59811   23.17866    0.04608    0.02543    6.01603    5.86488    1.04127    8.37167    2.00000
 180.02757   -0.04539   22.33171   22.06369    0.05312    0.02932   16.00007    1.06158    0.29717   -0.38343    2.00000
 180.00061    0.01371   23.59972   23.18000    0.01372    0.00757    6.00928    2.50381   -2.73354   -1.75803    2.00000
 179.96584   -0.05767   23.74487   23.30058    0.06703    0.03700    5.40222    6.10557    1.55120    4.94966    2.00000
 180.17015    0.06727   22.46535   22.18648    0.18297    0.10098   14.53793    0.99203   -1.14917    0.82218    2.00000
 179.95656    0.03282   22.10621   21.85650    0.05445    0.03005   19.33179    0.23875   -1.19507   -1.91587    2.00000
 180.02916   -0.06027   23.34994   22.96895    0.06695    0.03695    7.15705    4.52895    1.27803    3.59857    2.00000
 180.00844    0.00995   18.04701   17.96461    0.01305    0.00720  291.84912   -1.75226   -1.11462   -2.84107    2.00000
 179.98318   -0.01580   22.25385   21.99207    0.02307    0.01273   16.90065    4.42499   -0.62639    2.42425    2.00000
 179.93382    0.03181   23.72054   23.28043    0.07342    0.04052    5.50366   -1.55203    0.80727    4.43989    2.00000
 179.98796   -0.01958   23.71119   23.27268    0.02298    0.01268    5.54267    4.38795    0.03189   10.78508    2.00000
 179.80527    0.01180   20.20846   19.72905    0.19509    0.10768  101.91268   -1.72221    1.58043   -0.13220    2.00000
 179.91335   -0.00665   22.44660   22.16939    0.08692    0.04797   14.74138    1.96832   -0.66622    1.90644    2.00000
 179.99850    0.09058   23.51800   23.11123    0.09060    0.05000    6.35549   -3.80304   -3.16038  -10.96507    2.00000
 180.00217    0.00322   22.30012   22.03459    0.00388    0.00214   16.34650   -4.96780   -0.54903   -5.94786    2.00000
 180.00166    0.02221   22.25128   21.98971    0.02227    0.01229   16.94302   -1.71932   -0.80846   -0.78080    2.00000
 179.98926   -0.01793   22.49816   22.21638    0.02090    0.01154   14.18190   -0.21376    3.45730    2.51395    2.00000
 179.92683   -0.14754   23.53692   23.12724    0.16469    0.09090    6.27489   -1.65045    3.52380    2.91997    2.00000
 179.94637   -0.07639   21.97629   21.73482    0.09333    0.05151   21.51361    0.39297    1.39819    1.97690    2.00000
 180.02068   -0.01617   23.62703   23.20281    0.02625    0.01449    5.89443    0.12249   -2.63065    0.57814    2.00000
 180.01631    0.11795   23.51800   23.11123    0.11907    0.06572    6.35549   -3.15054    0.45204   -0.62272    2.00000
 180.11649   -0.00530   22.77978   22.46979    0.11661    0.06436   11.16438   -4.28059   -0.21110   -6.85977    2.00000
 179.97269   -0.00466   23.05861   22.71700    0.02771    0.01530    9.11676    1.42661    4.57344    6.14490    2.00000
 179.98453   -0.01065   23.08021   22.73588    0.01878    0.01037    8.96990   -0.88337    5.01004    2.01314    2.00000
 180.01088   -0.04493   22.34371   22.07474    0.04623    0.02552   15.86841    2.53655   -0.71726    2.17032    2.00000
 180.02229    0.02460   23.68125   23.24788    0.03320    0.01833    5.66751    4.14603   -1.46775    4.61454    2.00000
 179.90356   -0.03963   20.01638   19.52691    0.10425    0.05754  115.73750    4.57094   -2.08815    2.46635    2.00000
 180.09232   -0.01093   22.22301   21.96372    0.09295    0.05130   17.40903   -0.53359    0.34484    1.19975    2.00000
 180.02795    0.02949   23.43962   23.04491    0.04064    0.02243    6.68938    0.98945    2.59282   12.06659    2.00000
 179.99802    0.03415   23.59169   23.17329    0.03421    0.01888    6.04306   -4.84224   -2.11506  -10.25173    2.00000
 179.97139    0.00084   23.05621   22.71490    0.02863    0.01580    9.13308   -0.11393    2.30524    3.86322    2.00000
 179.98279   -0.00786   23.21078   22.84964    0.01892    0.01044    8.08501   -2.85536   -1.62789   -5.19933    2.00000
 179.99074    0.00412   23.71867   23.27888    0.01013    0.00559    5.51146   -3.05736    1.49918    2.37839    2.00000
 179.58189   -0.32313   22.05029   21.80372    0.52842    0.29165   20.27825   -1.07397   -0.78404   -1.33578    2.00000
 179.98161   -0.05763   22.98457   22.65216    0.06049    0.03338    9.62105   -1.95894   -1.76808   -4.09031    2.00000
 179.78653   -0.28117   23.61096   23.18939    0.35302    0.19484    5.96198    3.21199   -0.54786    2.83001    2.00000
 179.96036   -0.07976   22.73238   22.42741    0.08907    0.04916   11.66895    0.01164   -2.18011   -2.67322    2.00000
 179.88184    0.07084   21.94067   21.70166    0.13778    0.07604   22.10842   -0.44562   -0.82517   -2.23229    2.00000
 179.99545   -0.05661   22.75732   22.44971    0.05679    0.03135   11.40338   -2.65883   -0.83868   -6.16334    2.00000
 180.02457   -0.00322   22.73238   22.42741    0.02478    0.01368   11.66895   -0.60383    2.15220    2.86951    2.00000
