0.104880 -0.067541 0.042290 18.799000 -3.895200 12.304000
-0.404500 0.113730 0.283290 -4.672400 -0.175310 1.888100
0.177150 -0.092010 0.019497 6.446900 -5.327700 3.230100
-0.114770 0.114140 0.072774 4.152100 -4.926700 10.664000
-0.073608 0.062062 0.012279 -1.830700 -1.172300 0.080051
0.037831 -0.023919 -0.044463 16.818001 -4.071400 -8.007700
-0.084617 0.014960 0.017704 3.490800 -8.887400 9.538300
0.047051 -0.016002 -0.023304 -3.379700 -10.815000 4.719000
0.072157 -0.006480 -0.039205 3.968900 -4.241300 -0.231710
-0.025112 -0.008869 -0.140280 -2.096900 -5.233200 -8.278900
-0.188780 -0.012779 -0.140150 11.572000 10.195000 10.425000
-0.114500 -0.162790 -0.433390 -2.256000 -0.608740 0.340990
-0.020950 0.050824 -0.064278 -9.368000 9.681400 13.069000
-0.005992 -0.070262 -0.016600 9.802600 2.457900 -9.221400
0.024976 0.022713 -0.037243 -4.305900 -4.001200 1.013600
0.048547 0.145010 -0.019128 4.020600 10.310000 -14.270000
0.068287 -0.049312 0.094449 -6.991100 1.535200 -2.437500
0.027721 -0.097099 0.080223 0.503250 7.257200 13.976000
0.003736 0.007780 0.074882 -7.435700 8.472100 -2.434700
-0.010434 -0.000960 -0.022421 -5.802500 -4.486800 -6.925400
-0.013549 0.113050 0.157090 2.120500 6.081800 -0.487640
0.052913 0.068696 0.108480 -13.179000 -12.643000 -14.190000
-0.048487 -0.000657 0.017063 14.460000 21.773001 7.839500
-0.025385 0.013506 -0.019525 -12.780000 -7.169200 -14.059000
0.068720 -0.044414 -0.017951 -2.114800 -0.155750 9.612500
0.021039 -0.012074 0.043005 0.999720 10.724000 4.195000
-0.016311 0.014504 -0.013292 2.932600 -2.261900 1.003200
0.002773 -0.015584 0.020678 -5.167300 13.572000 -8.846900
0.109680 0.117530 0.029726 -30.153999 -34.742001 -10.201000
0.019415 0.337700 -0.346850 -0.461020 -10.816000 4.567100
0.149850 -0.202210 0.190300 -2.464200 6.874900 -3.814300
0.143230 -0.164870 -0.360140 1.030500 -4.660200 -22.263000
0.028117 -0.127900 -0.055757 -1.754600 5.594400 0.760140
0.055781 0.007401 -0.035443 -2.056800 -13.938000 4.443200
0.108350 0.021663 0.041599 -12.040000 -8.297000 -2.199700
0.007846 0.046977 0.002881 -7.842200 1.007300 1.481300
0.003746 0.003597 0.013688 3.139900 2.383400 -6.669500
-0.005343 -0.096618 -0.073807 -0.157060 1.786800 -11.738000
-0.194700 -0.239340 -0.219340 2.302300 2.500700 10.733000
-0.022445 -0.034496 0.151500 1.786800 6.059700 13.291000
-0.397200 0.477190 0.000470 -3.629200 7.892700 2.183200
0.139390 0.189790 0.274960 1.828900 -4.800500 -1.836700
-0.027147 0.000460 -0.002947 13.382000 -3.750900 -5.098800
-0.077148 0.107130 -0.130800 -7.171200 6.798500 -1.495300
0.040343 -0.042019 0.064828 -5.631600 2.240300 -3.252400
0.044206 -0.011675 0.006639 -2.385000 0.790100 9.266200
0.028598 0.019543 -0.003769 -3.869100 -2.343000 7.085200
0.042868 -0.005506 0.052801 5.538100 -0.102980 1.201100
0.064211 -0.060259 0.019394 1.221500 2.305100 1.604400
0.017038 -0.049175 0.037662 0.442230 -1.108800 6.931200
0.063646 -0.019564 -0.011921 4.205000 2.871400 10.322000
-0.132240 -0.070538 0.128620 -0.672330 1.130500 5.305300
0.005703 0.013108 -0.000774 4.582800 16.263000 1.079000
0.022762 0.010928 -0.002374 -7.470500 -5.165800 5.062300
-0.003813 -0.038246 0.014765 1.452500 -1.221700 1.361800
0.070698 0.037452 0.074410 13.328000 1.287400 4.829400
0.027558 -0.096295 0.060442 -8.787200 9.102100 -9.218100
-0.054930 0.041779 -0.079325 -12.718000 5.819600 -1.135600
-0.014721 0.024013 0.101460 3.603900 -1.352600 0.598020
0.095413 0.091898 0.038460 -2.126700 8.765300 4.995300
-0.002359 0.011405 -0.090036 -1.740400 -7.637000 2.877100
-0.370270 0.004242 0.311740 14.006000 -1.541900 -10.587000
-0.046105 0.015622 0.021372 -0.127370 -3.808500 5.152000
-0.083672 -0.030860 -0.106620 -5.105800 6.467800 -0.960420
1.326400 1.701100 -1.903700 5.681900 6.215800 -6.774600
0.042639 -0.030520 0.093248 2.310000 -11.647000 1.864200
0.003306 -0.125050 -0.011610 -2.012100 -27.150999 -3.743500
0.042582 0.011934 0.012564 -1.170500 4.372900 2.925100
0.005097 -0.013347 0.025213 -0.275630 6.192900 -11.139000
0.033880 -0.047426 -0.095839 -7.873400 -7.458100 0.858520
-0.057818 0.052414 0.055338 -9.433900 8.203400 14.042000
0.104650 0.005995 0.096004 -2.728900 -0.550330 -11.280000
0.127620 0.088055 -0.037366 -11.790000 10.242000 8.717000
0.013262 0.052245 0.000279 -13.293000 -1.762900 -16.099001
-0.018138 -0.067499 0.079896 6.767400 -7.960600 1.383900
-0.022929 -0.051197 -0.018145 3.038700 1.692700 -1.855100
-0.063656 0.019087 0.072510 -6.405200 -16.909000 13.827000
-0.025838 -0.097344 0.061112 -9.093200 -1.423500 5.692200
-0.133930 -0.098339 0.143590 -1.801000 -2.770800 4.199400
-0.044835 -0.027001 -0.029255 13.345000 5.673700 1.887800
-0.145960 0.030286 0.097781 -1.952500 -1.654500 -4.905800
-0.018851 -0.012951 0.032477 1.469200 -5.638200 -7.826600
-0.111530 -0.031487 -0.026024 -2.657500 2.950600 -6.920400
-0.014971 0.000562 -0.085075 -0.962660 5.050300 18.400000
-0.002528 0.005019 0.038635 0.507110 4.214600 -2.514300
-0.591120 -0.354650 -0.311330 -13.012000 -3.676100 -3.448800
-0.060222 -0.003017 -0.022360 -1.561300 7.843300 1.317900
-0.249960 0.027626 0.082585 20.100000 -3.716500 -10.032000
0.025730 0.006649 0.009633 3.272600 -6.030900 -3.257100
-0.020830 -0.067363 -0.006428 7.468400 -12.070000 1.901600
-0.075332 -0.038644 -0.034642 -2.447500 -8.722200 6.034500
0.016314 0.003307 0.021617 -4.512500 -3.431800 5.988200
0.006983 -0.016836 -0.013244 -6.399700 15.790000 19.724001
-0.008559 0.019798 0.002906 28.766001 23.589001 14.509000
0.030262 0.012838 0.015161 -2.980900 -3.351300 -1.849200
-0.070799 -0.037495 -0.037480 -14.952000 -7.163500 -0.346510
-0.471010 -0.580980 0.240990 -5.211300 -9.744100 2.985500
-0.015646 -0.000186 0.003389 6.202700 2.336900 9.652200
0.001430 0.062304 0.003180 5.487500 2.079700 15.134000
-0.008835 -0.023147 0.006038 -19.554001 -7.417200 10.826000
