0.043089 0.163940 -0.087170 -5.035351 8.375478 -4.683469
-0.040713 0.018651 -0.095765 -0.445606 -7.775790 -3.780027
0.021025 -0.030323 -0.005960 -4.234494 4.499019 -14.894136
-0.001205 -0.001026 -0.002938 -1.301101 -1.999523 0.007481
-0.039263 -0.063023 -0.009902 -12.377952 -0.812139 -4.758225
-0.101240 0.006757 0.004531 2.802463 -9.144151 -10.917727
-1.196600 0.456500 0.041566 21.695997 -4.968286 -0.336825
0.020729 -0.079839 0.141190 0.577866 7.492649 -10.109007
0.043724 -0.079389 0.005637 2.205820 16.749710 0.782422
-0.061208 -0.264120 -0.079002 -2.304780 1.856841 0.369053
0.196070 -0.103980 0.193630 5.425672 2.663143 -6.766338
-0.060815 0.009236 -0.021643 11.165511 -4.501433 -9.075222
0.017361 -0.013826 0.003125 7.738470 -10.143994 -3.145519
-0.470380 -0.354480 0.387770 8.421497 8.036374 -6.486932
-0.045089 0.066959 0.000444 3.257162 5.357155 -10.386136
-0.113960 -0.056706 0.122960 -2.440341 -1.612789 -7.165405
0.052499 0.007460 0.007684 -10.581798 -5.807859 0.138644
-0.165180 -0.295580 -0.182050 14.283614 26.791737 13.492514
-0.015211 -0.012689 0.003264 2.650869 0.002510 3.859623
0.021255 0.019898 -0.067518 -8.277955 -14.404804 -12.996693
0.014772 -0.035955 -0.006087 3.810427 9.115397 13.833594
-0.015758 0.275870 -0.081066 -3.096005 -7.565569 7.177958
0.028050 -0.021573 -0.020832 -4.434342 -8.326586 14.988518
0.130550 -0.049272 0.151000 -5.338495 5.777819 7.533795
0.120770 -0.023800 -0.070643 1.463403 2.196015 4.306941
0.019548 0.025089 -0.025123 0.140120 -16.266383 -3.253004
-0.005653 -0.015133 -0.002701 -7.242521 8.374402 -11.495023
-0.036246 -0.008730 0.042278 -3.811430 6.139426 -2.704972
0.046768 0.045089 0.037796 22.138488 7.975813 8.763147
0.051535 -0.002208 -0.048512 -7.790060 15.491344 0.954455
-0.001095 0.034946 0.011144 9.657439 14.141898 1.531223
-0.052533 -0.055763 0.027541 8.142386 -3.982591 -10.108464
0.031191 0.005041 -0.025584 4.091590 -15.255264 8.315242
0.012261 -0.044391 0.006780 -3.423610 12.319378 -4.822533
-0.034581 -0.001220 -0.047225 0.272684 2.372540 5.036165
0.160300 0.164910 -0.012297 -5.485655 -6.085468 -2.377751
0.067896 0.002720 0.030660 6.317648 -6.425184 15.877792
-0.040276 -0.198760 0.248810 -6.398332 1.232193 2.447725
0.044601 0.045763 -0.047718 5.317857 -3.949506 -0.026654
0.054011 -0.005788 -0.018217 3.066136 6.231382 -19.228013
0.095151 -0.043713 0.053462 2.249361 -9.028872 4.393007
0.018421 -0.077803 -0.000392 -12.601243 6.380556 10.879253
2.967800 -0.672540 -2.145000 -13.509665 1.501005 9.957605
0.161740 0.057067 0.004178 -0.865035 -8.935746 1.030909
0.083739 0.071555 0.087287 6.292682 1.461933 17.001558
0.003397 -0.000471 -0.025696 -3.880325 5.287837 -12.411445
-0.167460 -0.058323 -0.025520 -5.022251 -1.299684 -10.066686
0.045994 0.030271 -0.023501 -2.540239 1.478361 1.430853
-0.024805 -0.161620 0.101880 -11.055912 3.902542 4.896943
0.041971 -0.007943 -0.066061 4.941328 -7.012647 3.671178
-0.014119 0.008429 -0.029433 -5.199000 -2.864124 2.310663
0.005690 0.902700 0.490130 1.710224 -11.899339 -6.009440
-0.048981 0.182790 -0.127130 0.305162 6.406195 -22.770662
0.021790 0.244060 0.147550 6.486047 6.293515 0.366946
-0.208540 -0.028027 -0.211650 -2.038128 8.588398 -5.495678
0.311040 0.036390 0.355750 21.874562 2.620733 26.402973
0.115190 0.066298 -0.024841 9.437150 0.824126 -1.336284
0.027088 -0.048189 -0.154810 4.121525 0.989710 -6.374156
-0.056029 0.097342 -0.413060 -7.146956 2.212225 -6.792961
-0.116850 0.240030 -0.036933 4.021197 5.459915 -2.942869
0.014242 -0.075476 0.022612 3.257631 -12.656840 2.614120
0.277600 -0.107940 0.020413 -17.119764 15.983531 -8.520810
-0.062456 -0.019256 0.055108 -0.050301 5.758446 -2.501831
0.107960 -0.044294 -0.062323 -1.502696 3.911871 -1.475557
0.027705 0.022544 -0.021713 6.195136 3.218979 3.558036
0.011701 -0.021658 0.099026 2.148984 0.463269 2.109553
0.011025 0.128250 0.282400 -0.842010 3.738352 -6.793860
0.021901 0.004978 0.016191 -0.596528 -4.318355 5.196071
0.464780 -0.021179 0.086714 23.837158 -2.231163 2.547917
-0.027147 0.000460 -0.002947 14.494401 -4.642073 -4.552004
0.031580 0.087359 0.038647 14.822795 -4.236142 -7.612165
0.026516 0.023047 0.008776 -4.182979 7.812895 5.999925
0.087065 0.220360 0.005652 -1.088023 -0.933282 1.624861
0.056658 0.016287 0.001526 9.648377 -1.227311 2.530806
-0.070049 -0.113360 -0.109740 -8.366317 -12.286333 2.700635
0.044624 -0.000858 -0.002895 -0.669513 4.688957 -4.601715
0.002639 0.022792 -0.006885 -5.219078 1.377239 -9.481892
0.075616 0.034561 -0.030345 -2.061692 3.803681 -7.587973
0.191290 0.116610 -0.002536 11.297138 -7.920073 4.266318
-0.111020 0.036255 0.035264 -13.781293 8.580849 -6.191146
0.060055 -0.067261 -0.054057 -2.807920 10.123250 5.548624
-0.012712 -0.005270 0.019139 5.869342 -1.029901 -0.684166
-0.277570 -0.136470 0.115740 -14.642300 -6.606422 3.814219
-0.011739 0.021456 0.040658 -10.760722 3.602906 1.916447
0.041775 -0.093329 -0.017931 -3.788898 10.297143 13.689687
0.018147 0.007854 0.039886 -3.609625 0.192356 -5.301145
0.041415 0.030075 0.004544 3.306078 4.493328 6.943349
-0.053888 -0.089724 -0.022001 -4.447297 0.679183 5.744516
0.044269 0.015667 0.043163 6.572462 4.531839 -2.671635
-0.056988 0.327290 -0.107810 -2.635814 -25.592314 -6.094507
